Datetime,SRCL
2018-01-09 14:30:00,70.30999755859375
2018-01-09 15:30:00,70.6500015258789
2018-01-09 16:30:00,70.54000091552734
2018-01-09 17:30:00,70.49749755859375
2018-01-09 18:30:00,70.4448013305664
2018-01-09 19:30:00,70.19999694824219
2018-01-09 20:30:00,70.12999725341797
2018-01-10 14:30:00,70.5
2018-01-10 15:30:00,70.37999725341797
2018-01-10 16:30:00,70.33000183105469
2018-01-10 17:30:00,70.13749694824219
2018-01-10 18:30:00,70.08999633789062
2018-01-10 19:30:00,70.19499969482422
2018-01-10 20:30:00,70.26000213623047
2018-01-11 14:30:00,70.54000091552734
2018-01-11 15:30:00,70.66000366210938
2018-01-11 16:30:00,70.94000244140625
2018-01-11 17:30:00,71.3499984741211
2018-01-11 18:30:00,71.36000061035156
2018-01-11 19:30:00,71.41999816894531
2018-01-11 20:30:00,71.58000183105469
2018-01-12 14:30:00,71.27999877929688
2018-01-12 15:30:00,71.55999755859375
2018-01-12 16:30:00,71.69999694824219
2018-01-12 17:30:00,71.63999938964844
2018-01-12 18:30:00,71.7249984741211
2018-01-12 19:30:00,71.6500015258789
2018-01-12 20:30:00,71.61000061035156
2018-01-16 14:30:00,71.8499984741211
2018-01-16 15:30:00,72.16999816894531
2018-01-16 16:30:00,72.47000122070312
2018-01-16 17:30:00,72.55500030517578
2018-01-16 18:30:00,72.44000244140625
2018-01-16 19:30:00,72.48999786376953
2018-01-16 20:30:00,72.13999938964844
2018-01-17 14:30:00,72.11000061035156
2018-01-17 15:30:00,71.84500122070312
2018-01-17 16:30:00,71.91000366210938
2018-01-17 17:30:00,71.93000030517578
2018-01-17 18:30:00,72.19999694824219
2018-01-17 19:30:00,72.07499694824219
2018-01-17 20:30:00,72.22000122070312
2018-01-18 14:30:00,71.54000091552734
2018-01-18 15:30:00,71.66999816894531
2018-01-18 16:30:00,71.74500274658203
2018-01-18 17:30:00,71.72000122070312
2018-01-18 18:30:00,71.7300033569336
2018-01-18 19:30:00,71.62000274658203
2018-01-18 20:30:00,71.52999877929688
2018-01-19 14:30:00,72.08999633789062
2018-01-19 15:30:00,71.98999786376953
2018-01-19 16:30:00,72.05000305175781
2018-01-19 17:30:00,71.94999694824219
2018-01-19 18:30:00,72.00499725341797
2018-01-19 19:30:00,71.83999633789062
2018-01-19 20:30:00,72.0
2018-01-22 14:30:00,71.54499816894531
2018-01-22 15:30:00,71.08000183105469
2018-01-22 16:30:00,70.94999694824219
2018-01-22 17:30:00,70.9800033569336
2018-01-22 18:30:00,70.98999786376953
2018-01-22 19:30:00,70.93000030517578
2018-01-22 20:30:00,70.97000122070312
2018-01-23 14:30:00,70.16000366210938
2018-01-23 15:30:00,70.18000030517578
2018-01-23 16:30:00,70.44000244140625
2018-01-23 17:30:00,70.45999908447266
2018-01-23 18:30:00,70.58000183105469
2018-01-23 19:30:00,70.5
2018-01-23 20:30:00,70.53500366210938
2018-01-24 14:30:00,70.91000366210938
2018-01-24 15:30:00,70.58999633789062
2018-01-24 16:30:00,70.41999816894531
2018-01-24 17:30:00,70.43049621582031
2018-01-24 18:30:00,70.875
2018-01-24 19:30:00,70.81999969482422
2018-01-24 20:30:00,70.69000244140625
2018-01-25 14:30:00,70.41200256347656
2018-01-25 15:30:00,70.38999938964844
2018-01-25 16:30:00,70.45999908447266
2018-01-25 17:30:00,70.38999938964844
2018-01-25 18:30:00,70.31999969482422
2018-01-25 19:30:00,70.44000244140625
2018-01-25 20:30:00,70.5
2018-01-26 14:30:00,70.88999938964844
2018-01-26 15:30:00,70.77999877929688
2018-01-26 16:30:00,70.87999725341797
2018-01-26 17:30:00,71.19999694824219
2018-01-26 18:30:00,71.19000244140625
2018-01-26 19:30:00,71.66000366210938
2018-01-26 20:30:00,72.01000213623047
2018-01-29 14:30:00,72.80000305175781
2018-01-29 15:30:00,73.05999755859375
2018-01-29 16:30:00,73.30000305175781
2018-01-29 17:30:00,73.12999725341797
2018-01-29 18:30:00,73.16999816894531
2018-01-29 19:30:00,73.12999725341797
2018-01-29 20:30:00,73.02999877929688
