Datetime,VIAB
2018-06-14 17:30:00,28.725000381469727
2018-06-14 18:30:00,28.760000228881836
2018-06-14 19:30:00,28.90999984741211
2018-06-15 13:30:00,29.489999771118164
2018-06-15 14:30:00,29.170000076293945
2018-06-15 15:30:00,29.190000534057617
2018-06-15 16:30:00,29.235000610351562
2018-06-15 17:30:00,29.315000534057617
2018-06-15 18:30:00,29.190000534057617
2018-06-15 19:30:00,29.399999618530273
2018-06-18 13:30:00,29.184999465942383
2018-06-18 14:30:00,29.299999237060547
2018-06-18 15:30:00,29.219999313354492
2018-06-18 16:30:00,29.559999465942383
2018-06-18 17:30:00,29.649999618530273
2018-06-18 18:30:00,29.530000686645508
2018-06-18 19:30:00,29.690000534057617
2018-06-19 13:30:00,29.65999984741211
2018-06-19 14:30:00,29.323299407958984
2018-06-19 15:30:00,29.399999618530273
2018-06-19 16:30:00,29.40999984741211
2018-06-19 17:30:00,29.309999465942383
2018-06-19 18:30:00,29.203399658203125
2018-06-19 19:30:00,29.309999465942383
2018-06-20 13:30:00,29.989999771118164
2018-06-20 14:30:00,30.024999618530273
2018-06-20 15:30:00,30.094999313354492
2018-06-20 16:30:00,30.209999084472656
2018-06-20 17:30:00,30.219999313354492
2018-06-20 18:30:00,30.2450008392334
2018-06-20 19:30:00,30.25
2018-06-21 13:30:00,30.360000610351562
2018-06-21 14:30:00,30.360000610351562
2018-06-21 15:30:00,30.510000228881836
2018-06-21 16:30:00,30.459999084472656
2018-06-21 17:30:00,30.434999465942383
2018-06-21 18:30:00,30.440000534057617
2018-06-21 19:30:00,30.399999618530273
2018-06-22 13:30:00,30.530000686645508
2018-06-22 14:30:00,30.690000534057617
2018-06-22 15:30:00,30.565799713134766
2018-06-22 16:30:00,30.55500030517578
2018-06-22 17:30:00,30.654399871826172
2018-06-22 18:30:00,30.639999389648438
2018-06-22 19:30:00,30.280000686645508
2018-06-25 13:30:00,30.174999237060547
2018-06-25 14:30:00,29.950000762939453
2018-06-25 15:30:00,29.8799991607666
2018-06-25 16:30:00,29.760000228881836
2018-06-25 17:30:00,29.829999923706055
2018-06-25 18:30:00,29.82900047302246
2018-06-25 19:30:00,29.905000686645508
2018-06-26 13:30:00,29.68000030517578
2018-06-26 14:30:00,29.6299991607666
2018-06-26 15:30:00,29.559999465942383
2018-06-26 16:30:00,29.5
2018-06-26 17:30:00,29.3799991607666
2018-06-26 18:30:00,29.559999465942383
2018-06-26 19:30:00,29.655000686645508
2018-06-27 13:30:00,30.020000457763672
2018-06-27 14:30:00,29.940000534057617
2018-06-27 15:30:00,30.045000076293945
2018-06-27 16:30:00,30.010000228881836
2018-06-27 17:30:00,30.010000228881836
2018-06-27 18:30:00,30.06999969482422
2018-06-27 19:30:00,29.979999542236328
2018-06-28 13:30:00,29.5
2018-06-28 14:30:00,29.75
2018-06-28 15:30:00,29.790000915527344
2018-06-28 16:30:00,29.795000076293945
2018-06-28 17:30:00,29.854999542236328
2018-06-28 18:30:00,29.93000030517578
2018-06-28 19:30:00,29.8799991607666
2018-06-29 13:30:00,30.139999389648438
2018-06-29 14:30:00,30.290000915527344
2018-06-29 15:30:00,30.360000610351562
2018-06-29 16:30:00,30.31999969482422
2018-06-29 17:30:00,30.28499984741211
2018-06-29 18:30:00,30.239999771118164
2018-06-29 19:30:00,30.170000076293945
2018-07-02 13:30:00,29.610000610351562
2018-07-02 14:30:00,29.760000228881836
2018-07-02 15:30:00,29.6299991607666
2018-07-02 16:30:00,29.5
2018-07-02 17:30:00,29.479999542236328
2018-07-02 18:30:00,29.475000381469727
2018-07-02 19:30:00,29.459999084472656
2018-07-03 13:30:00,29.479999542236328
2018-07-03 14:30:00,29.389999389648438
2018-07-03 15:30:00,29.190000534057617
2018-07-03 17:00:00,29.010000228881836
2018-07-05 13:30:00,28.979999542236328
2018-07-05 14:30:00,29.045000076293945
2018-07-05 15:30:00,29.260000228881836
2018-07-05 16:30:00,29.459999084472656
2018-07-05 17:30:00,29.399999618530273
2018-07-05 18:30:00,29.3700008392334
2018-07-05 19:30:00,29.399999618530273
2018-07-06 13:30:00,29.75
2018-07-06 14:30:00,29.78499984741211
2018-07-06 15:30:00,29.829999923706055
2018-07-06 16:30:00,29.950000762939453
2018-07-06 17:30:00,29.895000457763672
2018-07-06 18:30:00,30.020000457763672
2018-07-06 19:30:00,30.010000228881836
2018-07-09 13:30:00,30.18000030517578
2018-07-09 14:30:00,30.329999923706055
2018-07-09 15:30:00,30.329999923706055
2018-07-09 16:30:00,30.40999984741211
2018-07-09 17:30:00,30.389999389648438
2018-07-09 18:30:00,30.4552001953125
2018-07-09 19:30:00,30.5049991607666
2018-07-10 13:30:00,30.360000610351562
2018-07-10 14:30:00,30.360000610351562
2018-07-10 15:30:00,30.329999923706055
2018-07-10 16:30:00,30.295000076293945
2018-07-10 17:30:00,30.49970054626465
2018-07-10 18:30:00,30.54010009765625
2018-07-10 19:30:00,30.5
2018-07-11 13:30:00,30.5
2018-07-11 14:30:00,30.399999618530273
2018-07-11 15:30:00,30.31999969482422
2018-07-11 16:30:00,30.325000762939453
2018-07-11 17:30:00,30.239999771118164
2018-07-11 18:30:00,30.190000534057617
2018-07-11 19:30:00,30.1200008392334
2018-07-12 13:30:00,30.190000534057617
2018-07-12 14:30:00,30.06999969482422
2018-07-12 15:30:00,30.06999969482422
2018-07-12 16:30:00,30.06999969482422
2018-07-12 17:30:00,29.989999771118164
2018-07-12 18:30:00,30.0
2018-07-12 19:30:00,30.020000457763672
2018-07-13 13:30:00,29.979999542236328
2018-07-13 14:30:00,30.079999923706055
2018-07-13 15:30:00,29.989999771118164
2018-07-13 16:30:00,30.1200008392334
2018-07-13 17:30:00,29.979999542236328
2018-07-13 18:30:00,29.920000076293945
2018-07-13 19:30:00,30.0
2018-07-16 13:30:00,29.790000915527344
2018-07-16 14:30:00,29.530000686645508
2018-07-16 15:30:00,29.489999771118164
2018-07-16 16:30:00,29.485000610351562
2018-07-16 17:30:00,29.479999542236328
2018-07-16 18:30:00,29.65999984741211
2018-07-16 19:30:00,29.709999084472656
2018-07-17 13:30:00,29.709999084472656
2018-07-17 14:30:00,29.735000610351562
2018-07-17 15:30:00,29.384700775146484
2018-07-17 16:30:00,29.059999465942383
2018-07-17 17:30:00,28.924999237060547
2018-07-17 18:30:00,28.69499969482422
2018-07-17 19:30:00,28.56999969482422
2018-07-18 13:30:00,28.5
2018-07-18 14:30:00,28.524999618530273
