Datetime,BMRN
2018-02-14 20:30:00,84.54000091552734
2018-02-15 14:30:00,85.34500122070312
2018-02-15 15:30:00,84.91000366210938
2018-02-15 16:30:00,84.70999908447266
2018-02-15 17:30:00,85.0
2018-02-15 18:30:00,84.97000122070312
2018-02-15 19:30:00,84.9800033569336
2018-02-15 20:30:00,85.11000061035156
2018-02-16 14:30:00,85.51000213623047
2018-02-16 15:30:00,85.69999694824219
2018-02-16 16:30:00,85.8949966430664
2018-02-16 17:30:00,85.02999877929688
2018-02-16 18:30:00,84.72000122070312
2018-02-16 19:30:00,84.97000122070312
2018-02-16 20:30:00,85.0
2018-02-20 14:30:00,84.4800033569336
2018-02-20 15:30:00,84.63999938964844
2018-02-20 16:30:00,84.5999984741211
2018-02-20 17:30:00,84.51000213623047
2018-02-20 18:30:00,84.77999877929688
2018-02-20 19:30:00,83.81999969482422
2018-02-20 20:30:00,83.87999725341797
2018-02-21 14:30:00,84.62999725341797
2018-02-21 15:30:00,84.81999969482422
2018-02-21 16:30:00,84.63999938964844
2018-02-21 17:30:00,84.76000213623047
2018-02-21 18:30:00,85.05000305175781
2018-02-21 19:30:00,84.77999877929688
2018-02-21 20:30:00,84.19000244140625
2018-02-22 14:30:00,84.33000183105469
2018-02-22 15:30:00,84.5
2018-02-22 16:30:00,84.69999694824219
2018-02-22 17:30:00,84.2300033569336
2018-02-22 18:30:00,84.34500122070312
2018-02-22 19:30:00,83.76000213623047
2018-02-22 20:30:00,84.0
2018-02-23 14:30:00,81.69999694824219
2018-02-23 15:30:00,82.30999755859375
2018-02-23 16:30:00,81.48999786376953
2018-02-23 17:30:00,82.05999755859375
2018-02-23 18:30:00,82.22000122070312
2018-02-23 19:30:00,82.79000091552734
2018-02-23 20:30:00,83.05000305175781
2018-02-26 14:30:00,83.13999938964844
2018-02-26 15:30:00,83.80000305175781
2018-02-26 16:30:00,84.3499984741211
2018-02-26 17:30:00,84.37000274658203
2018-02-26 18:30:00,83.87999725341797
2018-02-26 19:30:00,83.6500015258789
2018-02-26 20:30:00,84.05000305175781
2018-02-27 14:30:00,84.4749984741211
2018-02-27 15:30:00,83.68000030517578
2018-02-27 16:30:00,83.4000015258789
2018-02-27 17:30:00,83.08000183105469
2018-02-27 18:30:00,83.16000366210938
2018-02-27 19:30:00,83.12000274658203
2018-02-27 20:30:00,83.01000213623047
2018-02-28 14:30:00,83.1500015258789
2018-02-28 15:30:00,82.30000305175781
2018-02-28 16:30:00,82.5
2018-02-28 17:30:00,83.06999969482422
2018-02-28 18:30:00,82.87000274658203
2018-02-28 19:30:00,82.04000091552734
2018-02-28 20:30:00,81.16999816894531
2018-03-01 14:30:00,79.52999877929688
2018-03-01 15:30:00,79.04000091552734
2018-03-01 16:30:00,79.08000183105469
2018-03-01 17:30:00,79.0
2018-03-01 18:30:00,77.50499725341797
2018-03-01 19:30:00,77.91000366210938
2018-03-01 20:30:00,77.6500015258789
2018-03-02 14:30:00,78.13500213623047
2018-03-02 15:30:00,78.33999633789062
2018-03-02 16:30:00,79.06999969482422
2018-03-02 17:30:00,78.93000030517578
2018-03-02 18:30:00,79.66000366210938
2018-03-02 19:30:00,79.7699966430664
2018-03-02 20:30:00,79.77999877929688
2018-03-05 14:30:00,78.6500015258789
2018-03-05 15:30:00,79.51000213623047
2018-03-05 16:30:00,79.3550033569336
2018-03-05 17:30:00,79.69000244140625
2018-03-05 18:30:00,80.27999877929688
2018-03-05 19:30:00,80.52999877929688
2018-03-05 20:30:00,80.81999969482422
2018-03-06 14:30:00,82.26000213623047
2018-03-06 15:30:00,81.77999877929688
2018-03-06 16:30:00,82.08000183105469
2018-03-06 17:30:00,81.98999786376953
2018-03-06 18:30:00,81.88999938964844
2018-03-06 19:30:00,82.18000030517578
2018-03-06 20:30:00,82.37000274658203
2018-03-07 14:30:00,83.27999877929688
2018-03-07 15:30:00,82.9000015258789
2018-03-07 16:30:00,82.0999984741211
2018-03-07 17:30:00,82.63999938964844
2018-03-07 18:30:00,82.9000015258789
2018-03-07 19:30:00,83.09500122070312
2018-03-07 20:30:00,82.97000122070312
2018-03-08 14:30:00,82.2699966430664
2018-03-08 15:30:00,82.0
2018-03-08 16:30:00,81.9800033569336
2018-03-08 17:30:00,81.77999877929688
2018-03-08 18:30:00,81.51000213623047
2018-03-08 19:30:00,81.73999786376953
2018-03-08 20:30:00,81.8499984741211
2018-03-09 14:30:00,82.61000061035156
2018-03-09 15:30:00,83.05999755859375
2018-03-09 16:30:00,82.9749984741211
2018-03-09 17:30:00,83.40499877929688
2018-03-09 18:30:00,83.8302001953125
2018-03-09 19:30:00,83.75
2018-03-09 20:30:00,83.81999969482422
2018-03-12 13:30:00,84.98999786376953
2018-03-12 14:30:00,84.91999816894531
2018-03-12 15:30:00,84.83999633789062
2018-03-12 16:30:00,85.13999938964844
2018-03-12 17:30:00,85.25
2018-03-12 18:30:00,85.5250015258789
2018-03-12 19:30:00,85.51000213623047
2018-03-13 13:30:00,86.01000213623047
2018-03-13 14:30:00,85.88999938964844
2018-03-13 15:30:00,85.54000091552734
2018-03-13 16:30:00,86.04000091552734
2018-03-13 17:30:00,86.23999786376953
2018-03-13 18:30:00,85.98999786376953
2018-03-13 19:30:00,86.1500015258789
2018-03-14 13:30:00,85.035400390625
2018-03-14 14:30:00,84.69999694824219
2018-03-14 15:30:00,85.0999984741211
2018-03-14 16:30:00,85.4800033569336
2018-03-14 17:30:00,85.9697036743164
2018-03-14 18:30:00,85.83999633789062
2018-03-14 19:30:00,85.94000244140625
2018-03-15 13:30:00,84.5999984741211
2018-03-15 14:30:00,84.8010025024414
2018-03-15 15:30:00,84.61000061035156
2018-03-15 16:30:00,84.07499694824219
2018-03-15 17:30:00,83.66999816894531
2018-03-15 18:30:00,83.56999969482422
2018-03-15 19:30:00,83.56999969482422
2018-03-16 13:30:00,83.26000213623047
2018-03-16 14:30:00,83.19999694824219
2018-03-16 15:30:00,83.63999938964844
2018-03-16 16:30:00,83.91000366210938
2018-03-16 17:30:00,83.91000366210938
2018-03-16 18:30:00,84.00499725341797
2018-03-16 19:30:00,84.11000061035156
2018-03-19 13:30:00,83.54000091552734
2018-03-19 14:30:00,83.33999633789062
2018-03-19 15:30:00,83.51000213623047
2018-03-19 16:30:00,82.83499908447266
2018-03-19 17:30:00,83.30000305175781
2018-03-19 18:30:00,83.26499938964844
2018-03-19 19:30:00,83.80999755859375
2018-03-20 13:30:00,83.44999694824219
2018-03-20 14:30:00,83.45999908447266
2018-03-20 15:30:00,83.66500091552734
2018-03-20 16:30:00,83.70999908447266
2018-03-20 17:30:00,83.87000274658203
2018-03-20 18:30:00,84.13999938964844
2018-03-20 19:30:00,84.2699966430664
2018-03-21 13:30:00,85.125
2018-03-21 14:30:00,85.9800033569336
2018-03-21 15:30:00,86.37000274658203
2018-03-21 16:30:00,86.29000091552734
2018-03-21 17:30:00,85.83999633789062
2018-03-21 18:30:00,85.87000274658203
2018-03-21 19:30:00,86.0999984741211
2018-03-22 13:30:00,85.48999786376953
2018-03-22 14:30:00,84.41999816894531
2018-03-22 15:30:00,84.21499633789062
2018-03-22 16:30:00,83.80000305175781
2018-03-22 17:30:00,82.92340087890625
2018-03-22 18:30:00,82.4000015258789
2018-03-22 19:30:00,81.3499984741211
2018-03-23 13:30:00,81.16999816894531
2018-03-23 14:30:00,81.05999755859375
2018-03-23 15:30:00,81.05999755859375
2018-03-23 16:30:00,81.30000305175781
2018-03-23 17:30:00,80.86530303955078
2018-03-23 18:30:00,80.05000305175781
2018-03-23 19:30:00,78.83999633789062
2018-03-26 13:30:00,78.52999877929688
2018-03-26 14:30:00,77.79000091552734
2018-03-26 15:30:00,77.83000183105469
2018-03-26 16:30:00,78.55249786376953
2018-03-26 17:30:00,79.16000366210938
2018-03-26 18:30:00,79.51000213623047
2018-03-26 19:30:00,80.29000091552734
2018-03-27 13:30:00,80.43000030517578
