Datetime,REGN
2018-02-02 18:30:00,347.04998779296875
2018-02-02 19:30:00,346.7200012207031
2018-02-02 20:30:00,347.8500061035156
2018-02-05 14:30:00,346.760009765625
2018-02-05 15:30:00,345.2300109863281
2018-02-05 16:30:00,342.4599914550781
2018-02-05 17:30:00,338.68499755859375
2018-02-05 18:30:00,339.760009765625
2018-02-05 19:30:00,338.92498779296875
2018-02-05 20:30:00,332.0
2018-02-06 14:30:00,325.239990234375
2018-02-06 15:30:00,323.5150146484375
2018-02-06 16:30:00,326.55999755859375
2018-02-06 17:30:00,329.7099914550781
2018-02-06 18:30:00,329.07000732421875
2018-02-06 19:30:00,336.5400085449219
2018-02-06 20:30:00,338.8999938964844
2018-02-07 14:30:00,334.9700012207031
2018-02-07 15:30:00,337.69000244140625
2018-02-07 16:30:00,338.17999267578125
2018-02-07 17:30:00,333.8399963378906
2018-02-07 18:30:00,337.06500244140625
2018-02-07 19:30:00,337.6300048828125
2018-02-07 20:30:00,334.7099914550781
2018-02-08 14:30:00,339.4599914550781
2018-02-08 15:30:00,329.5
2018-02-08 16:30:00,325.5152893066406
2018-02-08 17:30:00,326.7099914550781
2018-02-08 18:30:00,331.3699951171875
2018-02-08 19:30:00,326.2850036621094
2018-02-08 20:30:00,322.5299987792969
2018-02-09 14:30:00,322.0199890136719
2018-02-09 15:30:00,322.67999267578125
2018-02-09 16:30:00,317.1199951171875
2018-02-09 17:30:00,319.9200134277344
2018-02-09 18:30:00,332.8949890136719
2018-02-09 19:30:00,332.8699951171875
2018-02-09 20:30:00,336.3800048828125
2018-02-12 14:30:00,337.8599853515625
2018-02-12 15:30:00,339.25
2018-02-12 16:30:00,339.17999267578125
2018-02-12 17:30:00,343.7200012207031
2018-02-12 18:30:00,344.9599914550781
2018-02-12 19:30:00,344.1499938964844
2018-02-12 20:30:00,342.5799865722656
2018-02-13 14:30:00,335.80999755859375
2018-02-13 15:30:00,327.6199951171875
2018-02-13 16:30:00,325.989990234375
2018-02-13 17:30:00,323.1000061035156
2018-02-13 18:30:00,324.75
2018-02-13 19:30:00,324.54998779296875
2018-02-13 20:30:00,324.6499938964844
2018-02-14 14:30:00,315.010009765625
2018-02-14 15:30:00,316.8999938964844
2018-02-14 16:30:00,322.5950012207031
2018-02-14 17:30:00,326.16229248046875
2018-02-14 18:30:00,325.2049865722656
2018-02-14 19:30:00,327.739990234375
2018-02-14 20:30:00,330.57000732421875
2018-02-15 14:30:00,331.8800048828125
2018-02-15 15:30:00,331.1199951171875
2018-02-15 16:30:00,331.07000732421875
2018-02-15 17:30:00,330.5199890136719
2018-02-15 18:30:00,329.74139404296875
2018-02-15 19:30:00,330.95001220703125
2018-02-15 20:30:00,333.2200012207031
2018-02-16 14:30:00,333.9700012207031
2018-02-16 15:30:00,332.9800109863281
2018-02-16 16:30:00,332.8900146484375
2018-02-16 17:30:00,330.8399963378906
2018-02-16 18:30:00,330.82000732421875
2018-02-16 19:30:00,333.5899963378906
2018-02-16 20:30:00,332.2699890136719
2018-02-20 14:30:00,326.989990234375
2018-02-20 15:30:00,328.81500244140625
2018-02-20 16:30:00,328.44500732421875
2018-02-20 17:30:00,325.2300109863281
2018-02-20 18:30:00,325.7200012207031
2018-02-20 19:30:00,323.2699890136719
2018-02-20 20:30:00,322.8500061035156
2018-02-21 14:30:00,319.4200134277344
2018-02-21 15:30:00,319.19000244140625
2018-02-21 16:30:00,318.3500061035156
2018-02-21 17:30:00,319.8900146484375
2018-02-21 18:30:00,323.0
2018-02-21 19:30:00,319.2004089355469
2018-02-21 20:30:00,317.489990234375
2018-02-22 14:30:00,316.739990234375
2018-02-22 15:30:00,319.1700134277344
2018-02-22 16:30:00,319.1700134277344
2018-02-22 17:30:00,317.57501220703125
2018-02-22 18:30:00,318.30999755859375
2018-02-22 19:30:00,316.1499938964844
2018-02-22 20:30:00,315.82000732421875
2018-02-23 14:30:00,315.8599853515625
2018-02-23 15:30:00,317.9800109863281
2018-02-23 16:30:00,318.0799865722656
2018-02-23 17:30:00,319.489990234375
2018-02-23 18:30:00,320.989990234375
2018-02-23 19:30:00,322.8999938964844
2018-02-23 20:30:00,323.885009765625
2018-02-26 14:30:00,323.2200012207031
2018-02-26 15:30:00,324.69000244140625
2018-02-26 16:30:00,323.4100036621094
2018-02-26 17:30:00,323.7550048828125
2018-02-26 18:30:00,321.69000244140625
2018-02-26 19:30:00,324.8399963378906
2018-02-26 20:30:00,324.95001220703125
2018-02-27 14:30:00,323.4150085449219
2018-02-27 15:30:00,318.94000244140625
2018-02-27 16:30:00,322.0
2018-02-27 17:30:00,321.4049987792969
2018-02-27 18:30:00,321.1499938964844
2018-02-27 19:30:00,320.4800109863281
