Datetime,QCOM
2018-02-08 20:30:00,62.41999816894531
2018-02-09 14:30:00,62.09000015258789
2018-02-09 15:30:00,61.970001220703125
2018-02-09 16:30:00,61.7599983215332
2018-02-09 17:30:00,61.75
2018-02-09 18:30:00,62.9900016784668
2018-02-09 19:30:00,63.84000015258789
2018-02-09 20:30:00,63.91999816894531
2018-02-12 14:30:00,64.69000244140625
2018-02-12 15:30:00,64.9397964477539
2018-02-12 16:30:00,65.37999725341797
2018-02-12 17:30:00,65.19999694824219
2018-02-12 18:30:00,65.4000015258789
2018-02-12 19:30:00,65.5
2018-02-12 20:30:00,65.66999816894531
2018-02-13 14:30:00,65.12000274658203
2018-02-13 15:30:00,65.13999938964844
2018-02-13 16:30:00,65.16000366210938
2018-02-13 17:30:00,65.32499694824219
2018-02-13 18:30:00,65.44000244140625
2018-02-13 19:30:00,65.54000091552734
2018-02-13 20:30:00,65.70999908447266
2018-02-14 14:30:00,65.70500183105469
2018-02-14 15:30:00,66.11000061035156
2018-02-14 16:30:00,66.43009948730469
2018-02-14 17:30:00,66.66000366210938
2018-02-14 18:30:00,66.52999877929688
2018-02-14 19:30:00,66.4000015258789
2018-02-14 20:30:00,66.58000183105469
2018-02-15 14:30:00,65.6500015258789
2018-02-15 15:30:00,64.80999755859375
2018-02-15 16:30:00,64.13500213623047
2018-02-15 17:30:00,64.27999877929688
2018-02-15 18:30:00,64.93000030517578
2018-02-15 19:30:00,64.9800033569336
2018-02-15 20:30:00,65.27999877929688
2018-02-16 14:30:00,65.29000091552734
2018-02-16 15:30:00,65.45500183105469
2018-02-16 16:30:00,65.68499755859375
2018-02-16 17:30:00,65.12000274658203
2018-02-16 18:30:00,65.23500061035156
2018-02-16 19:30:00,64.98999786376953
2018-02-16 20:30:00,64.8550033569336
2018-02-20 14:30:00,62.630001068115234
2018-02-20 15:30:00,62.8650016784668
2018-02-20 16:30:00,63.45000076293945
2018-02-20 17:30:00,63.099998474121094
2018-02-20 18:30:00,63.66999816894531
2018-02-20 19:30:00,63.72999954223633
2018-02-20 20:30:00,64.06999969482422
2018-02-21 14:30:00,62.65999984741211
2018-02-21 15:30:00,63.22999954223633
2018-02-21 16:30:00,63.330101013183594
2018-02-21 17:30:00,63.560001373291016
2018-02-21 18:30:00,63.75
2018-02-21 19:30:00,63.40999984741211
2018-02-21 20:30:00,63.400001525878906
2018-02-22 14:30:00,63.36000061035156
2018-02-22 15:30:00,63.38999938964844
2018-02-22 16:30:00,63.31999969482422
2018-02-22 17:30:00,62.869998931884766
2018-02-22 18:30:00,62.86000061035156
2018-02-22 19:30:00,62.439998626708984
2018-02-22 20:30:00,62.220001220703125
2018-02-23 14:30:00,62.150001525878906
2018-02-23 15:30:00,62.52000045776367
2018-02-23 16:30:00,62.5099983215332
2018-02-23 17:30:00,62.699798583984375
2018-02-23 18:30:00,62.72999954223633
2018-02-23 19:30:00,63.209999084472656
2018-02-23 20:30:00,63.310001373291016
2018-02-26 14:30:00,64.88999938964844
2018-02-26 15:30:00,65.53500366210938
2018-02-26 16:30:00,65.4800033569336
2018-02-26 17:30:00,65.90499877929688
2018-02-26 18:30:00,66.94000244140625
2018-02-26 19:30:00,67.0
2018-02-26 20:30:00,66.9800033569336
2018-02-27 14:30:00,67.4000015258789
2018-02-27 15:30:00,66.66000366210938
2018-02-27 16:30:00,66.19000244140625
2018-02-27 17:30:00,66.55000305175781
