Datetime,TRIP
2018-07-18 15:30:00,61.029998779296875
2018-07-18 16:30:00,60.93000030517578
2018-07-18 17:30:00,60.967201232910156
2018-07-18 18:30:00,60.9900016784668
2018-07-18 19:30:00,60.95000076293945
2018-07-19 13:30:00,60.59000015258789
2018-07-19 14:30:00,61.07500076293945
2018-07-19 15:30:00,60.95500183105469
2018-07-19 16:30:00,60.80500030517578
2018-07-19 17:30:00,60.7400016784668
2018-07-19 18:30:00,60.58000183105469
2018-07-19 19:30:00,60.66999816894531
2018-07-20 13:30:00,60.65999984741211
2018-07-20 14:30:00,60.7400016784668
2018-07-20 15:30:00,60.40999984741211
2018-07-20 16:30:00,60.38999938964844
2018-07-20 17:30:00,60.40999984741211
2018-07-20 18:30:00,59.959999084472656
2018-07-20 19:30:00,59.86000061035156
2018-07-23 13:30:00,59.459999084472656
2018-07-23 14:30:00,59.775001525878906
2018-07-23 15:30:00,60.25
2018-07-23 16:30:00,60.15999984741211
2018-07-23 17:30:00,60.33000183105469
2018-07-23 18:30:00,60.369998931884766
2018-07-23 19:30:00,60.310001373291016
2018-07-24 13:30:00,60.54999923706055
2018-07-24 14:30:00,60.04999923706055
2018-07-24 15:30:00,59.70000076293945
2018-07-24 16:30:00,59.31999969482422
2018-07-24 17:30:00,59.459999084472656
2018-07-24 18:30:00,59.689998626708984
2018-07-24 19:30:00,59.689998626708984
2018-07-25 13:30:00,59.459999084472656
2018-07-25 14:30:00,60.06999969482422
2018-07-25 15:30:00,60.66999816894531
2018-07-25 16:30:00,60.599998474121094
2018-07-25 17:30:00,60.75
2018-07-25 18:30:00,60.5
2018-07-25 19:30:00,60.810001373291016
2018-07-26 13:30:00,60.68000030517578
2018-07-26 14:30:00,60.709999084472656
2018-07-26 15:30:00,60.79999923706055
2018-07-26 16:30:00,60.66999816894531
