Datetime,DLTR
2018-02-20 20:30:00,106.81999969482422
2018-02-21 14:30:00,106.94999694824219
2018-02-21 15:30:00,107.2300033569336
2018-02-21 16:30:00,107.26000213623047
2018-02-21 17:30:00,107.38980102539062
2018-02-21 18:30:00,107.80999755859375
2018-02-21 19:30:00,106.56999969482422
2018-02-21 20:30:00,105.68000030517578
2018-02-22 14:30:00,106.94000244140625
2018-02-22 15:30:00,107.18000030517578
2018-02-22 16:30:00,107.80000305175781
2018-02-22 17:30:00,107.12000274658203
2018-02-22 18:30:00,107.69000244140625
2018-02-22 19:30:00,107.08999633789062
2018-02-22 20:30:00,107.0
2018-02-23 14:30:00,104.91999816894531
2018-02-23 15:30:00,105.3949966430664
2018-02-23 16:30:00,105.99500274658203
2018-02-23 17:30:00,105.93000030517578
2018-02-23 18:30:00,106.26000213623047
2018-02-23 19:30:00,106.39009857177734
2018-02-23 20:30:00,106.61000061035156
2018-02-26 14:30:00,106.43000030517578
2018-02-26 15:30:00,106.75
2018-02-26 16:30:00,107.30000305175781
2018-02-26 17:30:00,107.08999633789062
2018-02-26 18:30:00,106.6187973022461
2018-02-26 19:30:00,107.06999969482422
2018-02-26 20:30:00,106.22000122070312
2018-02-27 14:30:00,105.0
2018-02-27 15:30:00,104.05000305175781
2018-02-27 16:30:00,104.63999938964844
2018-02-27 17:30:00,104.4000015258789
2018-02-27 18:30:00,104.54979705810547
2018-02-27 19:30:00,104.44999694824219
2018-02-27 20:30:00,103.94999694824219
2018-02-28 14:30:00,103.69999694824219
2018-02-28 15:30:00,103.55999755859375
2018-02-28 16:30:00,103.69000244140625
2018-02-28 17:30:00,104.0
2018-02-28 18:30:00,104.06999969482422
2018-02-28 19:30:00,103.3499984741211
2018-02-28 20:30:00,102.66000366210938
2018-03-01 14:30:00,104.56999969482422
2018-03-01 15:30:00,103.80999755859375
2018-03-01 16:30:00,104.37000274658203
2018-03-01 17:30:00,104.05000305175781
2018-03-01 18:30:00,103.5999984741211
