Datetime,WDC
2018-01-12 20:30:00,83.12000274658203
2018-01-16 14:30:00,84.56999969482422
2018-01-16 15:30:00,84.0999984741211
2018-01-16 16:30:00,83.8655014038086
2018-01-16 17:30:00,84.29000091552734
2018-01-16 18:30:00,83.73999786376953
2018-01-16 19:30:00,84.29000091552734
2018-01-16 20:30:00,83.87000274658203
2018-01-17 14:30:00,84.44999694824219
2018-01-17 15:30:00,84.8843994140625
2018-01-17 16:30:00,85.05999755859375
2018-01-17 17:30:00,85.0
2018-01-17 18:30:00,84.97989654541016
2018-01-17 19:30:00,85.22000122070312
2018-01-17 20:30:00,85.1500015258789
2018-01-18 14:30:00,85.66999816894531
2018-01-18 15:30:00,85.1989974975586
2018-01-18 16:30:00,85.52999877929688
2018-01-18 17:30:00,85.7300033569336
2018-01-18 18:30:00,86.22000122070312
2018-01-18 19:30:00,86.33000183105469
2018-01-18 20:30:00,86.38999938964844
2018-01-19 14:30:00,85.8499984741211
2018-01-19 15:30:00,85.93000030517578
2018-01-19 16:30:00,85.66000366210938
2018-01-19 17:30:00,85.52310180664062
2018-01-19 18:30:00,85.76499938964844
2018-01-19 19:30:00,85.7750015258789
2018-01-19 20:30:00,85.5999984741211
2018-01-22 14:30:00,85.31999969482422
2018-01-22 15:30:00,85.6500015258789
2018-01-22 16:30:00,85.66999816894531
2018-01-22 17:30:00,85.77999877929688
2018-01-22 18:30:00,85.74690246582031
2018-01-22 19:30:00,86.05999755859375
2018-01-22 20:30:00,86.23999786376953
2018-01-23 14:30:00,86.83000183105469
2018-01-23 15:30:00,87.44999694824219
2018-01-23 16:30:00,87.22000122070312
2018-01-23 17:30:00,87.26000213623047
2018-01-23 18:30:00,87.20999908447266
2018-01-23 19:30:00,87.24500274658203
2018-01-23 20:30:00,87.36000061035156
2018-01-24 14:30:00,87.62000274658203
2018-01-24 15:30:00,87.08499908447266
2018-01-24 16:30:00,86.76000213623047
2018-01-24 17:30:00,86.55000305175781
2018-01-24 18:30:00,86.87999725341797
2018-01-24 19:30:00,86.73999786376953
2018-01-24 20:30:00,86.98999786376953
2018-01-25 14:30:00,88.44000244140625
2018-01-25 15:30:00,88.87999725341797
2018-01-25 16:30:00,88.25
2018-01-25 17:30:00,88.22000122070312
2018-01-25 18:30:00,88.01000213623047
2018-01-25 19:30:00,87.83999633789062
2018-01-25 20:30:00,88.05000305175781
2018-01-26 14:30:00,88.62999725341797
2018-01-26 15:30:00,87.37000274658203
2018-01-26 16:30:00,87.70999908447266
2018-01-26 17:30:00,88.51000213623047
2018-01-26 18:30:00,88.62000274658203
2018-01-26 19:30:00,89.25
2018-01-26 20:30:00,89.62999725341797
