Datetime,CTXS
2018-03-01 18:30:00,90.93000030517578
2018-03-01 19:30:00,91.26000213623047
2018-03-01 20:30:00,90.81999969482422
2018-03-02 14:30:00,90.87999725341797
2018-03-02 15:30:00,90.77999877929688
2018-03-02 16:30:00,91.16999816894531
2018-03-02 17:30:00,91.08000183105469
2018-03-02 18:30:00,91.44999694824219
2018-03-02 19:30:00,91.56999969482422
2018-03-02 20:30:00,91.97000122070312
2018-03-05 14:30:00,92.31999969482422
2018-03-05 15:30:00,92.91000366210938
2018-03-05 16:30:00,93.1500015258789
2018-03-05 17:30:00,93.0199966430664
2018-03-05 18:30:00,92.63999938964844
2018-03-05 19:30:00,92.76000213623047
2018-03-05 20:30:00,92.70999908447266
2018-03-06 14:30:00,93.81500244140625
2018-03-06 15:30:00,93.58999633789062
2018-03-06 16:30:00,93.7699966430664
2018-03-06 17:30:00,93.91999816894531
2018-03-06 18:30:00,93.63999938964844
2018-03-06 19:30:00,93.5999984741211
2018-03-06 20:30:00,93.63999938964844
2018-03-07 14:30:00,94.16999816894531
2018-03-07 15:30:00,94.04000091552734
2018-03-07 16:30:00,94.12999725341797
2018-03-07 17:30:00,94.51000213623047
2018-03-07 18:30:00,94.2699966430664
2018-03-07 19:30:00,94.44000244140625
2018-03-07 20:30:00,94.3499984741211
2018-03-08 14:30:00,94.41000366210938
2018-03-08 15:30:00,94.52999877929688
2018-03-08 16:30:00,94.37999725341797
2018-03-08 17:30:00,94.27999877929688
2018-03-08 18:30:00,94.44999694824219
2018-03-08 19:30:00,94.66000366210938
2018-03-08 20:30:00,94.55000305175781
2018-03-09 14:30:00,94.80000305175781
2018-03-09 15:30:00,95.26000213623047
2018-03-09 16:30:00,95.1449966430664
2018-03-09 17:30:00,95.2699966430664
2018-03-09 18:30:00,95.33000183105469
2018-03-09 19:30:00,95.38999938964844
2018-03-09 20:30:00,95.5199966430664
2018-03-12 13:30:00,95.56999969482422
2018-03-12 14:30:00,95.6500015258789
2018-03-12 15:30:00,95.77999877929688
2018-03-12 16:30:00,95.8499984741211
2018-03-12 17:30:00,95.81999969482422
2018-03-12 18:30:00,95.91000366210938
2018-03-12 19:30:00,95.87999725341797
2018-03-13 13:30:00,96.7699966430664
2018-03-13 14:30:00,96.24500274658203
2018-03-13 15:30:00,95.88999938964844
2018-03-13 16:30:00,96.08999633789062
2018-03-13 17:30:00,95.6500015258789
2018-03-13 18:30:00,95.54000091552734
2018-03-13 19:30:00,95.61000061035156
2018-03-14 13:30:00,95.56999969482422
2018-03-14 14:30:00,95.69999694824219
2018-03-14 15:30:00,95.69000244140625
2018-03-14 16:30:00,95.47000122070312
2018-03-14 17:30:00,95.6500015258789
2018-03-14 18:30:00,95.23999786376953
2018-03-14 19:30:00,95.30000305175781
2018-03-15 13:30:00,95.43000030517578
2018-03-15 14:30:00,95.86000061035156
2018-03-15 15:30:00,95.68000030517578
2018-03-15 16:30:00,95.62999725341797
2018-03-15 17:30:00,95.19000244140625
2018-03-15 18:30:00,95.7300033569336
2018-03-15 19:30:00,95.4800033569336
2018-03-16 13:30:00,96.23999786376953
2018-03-16 14:30:00,95.77999877929688
2018-03-16 15:30:00,95.7300033569336
2018-03-16 16:30:00,95.63999938964844
2018-03-16 17:30:00,95.75
2018-03-16 18:30:00,95.6989974975586
2018-03-16 19:30:00,95.13099670410156
2018-03-19 13:30:00,95.04000091552734
2018-03-19 14:30:00,94.3499984741211
2018-03-19 15:30:00,94.11499786376953
2018-03-19 16:30:00,93.69000244140625
2018-03-19 17:30:00,94.08999633789062
2018-03-19 18:30:00,94.5
2018-03-19 19:30:00,94.55999755859375
2018-03-20 13:30:00,94.68000030517578
2018-03-20 14:30:00,94.76000213623047
2018-03-20 15:30:00,94.73999786376953
2018-03-20 16:30:00,94.77999877929688
2018-03-20 17:30:00,94.77999877929688
2018-03-20 18:30:00,94.83000183105469
2018-03-20 19:30:00,94.52999877929688
2018-03-21 13:30:00,94.72000122070312
2018-03-21 14:30:00,94.80999755859375
2018-03-21 15:30:00,95.08000183105469
2018-03-21 16:30:00,94.98500061035156
2018-03-21 17:30:00,94.81999969482422
2018-03-21 18:30:00,94.75
2018-03-21 19:30:00,94.44999694824219
2018-03-22 13:30:00,94.75
2018-03-22 14:30:00,94.12000274658203
2018-03-22 15:30:00,94.61000061035156
2018-03-22 16:30:00,94.61000061035156
2018-03-22 17:30:00,94.09739685058594
2018-03-22 18:30:00,94.06999969482422
2018-03-22 19:30:00,93.31999969482422
2018-03-23 13:30:00,93.3479995727539
2018-03-23 14:30:00,93.44999694824219
2018-03-23 15:30:00,93.12000274658203
2018-03-23 16:30:00,93.33999633789062
2018-03-23 17:30:00,93.08999633789062
2018-03-23 18:30:00,92.62000274658203
2018-03-23 19:30:00,91.58999633789062
2018-03-26 13:30:00,92.75
2018-03-26 14:30:00,92.33000183105469
2018-03-26 15:30:00,93.05999755859375
2018-03-26 16:30:00,93.02999877929688
2018-03-26 17:30:00,93.56999969482422
2018-03-26 18:30:00,93.79000091552734
2018-03-26 19:30:00,93.81999969482422
2018-03-27 13:30:00,94.20999908447266
