Datetime,ADI
2018-02-16 16:30:00,86.4990005493164
2018-02-16 17:30:00,86.26000213623047
2018-02-16 18:30:00,86.16000366210938
2018-02-16 19:30:00,86.31999969482422
2018-02-16 20:30:00,86.08000183105469
2018-02-20 14:30:00,88.2300033569336
2018-02-20 15:30:00,89.06999969482422
2018-02-20 16:30:00,89.18000030517578
2018-02-20 17:30:00,88.66999816894531
2018-02-20 18:30:00,88.97000122070312
2018-02-20 19:30:00,88.58000183105469
2018-02-20 20:30:00,88.41000366210938
2018-02-21 14:30:00,88.55999755859375
2018-02-21 15:30:00,89.37000274658203
2018-02-21 16:30:00,88.97000122070312
2018-02-21 17:30:00,89.30999755859375
2018-02-21 18:30:00,89.77999877929688
2018-02-21 19:30:00,88.77999877929688
2018-02-21 20:30:00,88.41000366210938
2018-02-22 14:30:00,89.08000183105469
2018-02-22 15:30:00,89.22000122070312
2018-02-22 16:30:00,88.91000366210938
2018-02-22 17:30:00,88.4000015258789
2018-02-22 18:30:00,88.79499816894531
2018-02-22 19:30:00,88.54000091552734
2018-02-22 20:30:00,88.56999969482422
2018-02-23 14:30:00,89.16999816894531
2018-02-23 15:30:00,89.62999725341797
2018-02-23 16:30:00,89.51499938964844
2018-02-23 17:30:00,89.66000366210938
2018-02-23 18:30:00,89.58000183105469
2018-02-23 19:30:00,90.2300033569336
2018-02-23 20:30:00,90.36000061035156
2018-02-26 14:30:00,91.16999816894531
2018-02-26 15:30:00,91.23999786376953
2018-02-26 16:30:00,91.91000366210938
2018-02-26 17:30:00,91.84500122070312
2018-02-26 18:30:00,92.13999938964844
2018-02-26 19:30:00,92.31500244140625
2018-02-26 20:30:00,92.36000061035156
2018-02-27 14:30:00,93.41000366210938
2018-02-27 15:30:00,92.63999938964844
2018-02-27 16:30:00,92.36499786376953
2018-02-27 17:30:00,92.55000305175781
2018-02-27 18:30:00,91.9800033569336
2018-02-27 19:30:00,91.66999816894531
2018-02-27 20:30:00,92.25
2018-02-28 14:30:00,92.29000091552734
2018-02-28 15:30:00,91.88500213623047
2018-02-28 16:30:00,91.04000091552734
2018-02-28 17:30:00,91.66000366210938
2018-02-28 18:30:00,91.52999877929688
2018-02-28 19:30:00,90.65499877929688
2018-02-28 20:30:00,90.1500015258789
2018-03-01 14:30:00,89.41999816894531
2018-03-01 15:30:00,87.73999786376953
2018-03-01 16:30:00,88.19999694824219
2018-03-01 17:30:00,88.37000274658203
2018-03-01 18:30:00,87.83999633789062
2018-03-01 19:30:00,88.34500122070312
2018-03-01 20:30:00,88.30999755859375
2018-03-02 14:30:00,87.66000366210938
2018-03-02 15:30:00,88.25
2018-03-02 16:30:00,89.25
2018-03-02 17:30:00,88.75
2018-03-02 18:30:00,88.88999938964844
2018-03-02 19:30:00,89.31999969482422
2018-03-02 20:30:00,89.56999969482422
2018-03-05 14:30:00,89.26000213623047
2018-03-05 15:30:00,90.8499984741211
2018-03-05 16:30:00,90.94999694824219
2018-03-05 17:30:00,90.95999908447266
2018-03-05 18:30:00,90.69380187988281
2018-03-05 19:30:00,91.12999725341797
2018-03-05 20:30:00,91.13999938964844
2018-03-06 14:30:00,92.22000122070312
2018-03-06 15:30:00,91.45999908447266
2018-03-06 16:30:00,91.48999786376953
2018-03-06 17:30:00,92.16000366210938
2018-03-06 18:30:00,91.5999984741211
2018-03-06 19:30:00,91.83000183105469
2018-03-06 20:30:00,91.93000030517578
2018-03-07 14:30:00,91.38999938964844
2018-03-07 15:30:00,91.27999877929688
2018-03-07 16:30:00,90.80000305175781
2018-03-07 17:30:00,91.47000122070312
2018-03-07 18:30:00,92.11000061035156
2018-03-07 19:30:00,92.58000183105469
2018-03-07 20:30:00,92.75
2018-03-08 14:30:00,92.74500274658203
2018-03-08 15:30:00,92.2699966430664
2018-03-08 16:30:00,92.30999755859375
2018-03-08 17:30:00,92.18000030517578
2018-03-08 18:30:00,92.40499877929688
2018-03-08 19:30:00,92.44000244140625
2018-03-08 20:30:00,92.70999908447266
2018-03-09 14:30:00,94.30960083007812
2018-03-09 15:30:00,93.9000015258789
2018-03-09 16:30:00,94.27999877929688
2018-03-09 17:30:00,94.52999877929688
2018-03-09 18:30:00,94.6500015258789
2018-03-09 19:30:00,94.79000091552734
2018-03-09 20:30:00,94.72000122070312
2018-03-12 13:30:00,95.65959930419922
2018-03-12 14:30:00,95.04000091552734
2018-03-12 15:30:00,95.33000183105469
2018-03-12 16:30:00,95.62999725341797
2018-03-12 17:30:00,95.29000091552734
2018-03-12 18:30:00,95.41000366210938
2018-03-12 19:30:00,95.52999877929688
2018-03-13 13:30:00,96.30999755859375
2018-03-13 14:30:00,95.62000274658203
2018-03-13 15:30:00,95.30000305175781
2018-03-13 16:30:00,95.44999694824219
2018-03-13 17:30:00,94.88999938964844
2018-03-13 18:30:00,94.4800033569336
2018-03-13 19:30:00,94.66000366210938
2018-03-14 13:30:00,94.23999786376953
2018-03-14 14:30:00,93.75
