Datetime,INCY
2018-02-22 19:30:00,85.22000122070312
2018-02-22 20:30:00,85.16999816894531
2018-02-23 14:30:00,85.75
2018-02-23 15:30:00,86.5
2018-02-23 16:30:00,86.5
2018-02-23 17:30:00,86.9800033569336
2018-02-23 18:30:00,87.55999755859375
2018-02-23 19:30:00,87.8499984741211
2018-02-23 20:30:00,87.80000305175781
2018-02-26 14:30:00,88.66999816894531
2018-02-26 15:30:00,87.59870147705078
2018-02-26 16:30:00,87.87000274658203
2018-02-26 17:30:00,87.7699966430664
2018-02-26 18:30:00,87.62999725341797
2018-02-26 19:30:00,87.45999908447266
2018-02-26 20:30:00,87.5199966430664
2018-02-27 14:30:00,87.9000015258789
2018-02-27 15:30:00,86.84459686279297
2018-02-27 16:30:00,86.75
2018-02-27 17:30:00,87.56999969482422
2018-02-27 18:30:00,87.25499725341797
2018-02-27 19:30:00,86.85449981689453
2018-02-27 20:30:00,86.58000183105469
2018-02-28 14:30:00,86.36000061035156
2018-02-28 15:30:00,85.3949966430664
2018-02-28 16:30:00,85.95999908447266
2018-02-28 17:30:00,86.52149963378906
2018-02-28 18:30:00,86.56500244140625
2018-02-28 19:30:00,85.88999938964844
2018-02-28 20:30:00,85.16000366210938
2018-03-01 14:30:00,82.72000122070312
2018-03-01 15:30:00,82.33999633789062
2018-03-01 16:30:00,82.4000015258789
2018-03-01 17:30:00,81.88999938964844
2018-03-01 18:30:00,82.80000305175781
2018-03-01 19:30:00,83.1500015258789
2018-03-01 20:30:00,83.08000183105469
2018-03-02 14:30:00,83.91500091552734
2018-03-02 15:30:00,85.00499725341797
2018-03-02 16:30:00,86.11000061035156
2018-03-02 17:30:00,85.08499908447266
2018-03-02 18:30:00,86.11000061035156
2018-03-02 19:30:00,86.29000091552734
2018-03-02 20:30:00,86.5999984741211
2018-03-05 14:30:00,86.86000061035156
2018-03-05 15:30:00,88.55999755859375
2018-03-05 16:30:00,88.66500091552734
2018-03-05 17:30:00,89.37000274658203
2018-03-05 18:30:00,90.01000213623047
2018-03-05 19:30:00,90.91000366210938
2018-03-05 20:30:00,90.9800033569336
2018-03-06 14:30:00,90.81999969482422
2018-03-06 15:30:00,90.19999694824219
2018-03-06 16:30:00,90.5999984741211
2018-03-06 17:30:00,90.44999694824219
2018-03-06 18:30:00,90.26000213623047
2018-03-06 19:30:00,90.81999969482422
2018-03-06 20:30:00,91.11000061035156
2018-03-07 14:30:00,91.5199966430664
2018-03-07 15:30:00,91.43000030517578
2018-03-07 16:30:00,91.33000183105469
2018-03-07 17:30:00,92.0199966430664
2018-03-07 18:30:00,91.23999786376953
2018-03-07 19:30:00,91.13999938964844
2018-03-07 20:30:00,91.69999694824219
2018-03-08 14:30:00,92.0
2018-03-08 15:30:00,92.58000183105469
2018-03-08 16:30:00,92.12999725341797
2018-03-08 17:30:00,91.83999633789062
2018-03-08 18:30:00,92.0199966430664
2018-03-08 19:30:00,92.43000030517578
