Datetime,TSCO
2018-02-26 19:30:00,64.95999908447266
2018-02-26 20:30:00,64.8499984741211
2018-02-27 14:30:00,65.98999786376953
2018-02-27 15:30:00,65.41020202636719
2018-02-27 16:30:00,65.48999786376953
2018-02-27 17:30:00,65.86000061035156
2018-02-27 18:30:00,65.69000244140625
2018-02-27 19:30:00,65.44000244140625
2018-02-27 20:30:00,65.0199966430664
2018-02-28 14:30:00,65.02999877929688
2018-02-28 15:30:00,65.0199966430664
2018-02-28 16:30:00,65.19999694824219
2018-02-28 17:30:00,65.27999877929688
2018-02-28 18:30:00,65.29000091552734
2018-02-28 19:30:00,65.08999633789062
2018-02-28 20:30:00,64.93000030517578
2018-03-01 14:30:00,64.70999908447266
2018-03-01 15:30:00,64.33000183105469
2018-03-01 16:30:00,64.48999786376953
2018-03-01 17:30:00,64.23999786376953
2018-03-01 18:30:00,63.869998931884766
2018-03-01 19:30:00,64.08999633789062
2018-03-01 20:30:00,63.86000061035156
2018-03-02 14:30:00,63.04499816894531
2018-03-02 15:30:00,63.130001068115234
2018-03-02 16:30:00,63.45000076293945
2018-03-02 17:30:00,63.33000183105469
2018-03-02 18:30:00,63.439998626708984
2018-03-02 19:30:00,64.2300033569336
2018-03-02 20:30:00,64.22000122070312
2018-03-05 14:30:00,64.30000305175781
2018-03-05 15:30:00,64.87000274658203
2018-03-05 16:30:00,64.69999694824219
2018-03-05 17:30:00,64.38999938964844
2018-03-05 18:30:00,64.33000183105469
2018-03-05 19:30:00,64.26000213623047
2018-03-05 20:30:00,64.41999816894531
2018-03-06 14:30:00,64.6500015258789
2018-03-06 15:30:00,64.20999908447266
2018-03-06 16:30:00,64.44999694824219
2018-03-06 17:30:00,64.7699966430664
2018-03-06 18:30:00,64.76000213623047
2018-03-06 19:30:00,64.79000091552734
2018-03-06 20:30:00,64.77999877929688
2018-03-07 14:30:00,63.65999984741211
2018-03-07 15:30:00,63.900001525878906
2018-03-07 16:30:00,64.0999984741211
2018-03-07 17:30:00,63.439998626708984
2018-03-07 18:30:00,63.459999084472656
2018-03-07 19:30:00,63.86000061035156
2018-03-07 20:30:00,63.77899932861328
2018-03-08 14:30:00,64.1500015258789
2018-03-08 15:30:00,64.3499984741211
2018-03-08 16:30:00,64.22000122070312
2018-03-08 17:30:00,64.31999969482422
2018-03-08 18:30:00,64.30999755859375
2018-03-08 19:30:00,64.47000122070312
2018-03-08 20:30:00,64.4000015258789
2018-03-09 14:30:00,64.8550033569336
2018-03-09 15:30:00,65.12999725341797
2018-03-09 16:30:00,65.2300033569336
2018-03-09 17:30:00,65.20999908447266
2018-03-09 18:30:00,65.05000305175781
2018-03-09 19:30:00,65.08999633789062
2018-03-09 20:30:00,65.33999633789062
2018-03-12 13:30:00,65.45999908447266
2018-03-12 14:30:00,64.3499984741211
2018-03-12 15:30:00,64.37999725341797
2018-03-12 16:30:00,63.959999084472656
2018-03-12 17:30:00,63.75
2018-03-12 18:30:00,63.72999954223633
2018-03-12 19:30:00,63.65999984741211
2018-03-13 13:30:00,63.70000076293945
2018-03-13 14:30:00,63.45000076293945
2018-03-13 15:30:00,62.93000030517578
2018-03-13 16:30:00,63.220001220703125
2018-03-13 17:30:00,62.880001068115234
2018-03-13 18:30:00,62.849998474121094
2018-03-13 19:30:00,62.93000030517578
2018-03-14 13:30:00,63.286598205566406
2018-03-14 14:30:00,62.95000076293945
2018-03-14 15:30:00,62.72999954223633
2018-03-14 16:30:00,62.83000183105469
2018-03-14 17:30:00,62.90999984741211
2018-03-14 18:30:00,62.66999816894531
2018-03-14 19:30:00,62.61000061035156
