Datetime,WBA
2018-02-22 18:30:00,69.81999969482422
2018-02-22 19:30:00,69.77999877929688
2018-02-22 20:30:00,69.66999816894531
2018-02-23 14:30:00,69.125
2018-02-23 15:30:00,69.37000274658203
2018-02-23 16:30:00,69.41000366210938
2018-02-23 17:30:00,69.30999755859375
2018-02-23 18:30:00,69.5199966430664
2018-02-23 19:30:00,70.12999725341797
2018-02-23 20:30:00,70.36000061035156
2018-02-26 14:30:00,69.76000213623047
2018-02-26 15:30:00,69.88749694824219
2018-02-26 16:30:00,70.08999633789062
2018-02-26 17:30:00,70.22000122070312
2018-02-26 18:30:00,70.19999694824219
2018-02-26 19:30:00,70.58999633789062
2018-02-26 20:30:00,70.5999984741211
2018-02-27 14:30:00,70.5
2018-02-27 15:30:00,69.41000366210938
2018-02-27 16:30:00,68.80000305175781
2018-02-27 17:30:00,69.1500015258789
2018-02-27 18:30:00,69.08000183105469
2018-02-27 19:30:00,69.04000091552734
2018-02-27 20:30:00,69.16000366210938
2018-02-28 14:30:00,69.66999816894531
2018-02-28 15:30:00,69.54000091552734
2018-02-28 16:30:00,69.52999877929688
2018-02-28 17:30:00,69.77999877929688
2018-02-28 18:30:00,69.67500305175781
2018-02-28 19:30:00,68.91999816894531
2018-02-28 20:30:00,68.88999938964844
2018-03-01 14:30:00,70.47000122070312
2018-03-01 15:30:00,70.62000274658203
2018-03-01 16:30:00,70.22000122070312
2018-03-01 17:30:00,69.9000015258789
2018-03-01 18:30:00,69.66000366210938
2018-03-01 19:30:00,69.91000366210938
2018-03-01 20:30:00,70.19999694824219
2018-03-02 14:30:00,69.83000183105469
2018-03-02 15:30:00,70.43000030517578
2018-03-02 16:30:00,70.4800033569336
2018-03-02 17:30:00,70.23999786376953
2018-03-02 18:30:00,70.26000213623047
2018-03-02 19:30:00,70.19000244140625
2018-03-02 20:30:00,70.55999755859375
2018-03-05 14:30:00,69.44000244140625
2018-03-05 15:30:00,70.1050033569336
2018-03-05 16:30:00,70.37000274658203
2018-03-05 17:30:00,70.3499984741211
2018-03-05 18:30:00,70.0199966430664
2018-03-05 19:30:00,70.44999694824219
2018-03-05 20:30:00,70.55000305175781
2018-03-06 14:30:00,69.38999938964844
2018-03-06 15:30:00,69.25
2018-03-06 16:30:00,69.19000244140625
2018-03-06 17:30:00,69.4800033569336
2018-03-06 18:30:00,69.41999816894531
2018-03-06 19:30:00,69.66000366210938
2018-03-06 20:30:00,69.79000091552734
2018-03-07 14:30:00,69.81999969482422
2018-03-07 15:30:00,69.8499984741211
2018-03-07 16:30:00,69.05000305175781
2018-03-07 17:30:00,69.2699966430664
2018-03-07 18:30:00,69.0999984741211
2018-03-07 19:30:00,69.38999938964844
2018-03-07 20:30:00,69.51000213623047
2018-03-08 14:30:00,69.9800033569336
2018-03-08 15:30:00,68.55000305175781
2018-03-08 16:30:00,68.8499984741211
2018-03-08 17:30:00,69.20999908447266
2018-03-08 18:30:00,69.20999908447266
2018-03-08 19:30:00,69.11000061035156
2018-03-08 20:30:00,68.97000122070312
2018-03-09 14:30:00,69.2582015991211
2018-03-09 15:30:00,69.82499694824219
2018-03-09 16:30:00,70.18000030517578
2018-03-09 17:30:00,70.37640380859375
2018-03-09 18:30:00,70.29000091552734
2018-03-09 19:30:00,70.47000122070312
2018-03-09 20:30:00,70.5999984741211
2018-03-12 13:30:00,70.55339813232422
2018-03-12 14:30:00,70.30999755859375
2018-03-12 15:30:00,70.38999938964844
2018-03-12 16:30:00,70.25499725341797
2018-03-12 17:30:00,70.0999984741211
