Datetime,VRSK
2018-01-09 16:30:00,97.0199966430664
2018-01-09 17:30:00,97.04000091552734
2018-01-09 18:30:00,96.9800033569336
2018-01-09 19:30:00,96.68000030517578
2018-01-09 20:30:00,96.69999694824219
2018-01-10 14:30:00,96.81500244140625
2018-01-10 15:30:00,96.19999694824219
2018-01-10 16:30:00,96.4800033569336
2018-01-10 17:30:00,96.3499984741211
2018-01-10 18:30:00,96.23999786376953
2018-01-10 19:30:00,96.33000183105469
2018-01-10 20:30:00,96.31999969482422
2018-01-11 14:30:00,96.2750015258789
2018-01-11 15:30:00,96.25
2018-01-11 16:30:00,96.2699966430664
2018-01-11 17:30:00,96.47000122070312
2018-01-11 18:30:00,96.43000030517578
2018-01-11 19:30:00,96.61000061035156
2018-01-11 20:30:00,96.66999816894531
2018-01-12 14:30:00,96.56999969482422
2018-01-12 15:30:00,96.80000305175781
2018-01-12 16:30:00,96.7301025390625
2018-01-12 17:30:00,96.98999786376953
2018-01-12 18:30:00,97.30999755859375
2018-01-12 19:30:00,97.30000305175781
2018-01-12 20:30:00,97.48999786376953
2018-01-16 14:30:00,97.50499725341797
2018-01-16 15:30:00,97.80999755859375
2018-01-16 16:30:00,97.77999877929688
2018-01-16 17:30:00,97.7300033569336
2018-01-16 18:30:00,97.70999908447266
2018-01-16 19:30:00,97.37000274658203
2018-01-16 20:30:00,97.19999694824219
2018-01-17 14:30:00,97.37000274658203
2018-01-17 15:30:00,97.58999633789062
2018-01-17 16:30:00,97.50990295410156
2018-01-17 17:30:00,97.80000305175781
2018-01-17 18:30:00,98.0999984741211
2018-01-17 19:30:00,98.01000213623047
2018-01-17 20:30:00,98.01000213623047
2018-01-18 14:30:00,98.2249984741211
2018-01-18 15:30:00,98.16500091552734
2018-01-18 16:30:00,97.86000061035156
2018-01-18 17:30:00,98.3499984741211
2018-01-18 18:30:00,98.56999969482422
2018-01-18 19:30:00,98.30000305175781
2018-01-18 20:30:00,98.2300033569336
