Datetime,MAT
2018-01-26 15:30:00,16.79640007019043
2018-01-26 16:30:00,16.6200008392334
2018-01-26 17:30:00,16.559999465942383
2018-01-26 18:30:00,16.456899642944336
2018-01-26 19:30:00,16.524999618530273
2018-01-26 20:30:00,16.56999969482422
2018-01-29 14:30:00,16.229999542236328
2018-01-29 15:30:00,16.11009979248047
2018-01-29 16:30:00,16.100000381469727
2018-01-29 17:30:00,16.110000610351562
2018-01-29 18:30:00,16.104999542236328
2018-01-29 19:30:00,16.09000015258789
2018-01-29 20:30:00,16.110000610351562
2018-01-30 14:30:00,16.280000686645508
2018-01-30 15:30:00,15.869999885559082
2018-01-30 16:30:00,15.90999984741211
2018-01-30 17:30:00,15.800000190734863
2018-01-30 18:30:00,15.90999984741211
2018-01-30 19:30:00,15.96500015258789
2018-01-30 20:30:00,15.989999771118164
2018-01-31 14:30:00,15.960000038146973
2018-01-31 15:30:00,15.920000076293945
2018-01-31 16:30:00,15.9350004196167
2018-01-31 17:30:00,15.819999694824219
2018-01-31 18:30:00,15.789999961853027
2018-01-31 19:30:00,15.850000381469727
2018-01-31 20:30:00,15.84000015258789
2018-02-01 14:30:00,15.800000190734863
2018-02-01 15:30:00,15.380000114440918
2018-02-01 16:30:00,15.4399995803833
2018-02-01 17:30:00,15.550000190734863
2018-02-01 18:30:00,15.539999961853027
2018-02-01 19:30:00,15.545000076293945
2018-02-01 20:30:00,15.324999809265137
2018-02-02 14:30:00,16.643699645996094
2018-02-02 15:30:00,16.83009910583496
2018-02-02 16:30:00,16.850000381469727
2018-02-02 17:30:00,16.860000610351562
2018-02-02 18:30:00,16.649999618530273
2018-02-02 19:30:00,16.739999771118164
2018-02-02 20:30:00,16.540000915527344
2018-02-05 14:30:00,16.809999465942383
2018-02-05 15:30:00,16.80430030822754
2018-02-05 16:30:00,16.95989990234375
2018-02-05 17:30:00,17.049999237060547
2018-02-05 18:30:00,17.06999969482422
2018-02-05 19:30:00,16.56999969482422
2018-02-05 20:30:00,16.229999542236328
2018-02-06 14:30:00,16.170000076293945
