Datetime,XRAY
2018-01-08 16:30:00,68.08999633789062
2018-01-08 17:30:00,68.12000274658203
2018-01-08 18:30:00,68.05999755859375
2018-01-08 19:30:00,68.4000015258789
2018-01-08 20:30:00,68.29000091552734
2018-01-09 14:30:00,66.98519897460938
2018-01-09 15:30:00,66.44999694824219
2018-01-09 16:30:00,66.22000122070312
2018-01-09 17:30:00,65.95999908447266
2018-01-09 18:30:00,65.95999908447266
2018-01-09 19:30:00,65.75499725341797
2018-01-09 20:30:00,65.44000244140625
2018-01-10 14:30:00,63.65999984741211
2018-01-10 15:30:00,63.38999938964844
2018-01-10 16:30:00,62.91999816894531
2018-01-10 17:30:00,62.849998474121094
2018-01-10 18:30:00,62.72999954223633
2018-01-10 19:30:00,62.79999923706055
2018-01-10 20:30:00,62.75
2018-01-11 14:30:00,62.67499923706055
2018-01-11 15:30:00,62.66999816894531
2018-01-11 16:30:00,62.93000030517578
2018-01-11 17:30:00,64.01000213623047
2018-01-11 18:30:00,64.06999969482422
2018-01-11 19:30:00,64.22000122070312
2018-01-11 20:30:00,64.24500274658203
2018-01-12 14:30:00,64.59500122070312
2018-01-12 15:30:00,64.93000030517578
2018-01-12 16:30:00,65.19049835205078
2018-01-12 17:30:00,65.36000061035156
2018-01-12 18:30:00,65.75499725341797
2018-01-12 19:30:00,65.70999908447266
2018-01-12 20:30:00,65.79000091552734
2018-01-16 14:30:00,65.14099884033203
2018-01-16 15:30:00,65.73999786376953
2018-01-16 16:30:00,65.87999725341797
2018-01-16 17:30:00,65.69000244140625
2018-01-16 18:30:00,65.72000122070312
2018-01-16 19:30:00,65.77999877929688
2018-01-16 20:30:00,65.6500015258789
2018-01-17 14:30:00,62.5
2018-01-17 15:30:00,62.3849983215332
2018-01-17 16:30:00,62.459999084472656
2018-01-17 17:30:00,62.68000030517578
2018-01-17 18:30:00,62.709999084472656
2018-01-17 19:30:00,62.75
2018-01-17 20:30:00,62.63999938964844
2018-01-18 14:30:00,62.2400016784668
2018-01-18 15:30:00,62.25
2018-01-18 16:30:00,62.380001068115234
2018-01-18 17:30:00,62.33000183105469
