Datetime,FAST
2018-02-14 20:30:00,54.63999938964844
2018-02-15 14:30:00,55.0099983215332
2018-02-15 15:30:00,55.130001068115234
2018-02-15 16:30:00,55.18000030517578
2018-02-15 17:30:00,55.380001068115234
2018-02-15 18:30:00,55.77000045776367
2018-02-15 19:30:00,55.58000183105469
2018-02-15 20:30:00,55.65999984741211
2018-02-16 14:30:00,55.25
2018-02-16 15:30:00,55.459999084472656
2018-02-16 16:30:00,55.4900016784668
2018-02-16 17:30:00,54.95000076293945
2018-02-16 18:30:00,54.66999816894531
2018-02-16 19:30:00,54.7599983215332
2018-02-16 20:30:00,54.75
2018-02-20 14:30:00,54.54999923706055
2018-02-20 15:30:00,54.66999816894531
2018-02-20 16:30:00,54.779998779296875
2018-02-20 17:30:00,54.51499938964844
2018-02-20 18:30:00,54.52000045776367
2018-02-20 19:30:00,54.18000030517578
2018-02-20 20:30:00,54.2400016784668
2018-02-21 14:30:00,54.83000183105469
2018-02-21 15:30:00,54.849998474121094
2018-02-21 16:30:00,54.7400016784668
2018-02-21 17:30:00,54.70000076293945
2018-02-21 18:30:00,55.0
2018-02-21 19:30:00,54.8317985534668
2018-02-21 20:30:00,54.380001068115234
2018-02-22 14:30:00,54.34000015258789
2018-02-22 15:30:00,54.650001525878906
2018-02-22 16:30:00,54.79520034790039
2018-02-22 17:30:00,54.41999816894531
2018-02-22 18:30:00,54.45000076293945
2018-02-22 19:30:00,54.244998931884766
2018-02-22 20:30:00,54.189998626708984
2018-02-23 14:30:00,54.5
2018-02-23 15:30:00,54.369998931884766
2018-02-23 16:30:00,54.369998931884766
2018-02-23 17:30:00,54.369998931884766
2018-02-23 18:30:00,54.59000015258789
2018-02-23 19:30:00,54.97999954223633
2018-02-23 20:30:00,55.189998626708984
2018-02-26 14:30:00,55.119998931884766
2018-02-26 15:30:00,55.52000045776367
2018-02-26 16:30:00,55.56999969482422
2018-02-26 17:30:00,55.915000915527344
2018-02-26 18:30:00,55.939998626708984
2018-02-26 19:30:00,56.08000183105469
2018-02-26 20:30:00,56.060001373291016
2018-02-27 14:30:00,56.06999969482422
2018-02-27 15:30:00,55.849998474121094
2018-02-27 16:30:00,55.900001525878906
2018-02-27 17:30:00,56.0
2018-02-27 18:30:00,55.90840148925781
2018-02-27 19:30:00,55.595298767089844
2018-02-27 20:30:00,55.36000061035156
2018-02-28 14:30:00,55.279998779296875
2018-02-28 15:30:00,55.07749938964844
2018-02-28 16:30:00,55.220001220703125
2018-02-28 17:30:00,55.490299224853516
2018-02-28 18:30:00,55.650001525878906
2018-02-28 19:30:00,55.095001220703125
2018-02-28 20:30:00,54.72999954223633
2018-03-01 14:30:00,54.869998931884766
2018-03-01 15:30:00,54.970001220703125
2018-03-01 16:30:00,54.79999923706055
2018-03-01 17:30:00,54.43000030517578
2018-03-01 18:30:00,53.81999969482422
2018-03-01 19:30:00,54.040000915527344
2018-03-01 20:30:00,53.810001373291016
2018-03-02 14:30:00,53.060001373291016
2018-03-02 15:30:00,53.400001525878906
2018-03-02 16:30:00,53.7599983215332
2018-03-02 17:30:00,53.84000015258789
2018-03-02 18:30:00,54.34000015258789
2018-03-02 19:30:00,54.20000076293945
2018-03-02 20:30:00,54.40999984741211
2018-03-05 14:30:00,54.810001373291016
2018-03-05 15:30:00,55.310001373291016
2018-03-05 16:30:00,55.290000915527344
2018-03-05 17:30:00,55.5099983215332
2018-03-05 18:30:00,54.96009826660156
2018-03-05 19:30:00,55.09000015258789
2018-03-05 20:30:00,55.27000045776367
2018-03-06 14:30:00,56.4900016784668
2018-03-06 15:30:00,56.22999954223633
2018-03-06 16:30:00,56.40999984741211
2018-03-06 17:30:00,56.849998474121094
2018-03-06 18:30:00,56.630001068115234
2018-03-06 19:30:00,56.36000061035156
2018-03-06 20:30:00,56.459999084472656
2018-03-07 14:30:00,56.06999969482422
2018-03-07 15:30:00,56.0
2018-03-07 16:30:00,55.900001525878906
2018-03-07 17:30:00,56.040000915527344
2018-03-07 18:30:00,56.04999923706055
2018-03-07 19:30:00,56.54999923706055
2018-03-07 20:30:00,56.630001068115234
2018-03-08 14:30:00,56.709999084472656
2018-03-08 15:30:00,56.599998474121094
2018-03-08 16:30:00,56.58000183105469
2018-03-08 17:30:00,56.41999816894531
2018-03-08 18:30:00,56.334999084472656
2018-03-08 19:30:00,56.599998474121094
2018-03-08 20:30:00,56.52000045776367
2018-03-09 14:30:00,57.290000915527344
2018-03-09 15:30:00,57.400001525878906
2018-03-09 16:30:00,57.47999954223633
2018-03-09 17:30:00,57.38999938964844
2018-03-09 18:30:00,57.3849983215332
2018-03-09 19:30:00,57.5099983215332
2018-03-09 20:30:00,57.95000076293945
2018-03-12 13:30:00,57.880001068115234
2018-03-12 14:30:00,57.7400016784668
2018-03-12 15:30:00,57.72999954223633
2018-03-12 16:30:00,57.689998626708984
2018-03-12 17:30:00,57.91999816894531
2018-03-12 18:30:00,57.970001220703125
2018-03-12 19:30:00,57.83000183105469
2018-03-13 13:30:00,58.13999938964844
2018-03-13 14:30:00,58.0
2018-03-13 15:30:00,58.0
2018-03-13 16:30:00,58.0
2018-03-13 17:30:00,57.869998931884766
2018-03-13 18:30:00,57.7599983215332
2018-03-13 19:30:00,57.77000045776367
2018-03-14 13:30:00,58.0
2018-03-14 14:30:00,57.79999923706055
2018-03-14 15:30:00,57.70000076293945
2018-03-14 16:30:00,57.599998474121094
2018-03-14 17:30:00,57.65999984741211
2018-03-14 18:30:00,57.349998474121094
2018-03-14 19:30:00,57.3650016784668
2018-03-15 13:30:00,57.7400016784668
2018-03-15 14:30:00,58.34000015258789
2018-03-15 15:30:00,57.75
2018-03-15 16:30:00,57.56999969482422
2018-03-15 17:30:00,57.5
2018-03-15 18:30:00,57.75
2018-03-15 19:30:00,57.6150016784668
2018-03-16 13:30:00,58.060001373291016
2018-03-16 14:30:00,58.68000030517578
2018-03-16 15:30:00,58.439998626708984
2018-03-16 16:30:00,58.20000076293945
2018-03-16 17:30:00,58.189998626708984
2018-03-16 18:30:00,58.27000045776367
2018-03-16 19:30:00,58.33000183105469
2018-03-19 13:30:00,57.779998779296875
2018-03-19 14:30:00,57.619998931884766
2018-03-19 15:30:00,57.540000915527344
2018-03-19 16:30:00,56.95000076293945
2018-03-19 17:30:00,57.04999923706055
2018-03-19 18:30:00,57.18000030517578
2018-03-19 19:30:00,57.2599983215332
2018-03-20 13:30:00,57.0
2018-03-20 14:30:00,56.93000030517578
2018-03-20 15:30:00,56.93000030517578
2018-03-20 16:30:00,56.54999923706055
2018-03-20 17:30:00,56.25
2018-03-20 18:30:00,56.25
2018-03-20 19:30:00,56.31999969482422
2018-03-21 13:30:00,56.66999816894531
2018-03-21 14:30:00,56.720001220703125
2018-03-21 15:30:00,56.924198150634766
2018-03-21 16:30:00,56.779998779296875
2018-03-21 17:30:00,57.08000183105469
2018-03-21 18:30:00,57.060001373291016
2018-03-21 19:30:00,56.81999969482422
2018-03-22 13:30:00,56.51499938964844
2018-03-22 14:30:00,56.2400016784668
2018-03-22 15:30:00,56.25
2018-03-22 16:30:00,56.5099983215332
2018-03-22 17:30:00,56.1150016784668
2018-03-22 18:30:00,55.69139862060547
2018-03-22 19:30:00,55.279998779296875
2018-03-23 13:30:00,55.060001373291016
2018-03-23 14:30:00,54.880001068115234
2018-03-23 15:30:00,54.720001220703125
2018-03-23 16:30:00,54.83000183105469
2018-03-23 17:30:00,54.689998626708984
2018-03-23 18:30:00,54.119998931884766
2018-03-23 19:30:00,53.849998474121094
2018-03-26 13:30:00,54.13999938964844
2018-03-26 14:30:00,53.880001068115234
2018-03-26 15:30:00,54.36000061035156
2018-03-26 16:30:00,54.40999984741211
2018-03-26 17:30:00,54.83000183105469
2018-03-26 18:30:00,55.16999816894531
2018-03-26 19:30:00,54.91999816894531
2018-03-27 13:30:00,54.4900016784668
2018-03-27 14:30:00,54.404998779296875
2018-03-27 15:30:00,54.540000915527344
