Datetime,XLNX
2018-01-19 20:30:00,75.69999694824219
2018-01-22 14:30:00,75.45999908447266
2018-01-22 15:30:00,75.3499984741211
2018-01-22 16:30:00,75.75
2018-01-22 17:30:00,75.41000366210938
2018-01-22 18:30:00,75.36000061035156
2018-01-22 19:30:00,75.38500213623047
2018-01-22 20:30:00,75.43000030517578
2018-01-23 14:30:00,75.86000061035156
2018-01-23 15:30:00,75.76000213623047
2018-01-23 16:30:00,75.68000030517578
2018-01-23 17:30:00,75.66999816894531
2018-01-23 18:30:00,75.56999969482422
2018-01-23 19:30:00,75.61000061035156
2018-01-23 20:30:00,75.55000305175781
2018-01-24 14:30:00,74.37999725341797
2018-01-24 15:30:00,74.30000305175781
2018-01-24 16:30:00,73.61009979248047
2018-01-24 17:30:00,73.4000015258789
2018-01-24 18:30:00,73.58519744873047
2018-01-24 19:30:00,73.69000244140625
2018-01-24 20:30:00,73.4800033569336
2018-01-25 14:30:00,72.19000244140625
2018-01-25 15:30:00,72.84500122070312
2018-01-25 16:30:00,72.5199966430664
2018-01-25 17:30:00,72.03500366210938
2018-01-25 18:30:00,71.2770004272461
2018-01-25 19:30:00,70.20999908447266
2018-01-25 20:30:00,69.74099731445312
2018-01-26 14:30:00,70.5199966430664
2018-01-26 15:30:00,71.12000274658203
2018-01-26 16:30:00,70.98999786376953
2018-01-26 17:30:00,71.0199966430664
2018-01-26 18:30:00,71.18000030517578
2018-01-26 19:30:00,71.27999877929688
2018-01-26 20:30:00,71.93000030517578
2018-01-29 14:30:00,71.11000061035156
2018-01-29 15:30:00,71.44000244140625
2018-01-29 16:30:00,71.6500015258789
2018-01-29 17:30:00,71.72000122070312
2018-01-29 18:30:00,71.55500030517578
2018-01-29 19:30:00,71.5
2018-01-29 20:30:00,72.19000244140625
2018-01-30 14:30:00,71.69999694824219
2018-01-30 15:30:00,72.2300033569336
2018-01-30 16:30:00,72.17009735107422
2018-01-30 17:30:00,71.9800033569336
2018-01-30 18:30:00,72.08000183105469
2018-01-30 19:30:00,72.11000061035156
2018-01-30 20:30:00,72.0999984741211
2018-01-31 14:30:00,72.38999938964844
2018-01-31 15:30:00,72.93000030517578
2018-01-31 16:30:00,72.77999877929688
