Datetime,CERN
2018-01-31 17:30:00,69.56999969482422
2018-01-31 18:30:00,69.11000061035156
2018-01-31 19:30:00,69.06999969482422
2018-01-31 20:30:00,69.13999938964844
2018-02-01 14:30:00,68.45999908447266
2018-02-01 15:30:00,68.01000213623047
2018-02-01 16:30:00,68.18000030517578
2018-02-01 17:30:00,68.5
2018-02-01 18:30:00,68.29000091552734
2018-02-01 19:30:00,68.12999725341797
2018-02-01 20:30:00,68.29000091552734
2018-02-02 14:30:00,67.77999877929688
2018-02-02 15:30:00,67.23999786376953
2018-02-02 16:30:00,67.56999969482422
2018-02-02 17:30:00,67.22000122070312
2018-02-02 18:30:00,66.62999725341797
2018-02-02 19:30:00,66.56999969482422
2018-02-02 20:30:00,66.37999725341797
2018-02-05 14:30:00,66.61000061035156
2018-02-05 15:30:00,66.20500183105469
2018-02-05 16:30:00,65.98999786376953
2018-02-05 17:30:00,65.6449966430664
2018-02-05 18:30:00,65.37999725341797
2018-02-05 19:30:00,64.75
2018-02-05 20:30:00,63.439998626708984
2018-02-06 14:30:00,63.619998931884766
2018-02-06 15:30:00,62.61000061035156
2018-02-06 16:30:00,63.11000061035156
2018-02-06 17:30:00,63.13999938964844
2018-02-06 18:30:00,62.869998931884766
2018-02-06 19:30:00,64.11000061035156
2018-02-06 20:30:00,63.9900016784668
2018-02-07 14:30:00,62.689998626708984
2018-02-07 15:30:00,63.41999816894531
2018-02-07 16:30:00,63.95000076293945
2018-02-07 17:30:00,62.90999984741211
2018-02-07 18:30:00,63.29600143432617
2018-02-07 19:30:00,64.06999969482422
2018-02-07 20:30:00,63.470001220703125
2018-02-08 14:30:00,62.41999816894531
2018-02-08 15:30:00,61.959999084472656
2018-02-08 16:30:00,62.189998626708984
2018-02-08 17:30:00,62.314998626708984
2018-02-08 18:30:00,62.3650016784668
2018-02-08 19:30:00,62.209999084472656
2018-02-08 20:30:00,61.22999954223633
2018-02-09 14:30:00,62.0
2018-02-09 15:30:00,61.459999084472656
2018-02-09 16:30:00,60.56999969482422
2018-02-09 17:30:00,60.11000061035156
2018-02-09 18:30:00,61.18000030517578
2018-02-09 19:30:00,60.650001525878906
2018-02-09 20:30:00,61.29999923706055
2018-02-12 14:30:00,61.529998779296875
2018-02-12 15:30:00,62.22999954223633
2018-02-12 16:30:00,62.880001068115234
2018-02-12 17:30:00,62.81999969482422
2018-02-12 18:30:00,63.060001373291016
2018-02-12 19:30:00,62.65999984741211
2018-02-12 20:30:00,62.47999954223633
2018-02-13 14:30:00,61.02000045776367
2018-02-13 15:30:00,61.2599983215332
2018-02-13 16:30:00,61.5
2018-02-13 17:30:00,62.470001220703125
2018-02-13 18:30:00,62.584999084472656
2018-02-13 19:30:00,62.720001220703125
2018-02-13 20:30:00,62.5
2018-02-14 14:30:00,62.61119842529297
2018-02-14 15:30:00,62.439998626708984
2018-02-14 16:30:00,62.220001220703125
2018-02-14 17:30:00,62.150001525878906
2018-02-14 18:30:00,62.15999984741211
2018-02-14 19:30:00,62.2400016784668
2018-02-14 20:30:00,62.209999084472656
2018-02-15 14:30:00,63.18000030517578
2018-02-15 15:30:00,63.75
2018-02-15 16:30:00,63.7400016784668
2018-02-15 17:30:00,64.0
2018-02-15 18:30:00,64.33000183105469
2018-02-15 19:30:00,64.27999877929688
2018-02-15 20:30:00,64.41999816894531
2018-02-16 14:30:00,64.5
2018-02-16 15:30:00,64.06999969482422
2018-02-16 16:30:00,64.68000030517578
2018-02-16 17:30:00,64.45999908447266
2018-02-16 18:30:00,64.2699966430664
2018-02-16 19:30:00,64.29000091552734
2018-02-16 20:30:00,64.22000122070312
2018-02-20 14:30:00,64.13999938964844
2018-02-20 15:30:00,64.1500015258789
2018-02-20 16:30:00,64.06999969482422
2018-02-20 17:30:00,63.529998779296875
2018-02-20 18:30:00,63.380001068115234
2018-02-20 19:30:00,63.040000915527344
2018-02-20 20:30:00,62.9900016784668
2018-02-21 14:30:00,63.790000915527344
2018-02-21 15:30:00,64.19999694824219
2018-02-21 16:30:00,64.12000274658203
2018-02-21 17:30:00,64.0999984741211
2018-02-21 18:30:00,64.2300033569336
2018-02-21 19:30:00,63.959999084472656
2018-02-21 20:30:00,63.380001068115234
2018-02-22 14:30:00,63.9900016784668
2018-02-22 15:30:00,64.05500030517578
2018-02-22 16:30:00,64.01000213623047
2018-02-22 17:30:00,63.41999816894531
2018-02-22 18:30:00,63.400001525878906
2018-02-22 19:30:00,62.939998626708984
2018-02-22 20:30:00,62.90999984741211
2018-02-23 14:30:00,62.939998626708984
2018-02-23 15:30:00,63.470001220703125
2018-02-23 16:30:00,63.81999969482422
2018-02-23 17:30:00,63.970001220703125
2018-02-23 18:30:00,63.970001220703125
2018-02-23 19:30:00,64.26000213623047
2018-02-23 20:30:00,64.52999877929688
2018-02-26 14:30:00,64.12999725341797
2018-02-26 15:30:00,64.29000091552734
2018-02-26 16:30:00,64.12000274658203
2018-02-26 17:30:00,64.18000030517578
2018-02-26 18:30:00,64.04000091552734
2018-02-26 19:30:00,64.16999816894531
2018-02-26 20:30:00,64.2699966430664
2018-02-27 14:30:00,65.19000244140625
2018-02-27 15:30:00,64.5
2018-02-27 16:30:00,64.23999786376953
2018-02-27 17:30:00,64.16000366210938
2018-02-27 18:30:00,64.0999984741211
2018-02-27 19:30:00,64.30999755859375
2018-02-27 20:30:00,63.959999084472656
2018-02-28 14:30:00,64.32679748535156
2018-02-28 15:30:00,64.4800033569336
2018-02-28 16:30:00,64.11000061035156
2018-02-28 17:30:00,64.7300033569336
2018-02-28 18:30:00,65.1500015258789
2018-02-28 19:30:00,64.73500061035156
2018-02-28 20:30:00,64.16000366210938
2018-03-01 14:30:00,64.18000030517578
2018-03-01 15:30:00,63.2400016784668
2018-03-01 16:30:00,63.06999969482422
2018-03-01 17:30:00,62.83000183105469
2018-03-01 18:30:00,62.38999938964844
2018-03-01 19:30:00,62.529998779296875
2018-03-01 20:30:00,62.369998931884766
2018-03-02 14:30:00,63.06999969482422
2018-03-02 15:30:00,63.119998931884766
2018-03-02 16:30:00,63.029998779296875
2018-03-02 17:30:00,62.5099983215332
2018-03-02 18:30:00,62.83000183105469
2018-03-02 19:30:00,62.959999084472656
2018-03-02 20:30:00,62.93000030517578
2018-03-05 14:30:00,62.959999084472656
2018-03-05 15:30:00,63.59000015258789
2018-03-05 16:30:00,64.0999984741211
2018-03-05 17:30:00,64.36000061035156
2018-03-05 18:30:00,64.16999816894531
2018-03-05 19:30:00,64.26000213623047
2018-03-05 20:30:00,64.33000183105469
2018-03-06 14:30:00,64.80999755859375
2018-03-06 15:30:00,64.58000183105469
2018-03-06 16:30:00,64.66000366210938
2018-03-06 17:30:00,64.91000366210938
2018-03-06 18:30:00,64.66999816894531
2018-03-06 19:30:00,64.88999938964844
2018-03-06 20:30:00,64.97000122070312
2018-03-07 14:30:00,65.11000061035156
2018-03-07 15:30:00,64.94999694824219
2018-03-07 16:30:00,64.87999725341797
2018-03-07 17:30:00,65.05500030517578
2018-03-07 18:30:00,65.11000061035156
2018-03-07 19:30:00,64.86000061035156
2018-03-07 20:30:00,65.04000091552734
2018-03-08 14:30:00,64.30000305175781
2018-03-08 15:30:00,64.5
2018-03-08 16:30:00,64.14700317382812
2018-03-08 17:30:00,63.7599983215332
2018-03-08 18:30:00,63.970001220703125
2018-03-08 19:30:00,63.630001068115234
2018-03-08 20:30:00,63.650001525878906
2018-03-09 14:30:00,64.41000366210938
2018-03-09 15:30:00,64.60009765625
2018-03-09 16:30:00,64.69999694824219
2018-03-09 17:30:00,64.81999969482422
2018-03-09 18:30:00,64.75499725341797
2018-03-09 19:30:00,64.96499633789062
