Datetime,CTRP
2018-03-19 17:30:00,48.349998474121094
2018-03-19 18:30:00,48.67499923706055
2018-03-19 19:30:00,48.70000076293945
2018-03-20 13:30:00,49.22999954223633
2018-03-20 14:30:00,49.93000030517578
2018-03-20 15:30:00,49.75
2018-03-20 16:30:00,49.685001373291016
2018-03-20 17:30:00,49.790000915527344
2018-03-20 18:30:00,49.744998931884766
2018-03-20 19:30:00,49.63999938964844
2018-03-21 13:30:00,49.96500015258789
2018-03-21 14:30:00,49.66999816894531
2018-03-21 15:30:00,49.77000045776367
2018-03-21 16:30:00,49.439998626708984
2018-03-21 17:30:00,49.13999938964844
2018-03-21 18:30:00,49.45000076293945
2018-03-21 19:30:00,49.459999084472656
2018-03-22 13:30:00,48.08000183105469
2018-03-22 14:30:00,47.75
2018-03-22 15:30:00,47.790000915527344
2018-03-22 16:30:00,47.79999923706055
2018-03-22 17:30:00,48.181400299072266
2018-03-22 18:30:00,48.22999954223633
2018-03-22 19:30:00,48.18000030517578
2018-03-23 13:30:00,47.599998474121094
2018-03-23 14:30:00,47.56999969482422
2018-03-23 15:30:00,47.459999084472656
2018-03-23 16:30:00,47.279998779296875
2018-03-23 17:30:00,46.83000183105469
2018-03-23 18:30:00,46.66999816894531
2018-03-23 19:30:00,46.7400016784668
2018-03-26 13:30:00,47.11000061035156
2018-03-26 14:30:00,46.869998931884766
2018-03-26 15:30:00,46.97999954223633
2018-03-26 16:30:00,46.959999084472656
2018-03-26 17:30:00,47.25
2018-03-26 18:30:00,47.47999954223633
2018-03-26 19:30:00,47.5099983215332
2018-03-27 13:30:00,47.720001220703125
2018-03-27 14:30:00,47.619998931884766
2018-03-27 15:30:00,47.15999984741211
2018-03-27 16:30:00,47.02000045776367
2018-03-27 17:30:00,46.27899932861328
2018-03-27 18:30:00,46.099998474121094
2018-03-27 19:30:00,46.310001373291016
2018-03-28 13:30:00,46.06999969482422
2018-03-28 14:30:00,45.689998626708984
