Datetime,MSFT
2018-01-12 14:30:00,89.04000091552734
2018-01-12 15:30:00,89.19999694824219
2018-01-12 16:30:00,88.97000122070312
2018-01-12 17:30:00,89.375
2018-01-12 18:30:00,89.58999633789062
2018-01-12 19:30:00,89.51000213623047
2018-01-12 20:30:00,89.58999633789062
2018-01-16 14:30:00,90.43000030517578
2018-01-16 15:30:00,89.93900299072266
2018-01-16 16:30:00,89.5199966430664
2018-01-16 17:30:00,89.4000015258789
2018-01-16 18:30:00,88.61000061035156
2018-01-16 19:30:00,88.83999633789062
2018-01-16 20:30:00,88.37000274658203
2018-01-17 14:30:00,89.42659759521484
2018-01-17 15:30:00,89.90499877929688
2018-01-17 16:30:00,89.99440002441406
2018-01-17 17:30:00,90.19000244140625
2018-01-17 18:30:00,90.08999633789062
2018-01-17 19:30:00,90.00499725341797
2018-01-17 20:30:00,90.1500015258789
2018-01-18 14:30:00,90.27300262451172
2018-01-18 15:30:00,90.54000091552734
2018-01-18 16:30:00,90.56529998779297
2018-01-18 17:30:00,90.52349853515625
2018-01-18 18:30:00,90.51100158691406
2018-01-18 19:30:00,90.27999877929688
2018-01-18 20:30:00,90.12000274658203
2018-01-19 14:30:00,90.19999694824219
2018-01-19 15:30:00,89.99500274658203
2018-01-19 16:30:00,89.8499984741211
2018-01-19 17:30:00,89.92130279541016
2018-01-19 18:30:00,89.8949966430664
2018-01-19 19:30:00,90.0199966430664
2018-01-19 20:30:00,90.0
2018-01-22 14:30:00,91.12000274658203
2018-01-22 15:30:00,90.95999908447266
2018-01-22 16:30:00,91.11000061035156
2018-01-22 17:30:00,91.01499938964844
2018-01-22 18:30:00,91.01000213623047
2018-01-22 19:30:00,91.20999908447266
2018-01-22 20:30:00,91.5999984741211
2018-01-23 14:30:00,91.93450164794922
2018-01-23 15:30:00,91.94000244140625
2018-01-23 16:30:00,91.73999786376953
2018-01-23 17:30:00,91.82099914550781
2018-01-23 18:30:00,91.7699966430664
2018-01-23 19:30:00,91.92500305175781
2018-01-23 20:30:00,91.88999938964844
2018-01-24 14:30:00,93.19000244140625
2018-01-24 15:30:00,92.73999786376953
2018-01-24 16:30:00,92.58000183105469
2018-01-24 17:30:00,91.87000274658203
2018-01-24 18:30:00,92.2699966430664
2018-01-24 19:30:00,91.9000015258789
2018-01-24 20:30:00,91.83999633789062
2018-01-25 14:30:00,92.36000061035156
2018-01-25 15:30:00,92.63999938964844
2018-01-25 16:30:00,93.01000213623047
2018-01-25 17:30:00,92.70500183105469
2018-01-25 18:30:00,92.42500305175781
2018-01-25 19:30:00,92.31999969482422
2018-01-25 20:30:00,92.33000183105469
2018-01-26 14:30:00,92.7699966430664
2018-01-26 15:30:00,93.23999786376953
2018-01-26 16:30:00,93.33000183105469
2018-01-26 17:30:00,93.37999725341797
2018-01-26 18:30:00,93.41000366210938
2018-01-26 19:30:00,93.58000183105469
2018-01-26 20:30:00,94.0199966430664
2018-01-29 14:30:00,94.45999908447266
2018-01-29 15:30:00,93.95999908447266
2018-01-29 16:30:00,93.97000122070312
2018-01-29 17:30:00,93.94000244140625
2018-01-29 18:30:00,94.2300033569336
2018-01-29 19:30:00,93.77999877929688
2018-01-29 20:30:00,93.8499984741211
2018-01-30 14:30:00,92.9000015258789
2018-01-30 15:30:00,93.05999755859375
2018-01-30 16:30:00,93.04000091552734
2018-01-30 17:30:00,92.80000305175781
2018-01-30 18:30:00,92.93000030517578
2018-01-30 19:30:00,92.9749984741211
