Datetime,FOX
2018-01-29 20:30:00,38.150001525878906
2018-01-30 14:30:00,38.13999938964844
2018-01-30 15:30:00,38.27000045776367
2018-01-30 16:30:00,38.310001373291016
2018-01-30 17:30:00,38.06999969482422
2018-01-30 18:30:00,38.064998626708984
2018-01-30 19:30:00,37.95500183105469
2018-01-30 20:30:00,37.880001068115234
2018-01-31 14:30:00,37.16999816894531
2018-01-31 15:30:00,36.849998474121094
2018-01-31 16:30:00,36.5359992980957
2018-01-31 17:30:00,36.54999923706055
2018-01-31 18:30:00,36.43000030517578
2018-01-31 19:30:00,36.38999938964844
2018-01-31 20:30:00,36.48899841308594
2018-02-01 14:30:00,36.86000061035156
2018-02-01 15:30:00,36.72999954223633
2018-02-01 16:30:00,37.0099983215332
2018-02-01 17:30:00,36.97999954223633
2018-02-01 18:30:00,36.849998474121094
2018-02-01 19:30:00,36.82500076293945
2018-02-01 20:30:00,36.70000076293945
2018-02-02 14:30:00,36.689998626708984
2018-02-02 15:30:00,36.84000015258789
2018-02-02 16:30:00,36.68000030517578
2018-02-02 17:30:00,36.599998474121094
2018-02-02 18:30:00,36.20000076293945
2018-02-02 19:30:00,36.400001525878906
2018-02-02 20:30:00,36.209999084472656
2018-02-05 14:30:00,36.25
2018-02-05 15:30:00,36.220001220703125
2018-02-05 16:30:00,36.4900016784668
2018-02-05 17:30:00,36.650001525878906
2018-02-05 18:30:00,36.52000045776367
2018-02-05 19:30:00,35.900001525878906
2018-02-05 20:30:00,35.564998626708984
2018-02-06 14:30:00,35.45000076293945
2018-02-06 15:30:00,35.43000030517578
2018-02-06 16:30:00,35.61000061035156
2018-02-06 17:30:00,35.720001220703125
2018-02-06 18:30:00,35.5099983215332
2018-02-06 19:30:00,36.11000061035156
2018-02-06 20:30:00,36.41999816894531
2018-02-07 14:30:00,36.56999969482422
2018-02-07 15:30:00,36.58000183105469
2018-02-07 16:30:00,36.31999969482422
2018-02-07 17:30:00,36.2400016784668
2018-02-07 18:30:00,36.290000915527344
2018-02-07 19:30:00,36.15999984741211
2018-02-07 20:30:00,35.68000030517578
2018-02-08 14:30:00,35.459999084472656
2018-02-08 15:30:00,35.279998779296875
2018-02-08 16:30:00,35.16999816894531
2018-02-08 17:30:00,34.970001220703125
2018-02-08 18:30:00,35.22999954223633
2018-02-08 19:30:00,34.86000061035156
2018-02-08 20:30:00,34.11000061035156
2018-02-09 14:30:00,34.880001068115234
2018-02-09 15:30:00,34.279998779296875
2018-02-09 16:30:00,33.880001068115234
2018-02-09 17:30:00,33.939998626708984
2018-02-09 18:30:00,34.689998626708984
2018-02-09 19:30:00,34.79999923706055
2018-02-09 20:30:00,35.20000076293945
2018-02-12 14:30:00,35.81999969482422
2018-02-12 15:30:00,36.029998779296875
2018-02-12 16:30:00,36.279998779296875
2018-02-12 17:30:00,36.189998626708984
2018-02-12 18:30:00,36.08000183105469
2018-02-12 19:30:00,36.130001068115234
2018-02-12 20:30:00,35.95000076293945
2018-02-13 14:30:00,36.04999923706055
2018-02-13 15:30:00,35.95000076293945
2018-02-13 16:30:00,35.86000061035156
2018-02-13 17:30:00,36.029998779296875
2018-02-13 18:30:00,36.18000030517578
2018-02-13 19:30:00,36.310001373291016
2018-02-13 20:30:00,36.20000076293945
2018-02-14 14:30:00,36.1349983215332
2018-02-14 15:30:00,35.97999954223633
2018-02-14 16:30:00,36.04999923706055
2018-02-14 17:30:00,36.189998626708984
2018-02-14 18:30:00,36.25
2018-02-14 19:30:00,36.27000045776367
2018-02-14 20:30:00,36.18000030517578
2018-02-15 14:30:00,36.560001373291016
2018-02-15 15:30:00,36.380001068115234
2018-02-15 16:30:00,36.439998626708984
2018-02-15 17:30:00,36.5099983215332
2018-02-15 18:30:00,36.70000076293945
2018-02-15 19:30:00,36.58000183105469
2018-02-15 20:30:00,36.650001525878906
2018-02-16 14:30:00,36.91999816894531
2018-02-16 15:30:00,37.09000015258789
2018-02-16 16:30:00,37.13999938964844
2018-02-16 17:30:00,36.77000045776367
2018-02-16 18:30:00,36.95000076293945
2018-02-16 19:30:00,37.125
2018-02-16 20:30:00,37.040000915527344
2018-02-20 14:30:00,36.95000076293945
2018-02-20 15:30:00,37.06999969482422
2018-02-20 16:30:00,36.9900016784668
2018-02-20 17:30:00,36.90999984741211
2018-02-20 18:30:00,36.7599983215332
2018-02-20 19:30:00,36.6150016784668
2018-02-20 20:30:00,36.619998931884766
2018-02-21 14:30:00,36.790000915527344
2018-02-21 15:30:00,36.88999938964844
2018-02-21 16:30:00,36.709999084472656
2018-02-21 17:30:00,36.755001068115234
2018-02-21 18:30:00,36.97999954223633
2018-02-21 19:30:00,36.869998931884766
2018-02-21 20:30:00,36.560001373291016
2018-02-22 14:30:00,36.720001220703125
2018-02-22 15:30:00,36.84000015258789
2018-02-22 16:30:00,36.80500030517578
2018-02-22 17:30:00,36.709999084472656
2018-02-22 18:30:00,36.77000045776367
2018-02-22 19:30:00,36.7599983215332
2018-02-22 20:30:00,36.72999954223633
2018-02-23 14:30:00,36.810001373291016
2018-02-23 15:30:00,36.93000030517578
2018-02-23 16:30:00,37.18000030517578
2018-02-23 17:30:00,37.220001220703125
2018-02-23 18:30:00,37.23500061035156
2018-02-23 19:30:00,37.4900016784668
2018-02-23 20:30:00,37.61000061035156
2018-02-26 14:30:00,37.84000015258789
2018-02-26 15:30:00,38.06999969482422
2018-02-26 16:30:00,38.02000045776367
2018-02-26 17:30:00,38.209999084472656
2018-02-26 18:30:00,38.290000915527344
2018-02-26 19:30:00,38.314998626708984
2018-02-26 20:30:00,38.39500045776367
2018-02-27 14:30:00,37.64540100097656
2018-02-27 15:30:00,37.279998779296875
2018-02-27 16:30:00,37.29999923706055
2018-02-27 17:30:00,37.3849983215332
2018-02-27 18:30:00,37.224998474121094
2018-02-27 19:30:00,37.20000076293945
2018-02-27 20:30:00,37.14500045776367
2018-02-28 14:30:00,37.19499969482422
2018-02-28 15:30:00,36.939998626708984
2018-02-28 16:30:00,36.959999084472656
2018-02-28 17:30:00,37.06999969482422
2018-02-28 18:30:00,37.02000045776367
2018-02-28 19:30:00,36.70000076293945
2018-02-28 20:30:00,36.41999816894531
2018-03-01 14:30:00,36.52000045776367
2018-03-01 15:30:00,36.435001373291016
2018-03-01 16:30:00,36.20000076293945
2018-03-01 17:30:00,35.72999954223633
2018-03-01 18:30:00,35.619998931884766
2018-03-01 19:30:00,35.73500061035156
2018-03-01 20:30:00,35.529998779296875
2018-03-02 14:30:00,35.20500183105469
2018-03-02 15:30:00,35.220001220703125
2018-03-02 16:30:00,35.529998779296875
2018-03-02 17:30:00,35.51499938964844
2018-03-02 18:30:00,35.529998779296875
2018-03-02 19:30:00,35.75
2018-03-02 20:30:00,35.91999816894531
2018-03-05 14:30:00,35.77000045776367
2018-03-05 15:30:00,36.224998474121094
2018-03-05 16:30:00,36.52000045776367
2018-03-05 17:30:00,36.369998931884766
2018-03-05 18:30:00,36.20000076293945
2018-03-05 19:30:00,36.29999923706055
2018-03-05 20:30:00,36.15999984741211
2018-03-06 14:30:00,36.56999969482422
2018-03-06 15:30:00,36.29999923706055
2018-03-06 16:30:00,36.560001373291016
2018-03-06 17:30:00,36.869998931884766
2018-03-06 18:30:00,36.79999923706055
2018-03-06 19:30:00,36.87990188598633
2018-03-06 20:30:00,37.02000045776367
2018-03-07 14:30:00,36.560001373291016
2018-03-07 15:30:00,36.4900016784668
2018-03-07 16:30:00,36.43000030517578
2018-03-07 17:30:00,36.380001068115234
2018-03-07 18:30:00,36.310001373291016
2018-03-07 19:30:00,36.54999923706055
2018-03-07 20:30:00,36.5099983215332
2018-03-08 14:30:00,36.70500183105469
2018-03-08 15:30:00,36.79999923706055
2018-03-08 16:30:00,36.810001373291016
2018-03-08 17:30:00,36.77000045776367
2018-03-08 18:30:00,36.80500030517578
2018-03-08 19:30:00,36.91999816894531
2018-03-08 20:30:00,36.779998779296875
2018-03-09 14:30:00,37.0099983215332
2018-03-09 15:30:00,37.029998779296875
2018-03-09 16:30:00,37.0
2018-03-09 17:30:00,36.94179916381836
2018-03-09 18:30:00,37.0099983215332
2018-03-09 19:30:00,37.029998779296875
2018-03-09 20:30:00,37.220001220703125
2018-03-12 13:30:00,37.7400016784668
2018-03-12 14:30:00,37.54999923706055
2018-03-12 15:30:00,37.540000915527344
2018-03-12 16:30:00,37.439998626708984
2018-03-12 17:30:00,37.400001525878906
2018-03-12 18:30:00,37.529998779296875
2018-03-12 19:30:00,37.525001525878906
2018-03-13 13:30:00,37.25
2018-03-13 14:30:00,37.099998474121094
2018-03-13 15:30:00,37.05500030517578
2018-03-13 16:30:00,37.130001068115234
2018-03-13 17:30:00,37.02000045776367
2018-03-13 18:30:00,36.79999923706055
2018-03-13 19:30:00,36.86000061035156
2018-03-14 13:30:00,37.02000045776367
2018-03-14 14:30:00,37.11000061035156
2018-03-14 15:30:00,37.0099983215332
2018-03-14 16:30:00,37.099998474121094
2018-03-14 17:30:00,37.20000076293945
2018-03-14 18:30:00,37.25
2018-03-14 19:30:00,37.220001220703125
2018-03-15 13:30:00,36.904998779296875
2018-03-15 14:30:00,37.189998626708984
2018-03-15 15:30:00,37.09000015258789
2018-03-15 16:30:00,37.06999969482422
2018-03-15 17:30:00,36.9900016784668
2018-03-15 18:30:00,36.939998626708984
2018-03-15 19:30:00,36.709999084472656
2018-03-16 13:30:00,36.9900016784668
2018-03-16 14:30:00,36.98500061035156
2018-03-16 15:30:00,36.939998626708984
2018-03-16 16:30:00,36.86000061035156
2018-03-16 17:30:00,36.83000183105469
2018-03-16 18:30:00,36.77000045776367
2018-03-16 19:30:00,36.619998931884766
2018-03-19 13:30:00,36.43000030517578
2018-03-19 14:30:00,36.29999923706055
2018-03-19 15:30:00,36.220001220703125
2018-03-19 16:30:00,36.02000045776367
2018-03-19 17:30:00,36.08000183105469
