Datetime,PYPL
2018-02-16 16:30:00,78.3499984741211
2018-02-16 17:30:00,77.95999908447266
2018-02-16 18:30:00,78.30500030517578
2018-02-16 19:30:00,78.62999725341797
2018-02-16 20:30:00,78.31999969482422
2018-02-20 14:30:00,77.75
2018-02-20 15:30:00,78.29000091552734
2018-02-20 16:30:00,78.0199966430664
2018-02-20 17:30:00,77.83999633789062
2018-02-20 18:30:00,77.58999633789062
2018-02-20 19:30:00,76.8499984741211
2018-02-20 20:30:00,77.06999969482422
2018-02-21 14:30:00,78.05999755859375
2018-02-21 15:30:00,78.30999755859375
2018-02-21 16:30:00,77.83999633789062
2018-02-21 17:30:00,78.11000061035156
2018-02-21 18:30:00,78.0999984741211
2018-02-21 19:30:00,77.33999633789062
2018-02-21 20:30:00,76.52999877929688
2018-02-22 14:30:00,77.56999969482422
2018-02-22 15:30:00,78.28500366210938
2018-02-22 16:30:00,78.02999877929688
2018-02-22 17:30:00,77.98999786376953
2018-02-22 18:30:00,78.12960052490234
2018-02-22 19:30:00,77.61000061035156
2018-02-22 20:30:00,77.70999908447266
2018-02-23 14:30:00,77.72000122070312
2018-02-23 15:30:00,78.08000183105469
2018-02-23 16:30:00,78.28500366210938
2018-02-23 17:30:00,78.4000015258789
2018-02-23 18:30:00,78.63999938964844
2018-02-23 19:30:00,79.41999816894531
2018-02-23 20:30:00,79.69000244140625
2018-02-26 14:30:00,79.1812973022461
2018-02-26 15:30:00,79.33000183105469
2018-02-26 16:30:00,79.19000244140625
2018-02-26 17:30:00,79.2300033569336
2018-02-26 18:30:00,79.12519836425781
2018-02-26 19:30:00,79.38999938964844
2018-02-26 20:30:00,79.33999633789062
2018-02-27 14:30:00,79.83000183105469
2018-02-27 15:30:00,78.94000244140625
2018-02-27 16:30:00,78.81999969482422
2018-02-27 17:30:00,79.22000122070312
2018-02-27 18:30:00,79.01000213623047
2018-02-27 19:30:00,79.42469787597656
2018-02-27 20:30:00,79.4800033569336
2018-02-28 14:30:00,81.41000366210938
2018-02-28 15:30:00,80.22000122070312
