Datetime,MAR
2018-05-09 18:30:00,138.41000366210938
2018-05-09 19:30:00,137.88999938964844
2018-05-10 13:30:00,138.19000244140625
2018-05-10 14:30:00,138.44000244140625
2018-05-10 15:30:00,138.8699951171875
2018-05-10 16:30:00,138.55999755859375
2018-05-10 17:30:00,138.39999389648438
2018-05-10 18:30:00,138.47999572753906
2018-05-10 19:30:00,138.55999755859375
2018-05-11 13:30:00,139.47999572753906
2018-05-11 14:30:00,139.17999267578125
2018-05-11 15:30:00,138.97999572753906
2018-05-11 16:30:00,139.5
2018-05-11 17:30:00,139.7100067138672
2018-05-11 18:30:00,139.89999389648438
2018-05-11 19:30:00,139.82000732421875
2018-05-14 13:30:00,139.27999877929688
2018-05-14 14:30:00,139.59500122070312
2018-05-14 15:30:00,139.7899932861328
2018-05-14 16:30:00,139.61000061035156
2018-05-14 17:30:00,139.52999877929688
2018-05-14 18:30:00,139.42999267578125
2018-05-14 19:30:00,139.33999633789062
2018-05-15 13:30:00,138.47000122070312
2018-05-15 14:30:00,138.80999755859375
2018-05-15 15:30:00,138.5500030517578
2018-05-15 16:30:00,138.58999633789062
2018-05-15 17:30:00,138.77000427246094
2018-05-15 18:30:00,138.75999450683594
2018-05-15 19:30:00,138.85000610351562
2018-05-16 13:30:00,139.08999633789062
2018-05-16 14:30:00,138.9600067138672
2018-05-16 15:30:00,140.1999969482422
2018-05-16 16:30:00,140.5399932861328
2018-05-16 17:30:00,140.88499450683594
2018-05-16 18:30:00,140.75999450683594
2018-05-16 19:30:00,140.4499969482422
2018-05-17 13:30:00,139.33999633789062
2018-05-17 14:30:00,139.64999389648438
2018-05-17 15:30:00,139.52499389648438
2018-05-17 16:30:00,139.2100067138672
2018-05-17 17:30:00,138.5399932861328
2018-05-17 18:30:00,138.60000610351562
2018-05-17 19:30:00,138.2899932861328
2018-05-18 13:30:00,138.25
2018-05-18 14:30:00,138.4499969482422
2018-05-18 15:30:00,138.3800048828125
2018-05-18 16:30:00,138.55999755859375
2018-05-18 17:30:00,138.8699951171875
2018-05-18 18:30:00,138.91000366210938
2018-05-18 19:30:00,138.50999450683594
2018-05-21 13:30:00,139.25999450683594
2018-05-21 14:30:00,138.3000030517578
2018-05-21 15:30:00,138.5500030517578
2018-05-21 16:30:00,138.8699951171875
2018-05-21 17:30:00,138.51499938964844
2018-05-21 18:30:00,138.42999267578125
2018-05-21 19:30:00,138.7899932861328
2018-05-22 13:30:00,137.6300048828125
2018-05-22 14:30:00,138.16000366210938
2018-05-22 15:30:00,138.22999572753906
2018-05-22 16:30:00,138.33999633789062
2018-05-22 17:30:00,138.13999938964844
2018-05-22 18:30:00,137.99000549316406
2018-05-22 19:30:00,137.7899932861328
2018-05-23 13:30:00,137.02000427246094
2018-05-23 14:30:00,137.0
2018-05-23 15:30:00,136.9199981689453
2018-05-23 16:30:00,137.19000244140625
2018-05-23 17:30:00,137.5500030517578
2018-05-23 18:30:00,137.50999450683594
2018-05-23 19:30:00,137.57000732421875
2018-05-24 13:30:00,137.63999938964844
2018-05-24 14:30:00,137.9600067138672
2018-05-24 15:30:00,138.1750030517578
2018-05-24 16:30:00,138.0
2018-05-24 17:30:00,137.89010620117188
2018-05-24 18:30:00,137.88999938964844
2018-05-24 19:30:00,137.88999938964844
2018-05-25 13:30:00,137.82000732421875
2018-05-25 14:30:00,138.30999755859375
2018-05-25 15:30:00,138.17999267578125
2018-05-25 16:30:00,137.88999938964844
