Datetime,EBAY
2018-04-10 13:30:00,39.439998626708984
2018-04-10 14:30:00,39.599998474121094
2018-04-10 15:30:00,39.48500061035156
2018-04-10 16:30:00,39.54999923706055
2018-04-10 17:30:00,39.529998779296875
2018-04-10 18:30:00,39.689998626708984
2018-04-10 19:30:00,39.59000015258789
2018-04-11 13:30:00,41.0099983215332
2018-04-11 14:30:00,40.52000045776367
2018-04-11 15:30:00,40.79499816894531
2018-04-11 16:30:00,40.720001220703125
2018-04-11 17:30:00,40.599998474121094
2018-04-11 18:30:00,40.31999969482422
2018-04-11 19:30:00,39.83000183105469
2018-04-12 13:30:00,40.4900016784668
2018-04-12 14:30:00,40.189998626708984
2018-04-12 15:30:00,40.10499954223633
2018-04-12 16:30:00,40.20000076293945
2018-04-12 17:30:00,40.369998931884766
2018-04-12 18:30:00,40.497501373291016
2018-04-12 19:30:00,40.52000045776367
2018-04-13 13:30:00,40.275001525878906
2018-04-13 14:30:00,40.275001525878906
2018-04-13 15:30:00,40.18000030517578
2018-04-13 16:30:00,40.16999816894531
2018-04-13 17:30:00,40.09000015258789
2018-04-13 18:30:00,39.86000061035156
2018-04-13 19:30:00,39.88999938964844
2018-04-16 13:30:00,40.0
2018-04-16 14:30:00,39.959999084472656
2018-04-16 15:30:00,40.34000015258789
2018-04-16 16:30:00,40.45000076293945
2018-04-16 17:30:00,40.279998779296875
2018-04-16 18:30:00,40.150001525878906
2018-04-16 19:30:00,40.189998626708984
2018-04-17 13:30:00,40.34000015258789
2018-04-17 14:30:00,40.5
2018-04-17 15:30:00,40.720001220703125
2018-04-17 16:30:00,40.59000015258789
2018-04-17 17:30:00,40.5099983215332
2018-04-17 18:30:00,40.709999084472656
2018-04-17 19:30:00,40.61000061035156
2018-04-18 13:30:00,41.38999938964844
2018-04-18 14:30:00,41.61000061035156
2018-04-18 15:30:00,41.40999984741211
2018-04-18 16:30:00,41.58000183105469
2018-04-18 17:30:00,41.650001525878906
2018-04-18 18:30:00,41.75
2018-04-18 19:30:00,41.7599983215332
2018-04-19 13:30:00,42.16999816894531
2018-04-19 14:30:00,41.70500183105469
2018-04-19 15:30:00,41.540000915527344
2018-04-19 16:30:00,41.79999923706055
2018-04-19 17:30:00,42.040000915527344
2018-04-19 18:30:00,42.05500030517578
2018-04-19 19:30:00,42.11000061035156
2018-04-20 13:30:00,42.94499969482422
2018-04-20 14:30:00,42.58000183105469
2018-04-20 15:30:00,42.525001525878906
2018-04-20 16:30:00,42.4900016784668
2018-04-20 17:30:00,42.345001220703125
2018-04-20 18:30:00,42.130001068115234
2018-04-20 19:30:00,42.209999084472656
2018-04-23 13:30:00,41.970001220703125
2018-04-23 14:30:00,42.11000061035156
2018-04-23 15:30:00,41.970001220703125
2018-04-23 16:30:00,41.97850036621094
2018-04-23 17:30:00,41.64099884033203
2018-04-23 18:30:00,41.619998931884766
2018-04-23 19:30:00,41.59000015258789
2018-04-24 13:30:00,41.744998931884766
2018-04-24 14:30:00,41.494998931884766
2018-04-24 15:30:00,41.244998931884766
2018-04-24 16:30:00,41.10499954223633
2018-04-24 17:30:00,40.875
2018-04-24 18:30:00,41.154998779296875
2018-04-24 19:30:00,41.18000030517578
2018-04-25 13:30:00,40.650001525878906
2018-04-25 14:30:00,40.83000183105469
2018-04-25 15:30:00,40.650001525878906
2018-04-25 16:30:00,40.689998626708984
2018-04-25 17:30:00,40.86000061035156
2018-04-25 18:30:00,40.904998779296875
2018-04-25 19:30:00,40.97999954223633
2018-04-26 13:30:00,38.45500183105469
2018-04-26 14:30:00,38.47999954223633
2018-04-26 15:30:00,38.439998626708984
2018-04-26 16:30:00,38.439998626708984
2018-04-26 17:30:00,38.83000183105469
2018-04-26 18:30:00,38.654998779296875
2018-04-26 19:30:00,38.68000030517578
2018-04-27 13:30:00,38.71500015258789
2018-04-27 14:30:00,38.20000076293945
2018-04-27 15:30:00,38.040000915527344
2018-04-27 16:30:00,38.125
2018-04-27 17:30:00,38.209999084472656
2018-04-27 18:30:00,38.04999923706055
2018-04-27 19:30:00,38.22999954223633
2018-04-30 13:30:00,38.209999084472656
2018-04-30 14:30:00,38.125
2018-04-30 15:30:00,37.845001220703125
2018-04-30 16:30:00,37.97999954223633
2018-04-30 17:30:00,38.04999923706055
2018-04-30 18:30:00,37.91999816894531
2018-04-30 19:30:00,37.869998931884766
2018-05-01 13:30:00,37.709999084472656
2018-05-01 14:30:00,37.599998474121094
2018-05-01 15:30:00,37.63999938964844
2018-05-01 16:30:00,37.52000045776367
2018-05-01 17:30:00,37.814998626708984
2018-05-01 18:30:00,37.724998474121094
2018-05-01 19:30:00,37.81999969482422
2018-05-02 13:30:00,37.83000183105469
2018-05-02 14:30:00,37.900001525878906
2018-05-02 15:30:00,37.5
2018-05-02 16:30:00,37.540000915527344
2018-05-02 17:30:00,37.470001220703125
2018-05-02 18:30:00,37.185001373291016
2018-05-02 19:30:00,37.189998626708984
2018-05-03 13:30:00,37.189998626708984
2018-05-03 14:30:00,37.119998931884766
2018-05-03 15:30:00,37.099998474121094
2018-05-03 16:30:00,37.470001220703125
2018-05-03 17:30:00,37.540000915527344
2018-05-03 18:30:00,37.689998626708984
2018-05-03 19:30:00,37.63999938964844
2018-05-04 13:30:00,37.814998626708984
2018-05-04 14:30:00,37.970001220703125
2018-05-04 15:30:00,37.900001525878906
2018-05-04 16:30:00,37.939998626708984
2018-05-04 17:30:00,38.06999969482422
2018-05-04 18:30:00,38.08000183105469
2018-05-04 19:30:00,38.0
2018-05-07 13:30:00,37.81999969482422
2018-05-07 14:30:00,38.04999923706055
2018-05-07 15:30:00,37.93000030517578
2018-05-07 16:30:00,37.80500030517578
2018-05-07 17:30:00,37.95000076293945
2018-05-07 18:30:00,37.73500061035156
2018-05-07 19:30:00,37.79999923706055
2018-05-08 13:30:00,37.70000076293945
2018-05-08 14:30:00,37.720001220703125
2018-05-08 15:30:00,37.70000076293945
2018-05-08 16:30:00,37.849998474121094
2018-05-08 17:30:00,38.02000045776367
2018-05-08 18:30:00,38.11000061035156
2018-05-08 19:30:00,38.099998474121094
2018-05-09 13:30:00,38.47999954223633
2018-05-09 14:30:00,38.4900016784668
2018-05-09 15:30:00,38.40999984741211
2018-05-09 16:30:00,38.4900016784668
2018-05-09 17:30:00,38.459999084472656
2018-05-09 18:30:00,38.41999816894531
2018-05-09 19:30:00,38.2400016784668
2018-05-10 13:30:00,38.310001373291016
2018-05-10 14:30:00,38.369998931884766
2018-05-10 15:30:00,38.43000030517578
2018-05-10 16:30:00,38.51499938964844
2018-05-10 17:30:00,38.40999984741211
2018-05-10 18:30:00,38.29999923706055
2018-05-10 19:30:00,38.5099983215332
2018-05-11 13:30:00,38.67499923706055
2018-05-11 14:30:00,38.525001525878906
2018-05-11 15:30:00,38.3849983215332
2018-05-11 16:30:00,38.220001220703125
2018-05-11 17:30:00,38.244998931884766
2018-05-11 18:30:00,38.20500183105469
2018-05-11 19:30:00,38.247501373291016
2018-05-14 13:30:00,38.52000045776367
2018-05-14 14:30:00,38.529998779296875
2018-05-14 15:30:00,38.5099983215332
2018-05-14 16:30:00,38.26499938964844
2018-05-14 17:30:00,38.380001068115234
2018-05-14 18:30:00,38.4900016784668
2018-05-14 19:30:00,38.38999938964844
2018-05-15 13:30:00,37.77000045776367
2018-05-15 14:30:00,37.814998626708984
2018-05-15 15:30:00,37.912498474121094
2018-05-15 16:30:00,37.9900016784668
2018-05-15 17:30:00,37.959999084472656
2018-05-15 18:30:00,37.970001220703125
2018-05-15 19:30:00,38.08000183105469
2018-05-16 13:30:00,38.27000045776367
2018-05-16 14:30:00,38.31999969482422
2018-05-16 15:30:00,38.5
2018-05-16 16:30:00,38.435001373291016
2018-05-16 17:30:00,38.43000030517578
2018-05-16 18:30:00,38.310001373291016
2018-05-16 19:30:00,38.349998474121094
2018-05-17 13:30:00,38.755001068115234
2018-05-17 14:30:00,38.685001373291016
2018-05-17 15:30:00,38.599998474121094
2018-05-17 16:30:00,38.540000915527344
2018-05-17 17:30:00,38.404998779296875
2018-05-17 18:30:00,38.404998779296875
2018-05-17 19:30:00,38.404998779296875
2018-05-18 13:30:00,38.290000915527344
2018-05-18 14:30:00,38.459999084472656
2018-05-18 15:30:00,38.375
2018-05-18 16:30:00,38.32500076293945
2018-05-18 17:30:00,38.3849983215332
2018-05-18 18:30:00,38.40999984741211
2018-05-18 19:30:00,38.31999969482422
2018-05-21 13:30:00,38.599998474121094
2018-05-21 14:30:00,38.5
2018-05-21 15:30:00,38.54999923706055
2018-05-21 16:30:00,38.505001068115234
2018-05-21 17:30:00,38.26499938964844
2018-05-21 18:30:00,38.349998474121094
2018-05-21 19:30:00,38.279998779296875
2018-05-22 13:30:00,37.97999954223633
2018-05-22 14:30:00,37.93000030517578
2018-05-22 15:30:00,37.89500045776367
2018-05-22 16:30:00,37.84000015258789
2018-05-22 17:30:00,37.779998779296875
2018-05-22 18:30:00,37.80500030517578
2018-05-22 19:30:00,37.77000045776367
2018-05-23 13:30:00,37.650001525878906
2018-05-23 14:30:00,37.560001373291016
2018-05-23 15:30:00,37.650001525878906
2018-05-23 16:30:00,37.78499984741211
2018-05-23 17:30:00,37.935001373291016
2018-05-23 18:30:00,38.02000045776367
2018-05-23 19:30:00,38.029998779296875
2018-05-24 13:30:00,37.83000183105469
2018-05-24 14:30:00,37.7599983215332
2018-05-24 15:30:00,37.915000915527344
2018-05-24 16:30:00,37.96500015258789
2018-05-24 17:30:00,37.9900016784668
2018-05-24 18:30:00,37.88999938964844
2018-05-24 19:30:00,37.78499984741211
2018-05-25 13:30:00,38.220001220703125
2018-05-25 14:30:00,38.029998779296875
2018-05-25 15:30:00,38.0
2018-05-25 16:30:00,38.05500030517578
2018-05-25 17:30:00,37.98500061035156
2018-05-25 18:30:00,38.029998779296875
2018-05-25 19:30:00,37.939998626708984
2018-05-29 13:30:00,37.70000076293945
2018-05-29 14:30:00,37.56999969482422
2018-05-29 15:30:00,37.505001068115234
2018-05-29 16:30:00,37.470001220703125
2018-05-29 17:30:00,37.560001373291016
2018-05-29 18:30:00,37.470001220703125
2018-05-29 19:30:00,37.529998779296875
2018-05-30 13:30:00,37.81999969482422
2018-05-30 14:30:00,38.09000015258789
2018-05-30 15:30:00,38.01499938964844
2018-05-30 16:30:00,37.880001068115234
2018-05-30 17:30:00,37.86000061035156
2018-05-30 18:30:00,37.92499923706055
2018-05-30 19:30:00,37.849998474121094
2018-05-31 13:30:00,37.52000045776367
2018-05-31 14:30:00,37.41999816894531
2018-05-31 15:30:00,37.58000183105469
2018-05-31 16:30:00,37.66999816894531
2018-05-31 17:30:00,37.5099983215332
2018-05-31 18:30:00,37.70000076293945
2018-05-31 19:30:00,37.709999084472656
2018-06-01 13:30:00,38.59000015258789
2018-06-01 14:30:00,38.720001220703125
2018-06-01 15:30:00,38.53499984741211
2018-06-01 16:30:00,38.529998779296875
2018-06-01 17:30:00,38.560001373291016
2018-06-01 18:30:00,38.41999816894531
2018-06-01 19:30:00,38.34000015258789
2018-06-04 13:30:00,38.595001220703125
2018-06-04 14:30:00,38.66999816894531
2018-06-04 15:30:00,38.810001373291016
2018-06-04 16:30:00,39.060001373291016
2018-06-04 17:30:00,38.96500015258789
2018-06-04 18:30:00,39.040000915527344
2018-06-04 19:30:00,39.07500076293945
2018-06-05 13:30:00,39.900001525878906
2018-06-05 14:30:00,40.02000045776367
2018-06-05 15:30:00,39.98500061035156
2018-06-05 16:30:00,40.20500183105469
2018-06-05 17:30:00,40.11000061035156
2018-06-05 18:30:00,39.935001373291016
2018-06-05 19:30:00,40.040000915527344
2018-06-06 13:30:00,39.435001373291016
2018-06-06 14:30:00,39.709999084472656
2018-06-06 15:30:00,39.70500183105469
2018-06-06 16:30:00,39.81999969482422
2018-06-06 17:30:00,39.81999969482422
2018-06-06 18:30:00,39.93000030517578
2018-06-06 19:30:00,39.959999084472656
2018-06-07 13:30:00,40.154998779296875
2018-06-07 14:30:00,40.54999923706055
2018-06-07 15:30:00,40.77000045776367
2018-06-07 16:30:00,40.58330154418945
2018-06-07 17:30:00,40.4900016784668
2018-06-07 18:30:00,40.5099983215332
2018-06-07 19:30:00,40.459999084472656
2018-06-08 13:30:00,40.150001525878906
2018-06-08 14:30:00,40.099998474121094
2018-06-08 15:30:00,40.29999923706055
2018-06-08 16:30:00,40.29999923706055
2018-06-08 17:30:00,40.310001373291016
2018-06-08 18:30:00,40.19499969482422
2018-06-08 19:30:00,40.290000915527344
2018-06-11 13:30:00,40.18119812011719
2018-06-11 14:30:00,40.290000915527344
2018-06-11 15:30:00,40.470001220703125
2018-06-11 16:30:00,40.64720153808594
2018-06-11 17:30:00,40.665000915527344
2018-06-11 18:30:00,40.70000076293945
2018-06-11 19:30:00,40.47999954223633
2018-06-12 13:30:00,40.43000030517578
2018-06-12 14:30:00,40.400001525878906
2018-06-12 15:30:00,40.54999923706055
2018-06-12 16:30:00,40.529998779296875
2018-06-12 17:30:00,40.334999084472656
2018-06-12 18:30:00,40.35499954223633
2018-06-12 19:30:00,40.459999084472656
2018-06-13 13:30:00,39.2599983215332
2018-06-13 14:30:00,39.52000045776367
2018-06-13 15:30:00,39.61000061035156
2018-06-13 16:30:00,39.41999816894531
2018-06-13 17:30:00,39.040000915527344
2018-06-13 18:30:00,39.33000183105469
2018-06-13 19:30:00,39.31999969482422
2018-06-14 13:30:00,39.34000015258789
2018-06-14 14:30:00,39.04899978637695
2018-06-14 15:30:00,39.39500045776367
2018-06-14 16:30:00,39.2400016784668
2018-06-14 17:30:00,39.11000061035156
2018-06-14 18:30:00,38.98500061035156
2018-06-14 19:30:00,38.994998931884766
2018-06-15 13:30:00,38.6150016784668
2018-06-15 14:30:00,38.59000015258789
2018-06-15 15:30:00,38.540000915527344
2018-06-15 16:30:00,38.73500061035156
2018-06-15 17:30:00,38.869998931884766
2018-06-15 18:30:00,38.98500061035156
2018-06-15 19:30:00,38.88999938964844
2018-06-18 13:30:00,38.70000076293945
2018-06-18 14:30:00,38.96500015258789
2018-06-18 15:30:00,38.900001525878906
2018-06-18 16:30:00,38.88999938964844
2018-06-18 17:30:00,38.875
2018-06-18 18:30:00,38.86000061035156
2018-06-18 19:30:00,38.849998474121094
2018-06-19 13:30:00,38.66999816894531
2018-06-19 14:30:00,39.114498138427734
2018-06-19 15:30:00,39.2400016784668
2018-06-19 16:30:00,39.095001220703125
2018-06-19 17:30:00,39.16999816894531
2018-06-19 18:30:00,39.189998626708984
2018-06-19 19:30:00,39.189998626708984
2018-06-20 13:30:00,39.28499984741211
2018-06-20 14:30:00,39.459999084472656
2018-06-20 15:30:00,39.45500183105469
2018-06-20 16:30:00,39.33000183105469
2018-06-20 17:30:00,39.3650016784668
2018-06-20 18:30:00,39.36000061035156
2018-06-20 19:30:00,39.2599983215332
2018-06-21 13:30:00,38.470001220703125
2018-06-21 14:30:00,38.625
2018-06-21 15:30:00,38.47999954223633
2018-06-21 16:30:00,38.255001068115234
2018-06-21 17:30:00,38.119998931884766
2018-06-21 18:30:00,38.02000045776367
