Datetime,ATVI
2018-06-05 18:30:00,72.52999877929688
2018-06-05 19:30:00,72.76000213623047
2018-06-06 13:30:00,73.94999694824219
2018-06-06 14:30:00,74.22000122070312
2018-06-06 15:30:00,74.58000183105469
2018-06-06 16:30:00,74.11000061035156
2018-06-06 17:30:00,74.4000015258789
2018-06-06 18:30:00,74.73999786376953
2018-06-06 19:30:00,74.79000091552734
2018-06-07 13:30:00,74.19999694824219
2018-06-07 14:30:00,74.20500183105469
2018-06-07 15:30:00,74.12000274658203
2018-06-07 16:30:00,73.41000366210938
2018-06-07 17:30:00,73.50499725341797
2018-06-07 18:30:00,73.94999694824219
2018-06-07 19:30:00,73.93000030517578
2018-06-08 13:30:00,74.0999984741211
2018-06-08 14:30:00,74.16999816894531
2018-06-08 15:30:00,74.19999694824219
2018-06-08 16:30:00,74.29499816894531
2018-06-08 17:30:00,74.73999786376953
2018-06-08 18:30:00,74.50499725341797
2018-06-08 19:30:00,74.29000091552734
2018-06-11 13:30:00,75.08999633789062
2018-06-11 14:30:00,75.25
2018-06-11 15:30:00,75.41000366210938
2018-06-11 16:30:00,75.22000122070312
2018-06-11 17:30:00,75.37000274658203
2018-06-11 18:30:00,75.30000305175781
2018-06-11 19:30:00,74.98999786376953
2018-06-12 13:30:00,75.16999816894531
2018-06-12 14:30:00,75.23899841308594
2018-06-12 15:30:00,75.37000274658203
2018-06-12 16:30:00,75.58000183105469
2018-06-12 17:30:00,75.3499984741211
2018-06-12 18:30:00,75.63999938964844
2018-06-12 19:30:00,75.94999694824219
2018-06-13 13:30:00,76.94999694824219
2018-06-13 14:30:00,76.83000183105469
2018-06-13 15:30:00,76.45999908447266
2018-06-13 16:30:00,76.97360229492188
2018-06-13 17:30:00,76.75
2018-06-13 18:30:00,76.9000015258789
2018-06-13 19:30:00,76.68000030517578
2018-06-14 13:30:00,78.93000030517578
2018-06-14 14:30:00,78.68000030517578
2018-06-14 15:30:00,78.6500015258789
2018-06-14 16:30:00,78.11000061035156
2018-06-14 17:30:00,77.75
2018-06-14 18:30:00,77.73999786376953
2018-06-14 19:30:00,77.70999908447266
2018-06-15 13:30:00,77.58000183105469
2018-06-15 14:30:00,77.47000122070312
2018-06-15 15:30:00,77.48999786376953
2018-06-15 16:30:00,77.30000305175781
2018-06-15 17:30:00,77.3499984741211
2018-06-15 18:30:00,77.37000274658203
2018-06-15 19:30:00,77.43000030517578
2018-06-18 13:30:00,77.13079833984375
2018-06-18 14:30:00,77.44000244140625
2018-06-18 15:30:00,77.61000061035156
2018-06-18 16:30:00,77.75
2018-06-18 17:30:00,77.38999938964844
2018-06-18 18:30:00,77.61000061035156
2018-06-18 19:30:00,77.87999725341797
2018-06-19 13:30:00,75.83999633789062
2018-06-19 14:30:00,77.08000183105469
2018-06-19 15:30:00,76.88999938964844
2018-06-19 16:30:00,76.94000244140625
2018-06-19 17:30:00,77.19999694824219
2018-06-19 18:30:00,76.95999908447266
2018-06-19 19:30:00,77.25
2018-06-20 13:30:00,76.97000122070312
2018-06-20 14:30:00,77.0999984741211
2018-06-20 15:30:00,77.25
2018-06-20 16:30:00,77.08999633789062
2018-06-20 17:30:00,77.19999694824219
2018-06-20 18:30:00,76.9800033569336
2018-06-20 19:30:00,76.86000061035156
2018-06-21 13:30:00,75.7300033569336
2018-06-21 14:30:00,75.97000122070312
2018-06-21 15:30:00,76.31999969482422
2018-06-21 16:30:00,75.9800033569336
2018-06-21 17:30:00,75.9800033569336
2018-06-21 18:30:00,76.08999633789062
2018-06-21 19:30:00,76.05000305175781
2018-06-22 13:30:00,75.41999816894531
2018-06-22 14:30:00,75.91000366210938
2018-06-22 15:30:00,76.20999908447266
2018-06-22 16:30:00,76.30750274658203
2018-06-22 17:30:00,76.19999694824219
2018-06-22 18:30:00,76.41999816894531
2018-06-22 19:30:00,75.97000122070312
2018-06-25 13:30:00,74.9000015258789
2018-06-25 14:30:00,74.66999816894531
2018-06-25 15:30:00,74.43000030517578
2018-06-25 16:30:00,74.37999725341797
2018-06-25 17:30:00,74.79000091552734
2018-06-25 18:30:00,74.5999984741211
2018-06-25 19:30:00,74.70999908447266
2018-06-26 13:30:00,74.94000244140625
2018-06-26 14:30:00,74.54000091552734
2018-06-26 15:30:00,75.08979797363281
2018-06-26 16:30:00,75.45999908447266
2018-06-26 17:30:00,75.41000366210938
2018-06-26 18:30:00,75.27999877929688
2018-06-26 19:30:00,75.2300033569336
2018-06-27 13:30:00,75.58999633789062
2018-06-27 14:30:00,75.13999938964844
2018-06-27 15:30:00,75.16000366210938
