Datetime,TSLA
2018-02-16 14:30:00,337.8399963378906
2018-02-16 15:30:00,340.2300109863281
2018-02-16 16:30:00,342.4927978515625
2018-02-16 17:30:00,338.07000732421875
2018-02-16 18:30:00,336.0
2018-02-16 19:30:00,336.0299987792969
2018-02-16 20:30:00,335.4599914550781
2018-02-20 14:30:00,338.3599853515625
2018-02-20 15:30:00,340.6000061035156
2018-02-20 16:30:00,339.2850036621094
2018-02-20 17:30:00,337.7013854980469
2018-02-20 18:30:00,335.989990234375
2018-02-20 19:30:00,333.1600036621094
2018-02-20 20:30:00,334.8999938964844
2018-02-21 14:30:00,338.5
2018-02-21 15:30:00,337.9599914550781
2018-02-21 16:30:00,337.3125
2018-02-21 17:30:00,338.9800109863281
2018-02-21 18:30:00,339.1300048828125
2018-02-21 19:30:00,336.3299865722656
2018-02-21 20:30:00,333.25
2018-02-22 14:30:00,344.8804016113281
2018-02-22 15:30:00,345.1000061035156
2018-02-22 16:30:00,346.8399963378906
2018-02-22 17:30:00,344.3699951171875
2018-02-22 18:30:00,345.57000732421875
2018-02-22 19:30:00,344.92999267578125
2018-02-22 20:30:00,346.3900146484375
2018-02-23 14:30:00,349.95001220703125
2018-02-23 15:30:00,352.5899963378906
2018-02-23 16:30:00,352.15179443359375
2018-02-23 17:30:00,352.4800109863281
2018-02-23 18:30:00,353.6709899902344
2018-02-23 19:30:00,353.9801940917969
2018-02-23 20:30:00,352.0299987792969
2018-02-26 14:30:00,355.0647888183594
2018-02-26 15:30:00,357.5199890136719
2018-02-26 16:30:00,357.260009765625
2018-02-26 17:30:00,356.85040283203125
2018-02-26 18:30:00,357.1600036621094
2018-02-26 19:30:00,358.04998779296875
2018-02-26 20:30:00,357.489990234375
2018-02-27 14:30:00,357.04998779296875
2018-02-27 15:30:00,352.70001220703125
2018-02-27 16:30:00,352.5660095214844
2018-02-27 17:30:00,352.9800109863281
2018-02-27 18:30:00,352.760009765625
2018-02-27 19:30:00,352.9700012207031
2018-02-27 20:30:00,350.9700012207031
2018-02-28 14:30:00,350.0
2018-02-28 15:30:00,345.4200134277344
2018-02-28 16:30:00,342.6600036621094
2018-02-28 17:30:00,347.5
2018-02-28 18:30:00,348.25
2018-02-28 19:30:00,346.0
2018-02-28 20:30:00,343.1000061035156
2018-03-01 14:30:00,341.82000732421875
2018-03-01 15:30:00,336.8443908691406
2018-03-01 16:30:00,336.0199890136719
2018-03-01 17:30:00,334.760009765625
2018-03-01 18:30:00,332.7699890136719
2018-03-01 19:30:00,333.7900085449219
2018-03-01 20:30:00,330.92999267578125
2018-03-02 14:30:00,326.510009765625
2018-03-02 15:30:00,328.7900085449219
2018-03-02 16:30:00,331.67999267578125
2018-03-02 17:30:00,329.989990234375
2018-03-02 18:30:00,332.3399963378906
2018-03-02 19:30:00,332.6000061035156
2018-03-02 20:30:00,335.0043029785156
2018-03-05 14:30:00,333.8999938964844
2018-03-05 15:30:00,335.9649963378906
2018-03-05 16:30:00,335.29998779296875
2018-03-05 17:30:00,334.625
2018-03-05 18:30:00,333.3163146972656
2018-03-05 19:30:00,333.260009765625
2018-03-05 20:30:00,333.29998779296875
2018-03-06 14:30:00,333.4599914550781
2018-03-06 15:30:00,327.79998779296875
2018-03-06 16:30:00,328.5299987792969
2018-03-06 17:30:00,331.07989501953125
2018-03-06 18:30:00,328.8699951171875
2018-03-06 19:30:00,328.7550048828125
2018-03-06 20:30:00,328.2550048828125
2018-03-07 14:30:00,325.4209899902344
2018-03-07 15:30:00,324.1932067871094
2018-03-07 16:30:00,322.5299987792969
2018-03-07 17:30:00,323.7900085449219
2018-03-07 18:30:00,324.4632873535156
2018-03-07 19:30:00,327.69000244140625
2018-03-07 20:30:00,332.3900146484375
2018-03-08 14:30:00,329.3599853515625
2018-03-08 15:30:00,329.7699890136719
2018-03-08 16:30:00,328.42999267578125
2018-03-08 17:30:00,328.3800048828125
2018-03-08 18:30:00,328.15020751953125
2018-03-08 19:30:00,329.6300964355469
2018-03-08 20:30:00,328.9200134277344
2018-03-09 14:30:00,325.0
2018-03-09 15:30:00,325.67999267578125
2018-03-09 16:30:00,326.5899963378906
2018-03-09 17:30:00,325.45001220703125
2018-03-09 18:30:00,326.8240051269531
2018-03-09 19:30:00,327.8500061035156
2018-03-09 20:30:00,327.1400146484375
2018-03-12 13:30:00,338.5299987792969
2018-03-12 14:30:00,339.4800109863281
2018-03-12 15:30:00,341.04998779296875
2018-03-12 16:30:00,347.0
2018-03-12 17:30:00,343.7699890136719
