Datetime,BBBY
2018-03-28 13:30:00,20.799999237060547
2018-03-28 14:30:00,20.549999237060547
2018-03-28 15:30:00,20.6299991607666
2018-03-28 16:30:00,20.649999618530273
2018-03-28 17:30:00,20.670000076293945
2018-03-28 18:30:00,20.6299991607666
2018-03-28 19:30:00,20.600000381469727
2018-03-29 13:30:00,21.049999237060547
2018-03-29 14:30:00,21.06999969482422
2018-03-29 15:30:00,20.954999923706055
2018-03-29 16:30:00,21.030000686645508
2018-03-29 17:30:00,20.93000030517578
2018-03-29 18:30:00,20.915000915527344
2018-03-29 19:30:00,20.989999771118164
2018-04-02 13:30:00,20.90999984741211
2018-04-02 14:30:00,20.559999465942383
2018-04-02 15:30:00,20.329999923706055
2018-04-02 16:30:00,20.329999923706055
2018-04-02 17:30:00,20.19499969482422
2018-04-02 18:30:00,20.25
2018-04-02 19:30:00,20.229999542236328
2018-04-03 13:30:00,20.610000610351562
2018-04-03 14:30:00,20.739999771118164
2018-04-03 15:30:00,20.68000030517578
2018-04-03 16:30:00,20.6072998046875
2018-04-03 17:30:00,20.600000381469727
2018-04-03 18:30:00,20.639999389648438
2018-04-03 19:30:00,20.610000610351562
2018-04-04 13:30:00,21.010000228881836
2018-04-04 14:30:00,21.21500015258789
2018-04-04 15:30:00,21.360000610351562
2018-04-04 16:30:00,21.239999771118164
2018-04-04 17:30:00,21.389999389648438
2018-04-04 18:30:00,21.549999237060547
2018-04-04 19:30:00,21.489999771118164
2018-04-05 13:30:00,21.600000381469727
2018-04-05 14:30:00,21.65999984741211
2018-04-05 15:30:00,21.420000076293945
2018-04-05 16:30:00,21.440000534057617
2018-04-05 17:30:00,21.399999618530273
2018-04-05 18:30:00,21.610000610351562
2018-04-05 19:30:00,21.540000915527344
2018-04-06 13:30:00,21.450000762939453
2018-04-06 14:30:00,21.274999618530273
2018-04-06 15:30:00,21.290000915527344
2018-04-06 16:30:00,21.25
2018-04-06 17:30:00,21.030000686645508
2018-04-06 18:30:00,20.8799991607666
2018-04-06 19:30:00,21.010000228881836
2018-04-09 13:30:00,20.84000015258789
2018-04-09 14:30:00,21.06999969482422
2018-04-09 15:30:00,20.780000686645508
2018-04-09 16:30:00,20.90999984741211
2018-04-09 17:30:00,20.690000534057617
2018-04-09 18:30:00,20.899999618530273
2018-04-09 19:30:00,20.81999969482422
2018-04-10 13:30:00,20.825000762939453
2018-04-10 14:30:00,20.959999084472656
2018-04-10 15:30:00,20.94499969482422
2018-04-10 16:30:00,21.1299991607666
