Datetime,CTSH
2018-03-02 18:30:00,80.62999725341797
2018-03-02 19:30:00,80.83000183105469
2018-03-02 20:30:00,81.27999877929688
2018-03-05 14:30:00,81.5
2018-03-05 15:30:00,81.86000061035156
2018-03-05 16:30:00,81.96980285644531
2018-03-05 17:30:00,82.19000244140625
2018-03-05 18:30:00,82.06999969482422
2018-03-05 19:30:00,82.33999633789062
2018-03-05 20:30:00,82.2699966430664
2018-03-06 14:30:00,82.5999984741211
2018-03-06 15:30:00,82.06500244140625
2018-03-06 16:30:00,82.48999786376953
2018-03-06 17:30:00,83.0199966430664
2018-03-06 18:30:00,82.8550033569336
2018-03-06 19:30:00,83.08499908447266
2018-03-06 20:30:00,83.05999755859375
2018-03-07 14:30:00,83.08999633789062
2018-03-07 15:30:00,82.87999725341797
2018-03-07 16:30:00,82.7300033569336
2018-03-07 17:30:00,83.05999755859375
2018-03-07 18:30:00,83.1500015258789
2018-03-07 19:30:00,83.30000305175781
2018-03-07 20:30:00,83.26000213623047
2018-03-08 14:30:00,83.5
2018-03-08 15:30:00,83.16999816894531
2018-03-08 16:30:00,82.97000122070312
2018-03-08 17:30:00,82.72000122070312
2018-03-08 18:30:00,82.88999938964844
2018-03-08 19:30:00,83.19000244140625
2018-03-08 20:30:00,83.19999694824219
2018-03-09 14:30:00,83.91999816894531
2018-03-09 15:30:00,83.66500091552734
2018-03-09 16:30:00,84.11000061035156
2018-03-09 17:30:00,84.27999877929688
2018-03-09 18:30:00,84.40499877929688
2018-03-09 19:30:00,84.61000061035156
2018-03-09 20:30:00,84.69999694824219
2018-03-12 13:30:00,84.3302001953125
2018-03-12 14:30:00,83.91000366210938
2018-03-12 15:30:00,84.26000213623047
2018-03-12 16:30:00,84.19000244140625
2018-03-12 17:30:00,84.05999755859375
2018-03-12 18:30:00,84.08999633789062
2018-03-12 19:30:00,84.08000183105469
2018-03-13 13:30:00,84.83999633789062
2018-03-13 14:30:00,84.29000091552734
2018-03-13 15:30:00,83.91000366210938
2018-03-13 16:30:00,84.05000305175781
2018-03-13 17:30:00,83.7699966430664
2018-03-13 18:30:00,83.62999725341797
2018-03-13 19:30:00,83.79000091552734
2018-03-14 13:30:00,83.69000244140625
2018-03-14 14:30:00,84.08000183105469
2018-03-14 15:30:00,83.75
2018-03-14 16:30:00,83.80999755859375
2018-03-14 17:30:00,84.05999755859375
2018-03-14 18:30:00,83.63999938964844
2018-03-14 19:30:00,83.62000274658203
2018-03-15 13:30:00,84.26000213623047
2018-03-15 14:30:00,84.73999786376953
2018-03-15 15:30:00,84.5999984741211
2018-03-15 16:30:00,84.7300033569336
2018-03-15 17:30:00,84.51000213623047
2018-03-15 18:30:00,84.70999908447266
2018-03-15 19:30:00,84.8499984741211
2018-03-16 13:30:00,84.81999969482422
2018-03-16 14:30:00,84.91000366210938
2018-03-16 15:30:00,84.29499816894531
2018-03-16 16:30:00,84.4000015258789
2018-03-16 17:30:00,84.6500015258789
2018-03-16 18:30:00,84.74500274658203
2018-03-16 19:30:00,84.5999984741211
2018-03-19 13:30:00,84.58999633789062
2018-03-19 14:30:00,84.0199966430664
2018-03-19 15:30:00,83.31999969482422
2018-03-19 16:30:00,83.16000366210938
2018-03-19 17:30:00,83.18000030517578
2018-03-19 18:30:00,83.5999984741211
2018-03-19 19:30:00,83.81999969482422
2018-03-20 13:30:00,84.1449966430664
2018-03-20 14:30:00,84.4800033569336
2018-03-20 15:30:00,84.4000015258789
2018-03-20 16:30:00,84.2300033569336
2018-03-20 17:30:00,84.41000366210938
2018-03-20 18:30:00,84.4000015258789
2018-03-20 19:30:00,84.31999969482422
2018-03-21 13:30:00,84.16999816894531
2018-03-21 14:30:00,84.0999984741211
2018-03-21 15:30:00,84.01000213623047
2018-03-21 16:30:00,84.0199966430664
2018-03-21 17:30:00,83.63999938964844
2018-03-21 18:30:00,83.58999633789062
2018-03-21 19:30:00,83.33000183105469
2018-03-22 13:30:00,82.25
2018-03-22 14:30:00,81.77999877929688
2018-03-22 15:30:00,82.05999755859375
2018-03-22 16:30:00,82.12999725341797
2018-03-22 17:30:00,81.61199951171875
2018-03-22 18:30:00,81.30999755859375
2018-03-22 19:30:00,80.97000122070312
2018-03-23 13:30:00,81.0199966430664
2018-03-23 14:30:00,80.75
2018-03-23 15:30:00,80.61000061035156
2018-03-23 16:30:00,80.9000015258789
2018-03-23 17:30:00,80.55000305175781
2018-03-23 18:30:00,79.6500015258789
2018-03-23 19:30:00,79.25
2018-03-26 13:30:00,80.2300033569336
2018-03-26 14:30:00,79.83999633789062
2018-03-26 15:30:00,80.68499755859375
2018-03-26 16:30:00,81.06999969482422
2018-03-26 17:30:00,81.2300033569336
2018-03-26 18:30:00,81.57610321044922
2018-03-26 19:30:00,81.6500015258789
