Datetime,FISV
2018-01-10 19:30:00,68.54499816894531
2018-01-10 20:30:00,68.5051498413086
2018-01-11 14:30:00,68.45500183105469
2018-01-11 15:30:00,68.71499633789062
2018-01-11 16:30:00,68.67500305175781
2018-01-11 17:30:00,68.93000030517578
2018-01-11 18:30:00,68.76499938964844
2018-01-11 19:30:00,68.91000366210938
2018-01-11 20:30:00,68.90499877929688
2018-01-12 14:30:00,68.73500061035156
2018-01-12 15:30:00,68.7249984741211
2018-01-12 16:30:00,68.69000244140625
2018-01-12 17:30:00,68.87000274658203
2018-01-12 18:30:00,68.83000183105469
2018-01-12 19:30:00,68.71499633789062
2018-01-12 20:30:00,68.62000274658203
2018-01-16 14:30:00,69.2249984741211
2018-01-16 15:30:00,68.86000061035156
2018-01-16 16:30:00,69.22000122070312
2018-01-16 17:30:00,68.9749984741211
2018-01-16 18:30:00,68.96499633789062
2018-01-16 19:30:00,68.82250213623047
2018-01-16 20:30:00,68.76000213623047
2018-01-17 14:30:00,69.16504669189453
2018-01-17 15:30:00,69.1449966430664
2018-01-17 16:30:00,69.27999877929688
2018-01-17 17:30:00,69.37000274658203
2018-01-17 18:30:00,69.4124984741211
2018-01-17 19:30:00,69.33999633789062
2018-01-17 20:30:00,69.125
2018-01-18 14:30:00,69.08999633789062
2018-01-18 15:30:00,69.05500030517578
2018-01-18 16:30:00,69.06999969482422
2018-01-18 17:30:00,69.07499694824219
2018-01-18 18:30:00,69.0999984741211
2018-01-18 19:30:00,68.9800033569336
2018-01-18 20:30:00,68.94999694824219
2018-01-19 14:30:00,69.14749908447266
2018-01-19 15:30:00,68.98500061035156
2018-01-19 16:30:00,68.9749984741211
2018-01-19 17:30:00,68.87000274658203
2018-01-19 18:30:00,69.01000213623047
2018-01-19 19:30:00,69.11000061035156
2018-01-19 20:30:00,68.99500274658203
2018-01-22 14:30:00,69.58499908447266
2018-01-22 15:30:00,69.55500030517578
2018-01-22 16:30:00,69.86499786376953
2018-01-22 17:30:00,69.90499877929688
2018-01-22 18:30:00,69.83499908447266
2018-01-22 19:30:00,69.9000015258789
2018-01-22 20:30:00,70.08999633789062
2018-01-23 14:30:00,70.26499938964844
2018-01-23 15:30:00,70.25
2018-01-23 16:30:00,70.29000091552734
2018-01-23 17:30:00,70.34750366210938
2018-01-23 18:30:00,70.31300354003906
2018-01-23 19:30:00,70.2300033569336
2018-01-23 20:30:00,70.22000122070312
2018-01-24 14:30:00,70.57499694824219
2018-01-24 15:30:00,70.15499877929688
2018-01-24 16:30:00,70.0999984741211
2018-01-24 17:30:00,70.1500015258789
2018-01-24 18:30:00,70.34500122070312
2018-01-24 19:30:00,70.1500015258789
2018-01-24 20:30:00,70.0750503540039
2018-01-25 14:30:00,70.16000366210938
2018-01-25 15:30:00,70.32499694824219
2018-01-25 16:30:00,70.41999816894531
2018-01-25 17:30:00,70.46549987792969
2018-01-25 18:30:00,70.54750061035156
2018-01-25 19:30:00,70.4375
2018-01-25 20:30:00,70.40499877929688
2018-01-26 14:30:00,70.69000244140625
2018-01-26 15:30:00,70.89250183105469
2018-01-26 16:30:00,70.90049743652344
2018-01-26 17:30:00,70.99500274658203
2018-01-26 18:30:00,71.16500091552734
2018-01-26 19:30:00,71.24500274658203
2018-01-26 20:30:00,71.29000091552734
2018-01-29 14:30:00,71.7750015258789
2018-01-29 15:30:00,71.58000183105469
2018-01-29 16:30:00,71.9175033569336
2018-01-29 17:30:00,71.9000015258789
2018-01-29 18:30:00,71.84500122070312
2018-01-29 19:30:00,71.55500030517578
