Datetime,NDX
2018-02-20 14:30:00,6793.31787109375
2018-02-20 15:30:00,6824.48046875
2018-02-20 16:30:00,6830.42919921875
2018-02-20 17:30:00,6814.787109375
2018-02-20 18:30:00,6811.79296875
2018-02-20 19:30:00,6764.28125
2018-02-20 20:30:00,6783.13916015625
2018-02-21 14:30:00,6830.9833984375
2018-02-21 15:30:00,6846.88671875
2018-02-21 16:30:00,6827.54345703125
2018-02-21 17:30:00,6837.962890625
2018-02-21 18:30:00,6867.630859375
2018-02-21 19:30:00,6817.8798828125
2018-02-21 20:30:00,6760.38623046875
2018-02-22 14:30:00,6809.537109375
2018-02-22 15:30:00,6821.92236328125
2018-02-22 16:30:00,6809.89208984375
2018-02-22 17:30:00,6777.8466796875
2018-02-22 18:30:00,6791.13671875
2018-02-22 19:30:00,6766.36279296875
2018-02-22 20:30:00,6762.84228515625
2018-02-23 14:30:00,6790.6591796875
2018-02-23 15:30:00,6823.60498046875
2018-02-23 16:30:00,6829.259765625
2018-02-23 17:30:00,6835.078125
2018-02-23 18:30:00,6847.18994140625
2018-02-23 19:30:00,6887.95703125
2018-02-23 20:30:00,6894.59375
2018-02-26 14:30:00,6940.01220703125
2018-02-26 15:30:00,6957.56396484375
2018-02-26 16:30:00,6961.2255859375
2018-02-26 17:30:00,6969.53564453125
2018-02-26 18:30:00,6972.830078125
2018-02-26 19:30:00,6986.2900390625
2018-02-26 20:30:00,6986.79248046875
2018-02-27 14:30:00,6998.89453125
2018-02-27 15:30:00,6943.97314453125
2018-02-27 16:30:00,6923.21337890625
2018-02-27 17:30:00,6952.0498046875
2018-02-27 18:30:00,6937.40576171875
2018-02-27 19:30:00,6921.693359375
2018-02-27 20:30:00,6906.5361328125
2018-02-28 14:30:00,6950.6474609375
2018-02-28 15:30:00,6924.3330078125
2018-02-28 16:30:00,6911.27099609375
2018-02-28 17:30:00,6943.68994140625
2018-02-28 18:30:00,6954.291015625
2018-02-28 19:30:00,6905.09912109375
2018-02-28 20:30:00,6860.26416015625
2018-03-01 14:30:00,6860.1611328125
2018-03-01 15:30:00,6832.98974609375
2018-03-01 16:30:00,6820.60791015625
2018-03-01 17:30:00,6782.30322265625
2018-03-01 18:30:00,6732.85791015625
2018-03-01 19:30:00,6767.900390625
2018-03-01 20:30:00,6748.5673828125
2018-03-02 14:30:00,6682.48876953125
2018-03-02 15:30:00,6730.28125
2018-03-02 16:30:00,6761.345703125
2018-03-02 17:30:00,6734.69580078125
2018-03-02 18:30:00,6760.3564453125
2018-03-02 19:30:00,6773.55712890625
2018-03-02 20:30:00,6811.1142578125
2018-03-05 14:30:00,6776.1845703125
2018-03-05 15:30:00,6840.57763671875
2018-03-05 16:30:00,6863.27734375
2018-03-05 17:30:00,6879.2509765625
2018-03-05 18:30:00,6866.43115234375
2018-03-05 19:30:00,6884.17431640625
2018-03-05 20:30:00,6883.453125
2018-03-06 14:30:00,6934.521484375
2018-03-06 15:30:00,6875.28564453125
2018-03-06 16:30:00,6891.1708984375
2018-03-06 17:30:00,6917.04052734375
2018-03-06 18:30:00,6897.255859375
2018-03-06 19:30:00,6906.9833984375
2018-03-06 20:30:00,6908.9619140625
2018-03-07 14:30:00,6896.787109375
2018-03-07 15:30:00,6889.98681640625
2018-03-07 16:30:00,6869.8720703125
2018-03-07 17:30:00,6893.1240234375
2018-03-07 18:30:00,6902.294921875
2018-03-07 19:30:00,6922.97021484375
2018-03-07 20:30:00,6927.35791015625
2018-03-08 14:30:00,6953.67822265625
2018-03-08 15:30:00,6962.9853515625
2018-03-08 16:30:00,6955.58203125
2018-03-08 17:30:00,6937.77490234375
2018-03-08 18:30:00,6946.14697265625
2018-03-08 19:30:00,6964.1044921875
2018-03-08 20:30:00,6964.64306640625
2018-03-09 14:30:00,7033.90869140625
2018-03-09 15:30:00,7053.4033203125
2018-03-09 16:30:00,7065.22412109375
2018-03-09 17:30:00,7071.08984375
