Datetime,NCLH
2018-03-07 17:30:00,55.130001068115234
2018-03-07 18:30:00,55.150001525878906
2018-03-07 19:30:00,55.43000030517578
2018-03-07 20:30:00,55.494998931884766
2018-03-08 14:30:00,55.505001068115234
2018-03-08 15:30:00,55.560001373291016
2018-03-08 16:30:00,55.349998474121094
2018-03-08 17:30:00,55.369998931884766
2018-03-08 18:30:00,55.54999923706055
2018-03-08 19:30:00,55.540000915527344
2018-03-08 20:30:00,55.43000030517578
2018-03-09 14:30:00,56.130001068115234
2018-03-09 15:30:00,56.5099983215332
2018-03-09 16:30:00,56.619998931884766
2018-03-09 17:30:00,56.70000076293945
2018-03-09 18:30:00,56.97999954223633
2018-03-09 19:30:00,57.119998931884766
2018-03-09 20:30:00,57.13999938964844
2018-03-12 13:30:00,57.09000015258789
2018-03-12 14:30:00,56.77000045776367
2018-03-12 15:30:00,56.63999938964844
2018-03-12 16:30:00,56.45000076293945
2018-03-12 17:30:00,56.5
2018-03-12 18:30:00,56.540000915527344
2018-03-12 19:30:00,56.54999923706055
2018-03-13 13:30:00,57.099998474121094
2018-03-13 14:30:00,56.959999084472656
2018-03-13 15:30:00,56.810001373291016
2018-03-13 16:30:00,57.08000183105469
2018-03-13 17:30:00,56.81999969482422
2018-03-13 18:30:00,56.560001373291016
2018-03-13 19:30:00,56.630001068115234
2018-03-14 13:30:00,56.540000915527344
2018-03-14 14:30:00,56.119998931884766
2018-03-14 15:30:00,55.9900016784668
2018-03-14 16:30:00,55.81999969482422
2018-03-14 17:30:00,55.959999084472656
2018-03-14 18:30:00,55.88999938964844
2018-03-14 19:30:00,55.959999084472656
2018-03-15 13:30:00,55.84000015258789
2018-03-15 14:30:00,55.52000045776367
2018-03-15 15:30:00,55.459999084472656
2018-03-15 16:30:00,55.38999938964844
2018-03-15 17:30:00,55.439998626708984
2018-03-15 18:30:00,55.400001525878906
2018-03-15 19:30:00,55.33000183105469
2018-03-16 13:30:00,55.650001525878906
2018-03-16 14:30:00,55.68000030517578
2018-03-16 15:30:00,55.70000076293945
2018-03-16 16:30:00,55.720001220703125
2018-03-16 17:30:00,55.7599983215332
2018-03-16 18:30:00,56.029998779296875
2018-03-16 19:30:00,56.099998474121094
2018-03-19 13:30:00,56.13999938964844
2018-03-19 14:30:00,56.02000045776367
2018-03-19 15:30:00,55.625
2018-03-19 16:30:00,55.2400016784668
2018-03-19 17:30:00,55.34000015258789
2018-03-19 18:30:00,55.279998779296875
2018-03-19 19:30:00,55.41999816894531
2018-03-20 13:30:00,55.68000030517578
2018-03-20 14:30:00,55.720001220703125
2018-03-20 15:30:00,55.72999954223633
2018-03-20 16:30:00,55.5
2018-03-20 17:30:00,55.689998626708984
2018-03-20 18:30:00,55.77000045776367
2018-03-20 19:30:00,55.70500183105469
2018-03-21 13:30:00,55.20199966430664
2018-03-21 14:30:00,54.93000030517578
2018-03-21 15:30:00,54.61000061035156
2018-03-21 16:30:00,54.36000061035156
2018-03-21 17:30:00,54.34000015258789
2018-03-21 18:30:00,54.349998474121094
2018-03-21 19:30:00,54.13999938964844
2018-03-22 13:30:00,54.75
2018-03-22 14:30:00,53.75
2018-03-22 15:30:00,53.7599983215332
2018-03-22 16:30:00,53.625
2018-03-22 17:30:00,53.27000045776367
2018-03-22 18:30:00,53.040000915527344
2018-03-22 19:30:00,52.70000076293945
2018-03-23 13:30:00,52.380001068115234
2018-03-23 14:30:00,52.28499984741211
2018-03-23 15:30:00,52.459999084472656
2018-03-23 16:30:00,52.40999984741211
2018-03-23 17:30:00,52.22999954223633
2018-03-23 18:30:00,51.689998626708984
2018-03-23 19:30:00,51.400001525878906
2018-03-26 13:30:00,51.75
2018-03-26 14:30:00,51.45000076293945
2018-03-26 15:30:00,51.86000061035156
