Datetime,BIIB
2018-02-14 20:30:00,295.8999938964844
2018-02-15 14:30:00,298.6780090332031
2018-02-15 15:30:00,297.67999267578125
2018-02-15 16:30:00,298.4700012207031
2018-02-15 17:30:00,299.25
2018-02-15 18:30:00,298.1600036621094
2018-02-15 19:30:00,299.8299865722656
2018-02-15 20:30:00,299.4100036621094
2018-02-16 14:30:00,294.0899963378906
2018-02-16 15:30:00,296.19000244140625
2018-02-16 16:30:00,296.25
2018-02-16 17:30:00,294.5199890136719
2018-02-16 18:30:00,292.6000061035156
2018-02-16 19:30:00,293.92999267578125
2018-02-16 20:30:00,291.7699890136719
2018-02-20 14:30:00,291.6700134277344
2018-02-20 15:30:00,293.4800109863281
2018-02-20 16:30:00,292.2149963378906
2018-02-20 17:30:00,290.6499938964844
2018-02-20 18:30:00,289.8599853515625
2018-02-20 19:30:00,286.8299865722656
2018-02-20 20:30:00,287.5
2018-02-21 14:30:00,288.8660888671875
2018-02-21 15:30:00,286.9800109863281
2018-02-21 16:30:00,287.44000244140625
2018-02-21 17:30:00,289.614990234375
2018-02-21 18:30:00,289.4200134277344
2018-02-21 19:30:00,287.0799865722656
2018-02-21 20:30:00,286.1600036621094
2018-02-22 14:30:00,288.6400146484375
2018-02-22 15:30:00,290.6300048828125
2018-02-22 16:30:00,289.1499938964844
2018-02-22 17:30:00,288.3500061035156
2018-02-22 18:30:00,287.010009765625
2018-02-22 19:30:00,285.34100341796875
2018-02-22 20:30:00,284.8599853515625
2018-02-23 14:30:00,286.6199951171875
2018-02-23 15:30:00,288.42999267578125
2018-02-23 16:30:00,288.04998779296875
2018-02-23 17:30:00,289.1400146484375
2018-02-23 18:30:00,290.3299865722656
2018-02-23 19:30:00,292.7099914550781
2018-02-23 20:30:00,292.7799987792969
2018-02-26 14:30:00,290.739990234375
2018-02-26 15:30:00,289.7699890136719
2018-02-26 16:30:00,291.0299987792969
2018-02-26 17:30:00,291.0
2018-02-26 18:30:00,289.9408874511719
2018-02-26 19:30:00,290.3299865722656
2018-02-26 20:30:00,290.0
2018-02-27 14:30:00,290.8299865722656
2018-02-27 15:30:00,291.70001220703125
2018-02-27 16:30:00,292.1650085449219
2018-02-27 17:30:00,292.92999267578125
2018-02-27 18:30:00,292.3699951171875
2018-02-27 19:30:00,290.2349853515625
2018-02-27 20:30:00,290.0400085449219
2018-02-28 14:30:00,292.80999755859375
2018-02-28 15:30:00,291.94000244140625
2018-02-28 16:30:00,291.31500244140625
2018-02-28 17:30:00,292.4700012207031
2018-02-28 18:30:00,291.6199951171875
2018-02-28 19:30:00,290.45001220703125
2018-02-28 20:30:00,289.0799865722656
2018-03-01 14:30:00,290.55999755859375
2018-03-01 15:30:00,288.2900085449219
2018-03-01 16:30:00,288.6700134277344
2018-03-01 17:30:00,286.80999755859375
2018-03-01 18:30:00,283.32000732421875
2018-03-01 19:30:00,283.5299987792969
2018-03-01 20:30:00,282.2699890136719
2018-03-02 14:30:00,282.3599853515625
2018-03-02 15:30:00,285.0
2018-03-02 16:30:00,284.75
2018-03-02 17:30:00,284.156005859375
2018-03-02 18:30:00,286.1700134277344
2018-03-02 19:30:00,286.010009765625
2018-03-02 20:30:00,286.9599914550781
2018-03-05 14:30:00,284.0199890136719
2018-03-05 15:30:00,284.7200012207031
2018-03-05 16:30:00,286.489990234375
2018-03-05 17:30:00,287.20001220703125
2018-03-05 18:30:00,286.2340087890625
2018-03-05 19:30:00,286.95001220703125
2018-03-05 20:30:00,286.989990234375
2018-03-06 14:30:00,288.5
2018-03-06 15:30:00,285.0
2018-03-06 16:30:00,285.9700012207031
2018-03-06 17:30:00,285.44000244140625
2018-03-06 18:30:00,284.6099853515625
2018-03-06 19:30:00,285.75
2018-03-06 20:30:00,285.95001220703125
2018-03-07 14:30:00,283.9100036621094
2018-03-07 15:30:00,284.57000732421875
2018-03-07 16:30:00,282.3299865722656
2018-03-07 17:30:00,283.1199951171875
2018-03-07 18:30:00,283.29998779296875
2018-03-07 19:30:00,284.25
2018-03-07 20:30:00,284.5199890136719
2018-03-08 14:30:00,284.8599853515625
2018-03-08 15:30:00,285.67999267578125
2018-03-08 16:30:00,284.29998779296875
2018-03-08 17:30:00,285.2300109863281
2018-03-08 18:30:00,285.4100036621094
2018-03-08 19:30:00,285.53118896484375
2018-03-08 20:30:00,284.6499938964844
2018-03-09 14:30:00,282.5249938964844
2018-03-09 15:30:00,284.8999938964844
2018-03-09 16:30:00,284.95001220703125
2018-03-09 17:30:00,285.06500244140625
2018-03-09 18:30:00,285.298095703125
2018-03-09 19:30:00,285.75
2018-03-09 20:30:00,286.0799865722656
2018-03-12 13:30:00,282.67999267578125
2018-03-12 14:30:00,282.29998779296875
2018-03-12 15:30:00,281.67999267578125
2018-03-12 16:30:00,280.0199890136719
2018-03-12 17:30:00,280.04998779296875
2018-03-12 18:30:00,280.04998779296875
2018-03-12 19:30:00,279.8999938964844
2018-03-13 13:30:00,285.43499755859375
2018-03-13 14:30:00,283.54998779296875
2018-03-13 15:30:00,283.0
2018-03-13 16:30:00,283.5899963378906
2018-03-13 17:30:00,283.431396484375
2018-03-13 18:30:00,282.8500061035156
2018-03-13 19:30:00,283.1600036621094
2018-03-14 13:30:00,287.1400146484375
2018-03-14 14:30:00,287.5199890136719
2018-03-14 15:30:00,285.760009765625
2018-03-14 16:30:00,286.25
2018-03-14 17:30:00,285.510009765625
2018-03-14 18:30:00,285.7099914550781
2018-03-14 19:30:00,285.7200012207031
2018-03-15 13:30:00,288.1099853515625
2018-03-15 14:30:00,287.07000732421875
2018-03-15 15:30:00,286.9200134277344
2018-03-15 16:30:00,287.1300048828125
2018-03-15 17:30:00,286.0899963378906
2018-03-15 18:30:00,287.05999755859375
2018-03-15 19:30:00,286.69000244140625
2018-03-16 13:30:00,290.1700134277344
