Datetime,EXPE
2018-02-26 20:30:00,106.62000274658203
2018-02-27 14:30:00,104.94999694824219
2018-02-27 15:30:00,104.62999725341797
2018-02-27 16:30:00,105.00499725341797
2018-02-27 17:30:00,105.0999984741211
2018-02-27 18:30:00,104.86000061035156
2018-02-27 19:30:00,104.0
2018-02-27 20:30:00,103.69999694824219
2018-02-28 14:30:00,105.08000183105469
2018-02-28 15:30:00,105.77999877929688
2018-02-28 16:30:00,105.4791030883789
2018-02-28 17:30:00,106.22000122070312
2018-02-28 18:30:00,106.36519622802734
2018-02-28 19:30:00,106.06999969482422
2018-02-28 20:30:00,105.16999816894531
2018-03-01 14:30:00,104.79000091552734
2018-03-01 15:30:00,104.37999725341797
2018-03-01 16:30:00,104.15499877929688
2018-03-01 17:30:00,103.7300033569336
2018-03-01 18:30:00,103.36000061035156
2018-03-01 19:30:00,103.7699966430664
2018-03-01 20:30:00,103.98999786376953
2018-03-02 14:30:00,101.7699966430664
2018-03-02 15:30:00,103.13999938964844
2018-03-02 16:30:00,104.02999877929688
2018-03-02 17:30:00,103.52999877929688
2018-03-02 18:30:00,103.9000015258789
2018-03-02 19:30:00,103.69999694824219
2018-03-02 20:30:00,104.51000213623047
2018-03-05 14:30:00,104.73999786376953
2018-03-05 15:30:00,105.7249984741211
2018-03-05 16:30:00,106.69999694824219
2018-03-05 17:30:00,108.19000244140625
2018-03-05 18:30:00,108.30000305175781
2018-03-05 19:30:00,108.11000061035156
2018-03-05 20:30:00,107.66000366210938
2018-03-06 14:30:00,107.8499984741211
2018-03-06 15:30:00,107.54499816894531
2018-03-06 16:30:00,108.40599822998047
2018-03-06 17:30:00,108.2300033569336
2018-03-06 18:30:00,108.26010131835938
2018-03-06 19:30:00,108.52999877929688
2018-03-06 20:30:00,108.62000274658203
2018-03-07 14:30:00,109.76000213623047
2018-03-07 15:30:00,110.3499984741211
2018-03-07 16:30:00,110.33999633789062
2018-03-07 17:30:00,111.58000183105469
2018-03-07 18:30:00,111.69000244140625
2018-03-07 19:30:00,112.30000305175781
2018-03-07 20:30:00,111.33000183105469
2018-03-08 14:30:00,110.87999725341797
2018-03-08 15:30:00,111.23999786376953
2018-03-08 16:30:00,111.66000366210938
2018-03-08 17:30:00,110.63999938964844
2018-03-08 18:30:00,110.18000030517578
2018-03-08 19:30:00,110.18000030517578
2018-03-08 20:30:00,110.33000183105469
2018-03-09 14:30:00,110.48999786376953
2018-03-09 15:30:00,110.51000213623047
2018-03-09 16:30:00,111.4000015258789
2018-03-09 17:30:00,111.53500366210938
2018-03-09 18:30:00,111.5
2018-03-09 19:30:00,112.3499984741211
2018-03-09 20:30:00,112.22000122070312
2018-03-12 13:30:00,113.7300033569336
2018-03-12 14:30:00,112.77999877929688
2018-03-12 15:30:00,113.62000274658203
2018-03-12 16:30:00,114.11000061035156
2018-03-12 17:30:00,114.2300033569336
2018-03-12 18:30:00,114.47000122070312
2018-03-12 19:30:00,114.4000015258789
2018-03-13 13:30:00,113.2699966430664
2018-03-13 14:30:00,111.88999938964844
2018-03-13 15:30:00,111.02999877929688
2018-03-13 16:30:00,111.12000274658203
2018-03-13 17:30:00,110.70999908447266
2018-03-13 18:30:00,110.33999633789062
2018-03-13 19:30:00,109.5199966430664
2018-03-14 13:30:00,109.80000305175781
2018-03-14 14:30:00,109.91999816894531
2018-03-14 15:30:00,111.2300033569336
2018-03-14 16:30:00,113.18000030517578
2018-03-14 17:30:00,114.02999877929688
2018-03-14 18:30:00,113.11000061035156
2018-03-14 19:30:00,113.2699966430664
2018-03-15 13:30:00,111.33999633789062
2018-03-15 14:30:00,112.0
2018-03-15 15:30:00,111.97000122070312
2018-03-15 16:30:00,111.72000122070312
2018-03-15 17:30:00,111.81999969482422
2018-03-15 18:30:00,112.36000061035156
2018-03-15 19:30:00,112.45999908447266
2018-03-16 13:30:00,113.3499984741211
2018-03-16 14:30:00,113.97000122070312
2018-03-16 15:30:00,113.16000366210938
2018-03-16 16:30:00,112.66999816894531
2018-03-16 17:30:00,112.83999633789062
2018-03-16 18:30:00,113.0199966430664
2018-03-16 19:30:00,113.22000122070312
2018-03-19 13:30:00,112.4800033569336
2018-03-19 14:30:00,111.58999633789062
2018-03-19 15:30:00,111.54000091552734
2018-03-19 16:30:00,110.73999786376953
2018-03-19 17:30:00,110.83000183105469
2018-03-19 18:30:00,110.45480346679688
2018-03-19 19:30:00,111.08000183105469
2018-03-20 13:30:00,111.31999969482422
2018-03-20 14:30:00,109.70999908447266
2018-03-20 15:30:00,109.62000274658203
2018-03-20 16:30:00,109.05999755859375
2018-03-20 17:30:00,109.68499755859375
2018-03-20 18:30:00,110.12999725341797
2018-03-20 19:30:00,110.30999755859375
2018-03-21 13:30:00,111.5199966430664
2018-03-21 14:30:00,110.87000274658203
2018-03-21 15:30:00,110.23999786376953
2018-03-21 16:30:00,110.18000030517578
2018-03-21 17:30:00,110.13999938964844
2018-03-21 18:30:00,109.4000015258789
2018-03-21 19:30:00,109.23999786376953
2018-03-22 13:30:00,108.18000030517578
2018-03-22 14:30:00,106.41000366210938
2018-03-22 15:30:00,106.37999725341797
2018-03-22 16:30:00,107.69999694824219
2018-03-22 17:30:00,106.95999908447266
2018-03-22 18:30:00,107.44999694824219
2018-03-22 19:30:00,106.97000122070312
2018-03-23 13:30:00,106.66999816894531
2018-03-23 14:30:00,106.7699966430664
2018-03-23 15:30:00,107.12000274658203
2018-03-23 16:30:00,107.11000061035156
2018-03-23 17:30:00,106.69999694824219
2018-03-23 18:30:00,106.5
2018-03-23 19:30:00,106.11000061035156
2018-03-26 13:30:00,105.80999755859375
2018-03-26 14:30:00,104.97000122070312
2018-03-26 15:30:00,105.44999694824219
