Datetime,ROST
2018-02-16 18:30:00,79.94999694824219
2018-02-16 19:30:00,80.31999969482422
2018-02-16 20:30:00,80.13999938964844
2018-02-20 14:30:00,79.19000244140625
2018-02-20 15:30:00,79.5
2018-02-20 16:30:00,79.25
2018-02-20 17:30:00,78.94999694824219
2018-02-20 18:30:00,78.2699966430664
2018-02-20 19:30:00,78.0999984741211
2018-02-20 20:30:00,77.98999786376953
2018-02-21 14:30:00,78.69999694824219
2018-02-21 15:30:00,78.88999938964844
2018-02-21 16:30:00,78.7300033569336
2018-02-21 17:30:00,79.01000213623047
2018-02-21 18:30:00,79.30000305175781
2018-02-21 19:30:00,78.80000305175781
2018-02-21 20:30:00,77.87999725341797
2018-02-22 14:30:00,79.4800033569336
2018-02-22 15:30:00,79.33000183105469
2018-02-22 16:30:00,79.33000183105469
2018-02-22 17:30:00,78.8499984741211
2018-02-22 18:30:00,79.13999938964844
2018-02-22 19:30:00,78.58000183105469
2018-02-22 20:30:00,78.48999786376953
2018-02-23 14:30:00,77.86499786376953
2018-02-23 15:30:00,77.6500015258789
2018-02-23 16:30:00,77.23999786376953
2018-02-23 17:30:00,77.125
2018-02-23 18:30:00,77.88999938964844
2018-02-23 19:30:00,78.18499755859375
2018-02-23 20:30:00,78.88999938964844
2018-02-26 14:30:00,78.87999725341797
2018-02-26 15:30:00,79.43000030517578
2018-02-26 16:30:00,79.80999755859375
2018-02-26 17:30:00,79.77999877929688
2018-02-26 18:30:00,79.54000091552734
2018-02-26 19:30:00,79.7300033569336
2018-02-26 20:30:00,79.94000244140625
2018-02-27 14:30:00,79.87999725341797
2018-02-27 15:30:00,78.41999816894531
2018-02-27 16:30:00,78.63999938964844
2018-02-27 17:30:00,78.69000244140625
2018-02-27 18:30:00,78.41000366210938
2018-02-27 19:30:00,78.05999755859375
2018-02-27 20:30:00,77.54000091552734
2018-02-28 14:30:00,80.37999725341797
2018-02-28 15:30:00,79.9800033569336
2018-02-28 16:30:00,79.30000305175781
2018-02-28 17:30:00,79.2300033569336
2018-02-28 18:30:00,79.26000213623047
2018-02-28 19:30:00,78.58999633789062
2018-02-28 20:30:00,78.11000061035156
2018-03-01 14:30:00,78.4800033569336
2018-03-01 15:30:00,78.81999969482422
2018-03-01 16:30:00,78.41999816894531
2018-03-01 17:30:00,78.2699966430664
2018-03-01 18:30:00,77.55000305175781
2018-03-01 19:30:00,78.08999633789062
2018-03-01 20:30:00,77.94999694824219
2018-03-02 14:30:00,77.16000366210938
2018-03-02 15:30:00,77.37999725341797
2018-03-02 16:30:00,78.04000091552734
2018-03-02 17:30:00,77.44000244140625
2018-03-02 18:30:00,77.98999786376953
2018-03-02 19:30:00,78.20999908447266
2018-03-02 20:30:00,78.41999816894531
2018-03-05 14:30:00,77.25499725341797
2018-03-05 15:30:00,77.83000183105469
2018-03-05 16:30:00,77.6500015258789
2018-03-05 17:30:00,77.88999938964844
2018-03-05 18:30:00,77.8499984741211
2018-03-05 19:30:00,77.60099792480469
2018-03-05 20:30:00,77.98999786376953
2018-03-06 14:30:00,78.5199966430664
2018-03-06 15:30:00,78.43000030517578
2018-03-06 16:30:00,78.58000183105469
2018-03-06 17:30:00,78.69000244140625
2018-03-06 18:30:00,78.9800033569336
2018-03-06 19:30:00,79.23999786376953
2018-03-06 20:30:00,80.5199966430664
2018-03-07 14:30:00,76.2699966430664
2018-03-07 15:30:00,76.79499816894531
2018-03-07 16:30:00,76.1500015258789
2018-03-07 17:30:00,75.52999877929688
2018-03-07 18:30:00,75.12999725341797
2018-03-07 19:30:00,75.94000244140625
2018-03-07 20:30:00,75.4000015258789
2018-03-08 14:30:00,75.5199966430664
2018-03-08 15:30:00,75.77999877929688
2018-03-08 16:30:00,75.33999633789062
2018-03-08 17:30:00,75.05999755859375
2018-03-08 18:30:00,75.0
2018-03-08 19:30:00,75.01000213623047
2018-03-08 20:30:00,75.20999908447266
2018-03-09 14:30:00,76.5199966430664
2018-03-09 15:30:00,76.04000091552734
2018-03-09 16:30:00,75.87999725341797
2018-03-09 17:30:00,76.16000366210938
2018-03-09 18:30:00,76.36000061035156
2018-03-09 19:30:00,76.87999725341797
2018-03-09 20:30:00,77.0
2018-03-12 13:30:00,76.75
2018-03-12 14:30:00,76.30999755859375
