Datetime,LBTYK
2018-06-21 13:30:00,28.219999313354492
2018-06-21 14:30:00,28.31999969482422
2018-06-21 15:30:00,28.344999313354492
2018-06-21 16:30:00,28.34000015258789
2018-06-21 17:30:00,28.360000610351562
2018-06-21 18:30:00,28.364999771118164
2018-06-21 19:30:00,28.299999237060547
2018-06-22 13:30:00,28.850000381469727
2018-06-22 14:30:00,28.954999923706055
2018-06-22 15:30:00,29.1200008392334
2018-06-22 16:30:00,29.149999618530273
2018-06-22 17:30:00,29.274999618530273
2018-06-22 18:30:00,29.190000534057617
2018-06-22 19:30:00,28.979999542236328
2018-06-25 13:30:00,28.700000762939453
2018-06-25 14:30:00,28.565000534057617
2018-06-25 15:30:00,28.670000076293945
2018-06-25 16:30:00,28.649999618530273
2018-06-25 17:30:00,28.6299991607666
2018-06-25 18:30:00,28.450000762939453
2018-06-25 19:30:00,28.450000762939453
2018-06-26 13:30:00,28.1200008392334
2018-06-26 14:30:00,28.040000915527344
2018-06-26 15:30:00,28.049999237060547
2018-06-26 16:30:00,27.829999923706055
2018-06-26 17:30:00,27.78499984741211
2018-06-26 18:30:00,27.940000534057617
2018-06-26 19:30:00,27.8700008392334
2018-06-27 13:30:00,27.600000381469727
2018-06-27 14:30:00,27.459299087524414
2018-06-27 15:30:00,27.510000228881836
2018-06-27 16:30:00,27.520000457763672
2018-06-27 17:30:00,27.424999237060547
2018-06-27 18:30:00,27.389999389648438
2018-06-27 19:30:00,27.25
2018-06-28 13:30:00,26.799999237060547
2018-06-28 14:30:00,26.850000381469727
2018-06-28 15:30:00,26.864999771118164
2018-06-28 16:30:00,26.8700008392334
2018-06-28 17:30:00,26.959999084472656
2018-06-28 18:30:00,26.950000762939453
2018-06-28 19:30:00,26.90999984741211
2018-06-29 13:30:00,26.5
2018-06-29 14:30:00,26.65999984741211
2018-06-29 15:30:00,26.559999465942383
2018-06-29 16:30:00,26.56999969482422
2018-06-29 17:30:00,26.53499984741211
2018-06-29 18:30:00,26.65999984741211
2018-06-29 19:30:00,26.6200008392334
2018-07-02 13:30:00,26.6200008392334
2018-07-02 14:30:00,26.65999984741211
2018-07-02 15:30:00,26.489999771118164
2018-07-02 16:30:00,26.459999084472656
2018-07-02 17:30:00,26.68000030517578
2018-07-02 18:30:00,26.700000762939453
2018-07-02 19:30:00,26.690000534057617
2018-07-03 13:30:00,27.209999084472656
2018-07-03 14:30:00,27.489999771118164
2018-07-03 15:30:00,27.1299991607666
2018-07-03 17:00:00,27.170000076293945
2018-07-05 13:30:00,27.450000762939453
2018-07-05 14:30:00,27.510000228881836
2018-07-05 15:30:00,27.665000915527344
2018-07-05 16:30:00,27.69499969482422
2018-07-05 17:30:00,27.399999618530273
2018-07-05 18:30:00,27.40999984741211
2018-07-05 19:30:00,27.389999389648438
2018-07-06 13:30:00,27.6299991607666
2018-07-06 14:30:00,27.7450008392334
2018-07-06 15:30:00,27.81999969482422
2018-07-06 16:30:00,27.809999465942383
2018-07-06 17:30:00,27.850000381469727
2018-07-06 18:30:00,28.0
2018-07-06 19:30:00,27.920000076293945
2018-07-09 13:30:00,28.229999542236328
2018-07-09 14:30:00,28.25
2018-07-09 15:30:00,28.3799991607666
2018-07-09 16:30:00,28.450000762939453
2018-07-09 17:30:00,28.299999237060547
2018-07-09 18:30:00,28.30500030517578
2018-07-09 19:30:00,28.510000228881836
2018-07-10 13:30:00,28.405000686645508
2018-07-10 14:30:00,28.270000457763672
2018-07-10 15:30:00,28.06999969482422
2018-07-10 16:30:00,28.06999969482422
2018-07-10 17:30:00,28.1200008392334
2018-07-10 18:30:00,28.135000228881836
2018-07-10 19:30:00,28.420000076293945
2018-07-11 13:30:00,28.219999313354492
2018-07-11 14:30:00,27.83970069885254
2018-07-11 15:30:00,27.739999771118164
2018-07-11 16:30:00,27.940000534057617
2018-07-11 17:30:00,27.979999542236328
2018-07-11 18:30:00,27.94499969482422
2018-07-11 19:30:00,28.100000381469727
2018-07-12 13:30:00,28.399999618530273
2018-07-12 14:30:00,28.139999389648438
2018-07-12 15:30:00,28.165000915527344
2018-07-12 16:30:00,28.094999313354492
2018-07-12 17:30:00,28.020000457763672
2018-07-12 18:30:00,27.850000381469727
2018-07-12 19:30:00,27.989999771118164
2018-07-13 13:30:00,27.905000686645508
2018-07-13 14:30:00,28.139999389648438
2018-07-13 15:30:00,28.079999923706055
2018-07-13 16:30:00,28.100000381469727
2018-07-13 17:30:00,28.1299991607666
2018-07-13 18:30:00,28.25
2018-07-13 19:30:00,28.31999969482422
2018-07-16 13:30:00,28.09000015258789
2018-07-16 14:30:00,27.934999465942383
2018-07-16 15:30:00,27.920000076293945
2018-07-16 16:30:00,27.829999923706055
2018-07-16 17:30:00,27.684999465942383
2018-07-16 18:30:00,27.790000915527344
2018-07-16 19:30:00,27.950000762939453
2018-07-17 13:30:00,27.860000610351562
2018-07-17 14:30:00,27.895000457763672
2018-07-17 15:30:00,28.100000381469727
2018-07-17 16:30:00,28.139999389648438
2018-07-17 17:30:00,28.0
2018-07-17 18:30:00,28.0
2018-07-17 19:30:00,27.989999771118164
2018-07-18 13:30:00,27.690000534057617
2018-07-18 14:30:00,27.889999389648438
2018-07-18 15:30:00,27.9689998626709
2018-07-18 16:30:00,27.6200008392334
2018-07-18 17:30:00,27.68000030517578
2018-07-18 18:30:00,27.559999465942383
2018-07-18 19:30:00,27.645000457763672
2018-07-19 13:30:00,27.309999465942383
2018-07-19 14:30:00,27.239999771118164
2018-07-19 15:30:00,27.200000762939453
2018-07-19 16:30:00,27.139999389648438
2018-07-19 17:30:00,27.100000381469727
2018-07-19 18:30:00,27.1299991607666
2018-07-19 19:30:00,27.059999465942383
2018-07-20 13:30:00,26.889999389648438
2018-07-20 14:30:00,27.1200008392334
2018-07-20 15:30:00,27.09000015258789
2018-07-20 16:30:00,26.959999084472656
2018-07-20 17:30:00,26.969999313354492
2018-07-20 18:30:00,26.920000076293945
2018-07-20 19:30:00,26.93000030517578
2018-07-23 13:30:00,26.700000762939453
2018-07-23 14:30:00,26.81999969482422
2018-07-23 15:30:00,26.84000015258789
2018-07-23 16:30:00,26.889999389648438
2018-07-23 17:30:00,26.9950008392334
2018-07-23 18:30:00,27.079999923706055
2018-07-23 19:30:00,27.170000076293945
2018-07-24 13:30:00,27.19499969482422
2018-07-24 14:30:00,27.0
2018-07-24 15:30:00,26.950000762939453
2018-07-24 16:30:00,26.959999084472656
2018-07-24 17:30:00,26.989999771118164
2018-07-24 18:30:00,26.954999923706055
2018-07-24 19:30:00,26.950000762939453
2018-07-25 13:30:00,26.799999237060547
2018-07-25 14:30:00,26.579999923706055
2018-07-25 15:30:00,26.450000762939453
2018-07-25 16:30:00,26.3799991607666
2018-07-25 17:30:00,26.530000686645508
2018-07-25 18:30:00,26.3799991607666
2018-07-25 19:30:00,26.389999389648438
2018-07-26 13:30:00,26.639999389648438
2018-07-26 14:30:00,26.3799991607666
2018-07-26 15:30:00,26.18000030517578
2018-07-26 16:30:00,26.235000610351562
2018-07-26 17:30:00,26.19499969482422
2018-07-26 18:30:00,26.149999618530273
2018-07-26 19:30:00,26.219999313354492
2018-07-27 13:30:00,26.48550033569336
2018-07-27 14:30:00,26.43000030517578
2018-07-27 15:30:00,26.270000457763672
2018-07-27 16:30:00,26.06999969482422
2018-07-27 17:30:00,26.219999313354492
2018-07-27 18:30:00,26.334999084472656
2018-07-27 19:30:00,26.40999984741211
2018-07-30 13:30:00,26.549999237060547
2018-07-30 14:30:00,26.405000686645508
2018-07-30 15:30:00,26.264999389648438
2018-07-30 16:30:00,26.290000915527344
2018-07-30 17:30:00,26.399999618530273
2018-07-30 18:30:00,26.344999313354492
2018-07-30 19:30:00,26.299999237060547
2018-07-31 13:30:00,26.739999771118164
2018-07-31 14:30:00,26.780000686645508
2018-07-31 15:30:00,26.94499969482422
2018-07-31 16:30:00,26.969999313354492
2018-07-31 17:30:00,27.110000610351562
2018-07-31 18:30:00,27.079999923706055
2018-07-31 19:30:00,27.139999389648438
2018-08-01 13:30:00,27.114999771118164
2018-08-01 14:30:00,27.299999237060547
2018-08-01 15:30:00,27.239999771118164
2018-08-01 16:30:00,27.485000610351562
2018-08-01 17:30:00,27.71500015258789
2018-08-01 18:30:00,27.844999313354492
2018-08-01 19:30:00,27.81999969482422
2018-08-02 13:30:00,27.469999313354492
2018-08-02 14:30:00,27.299999237060547
2018-08-02 15:30:00,27.59000015258789
2018-08-02 16:30:00,27.709999084472656
2018-08-02 17:30:00,27.6299991607666
2018-08-02 18:30:00,27.434999465942383
2018-08-02 19:30:00,27.389999389648438
2018-08-03 13:30:00,27.584999084472656
2018-08-03 14:30:00,27.3700008392334
2018-08-03 15:30:00,27.399999618530273
2018-08-03 16:30:00,27.420000076293945
2018-08-03 17:30:00,27.440000534057617
2018-08-03 18:30:00,27.489999771118164
2018-08-03 19:30:00,27.399999618530273
2018-08-06 13:30:00,27.18000030517578
2018-08-06 14:30:00,27.31999969482422
2018-08-06 15:30:00,27.350000381469727
2018-08-06 16:30:00,27.454999923706055
2018-08-06 17:30:00,27.389999389648438
2018-08-06 18:30:00,27.3799991607666
2018-08-06 19:30:00,27.299999237060547
2018-08-07 13:30:00,27.28499984741211
2018-08-07 14:30:00,27.34950065612793
2018-08-07 15:30:00,27.299999237060547
2018-08-07 16:30:00,27.360000610351562
2018-08-07 17:30:00,27.360000610351562
2018-08-07 18:30:00,27.274999618530273
2018-08-07 19:30:00,27.170000076293945
2018-08-08 13:30:00,27.1200008392334
2018-08-08 14:30:00,27.1200008392334
2018-08-08 15:30:00,27.010000228881836
2018-08-08 16:30:00,27.1299991607666
2018-08-08 17:30:00,27.170000076293945
2018-08-08 18:30:00,27.139999389648438
2018-08-08 19:30:00,27.079999923706055
2018-08-09 13:30:00,26.915000915527344
2018-08-09 14:30:00,26.959999084472656
2018-08-09 15:30:00,26.950000762939453
2018-08-09 16:30:00,26.440000534057617
2018-08-09 17:30:00,26.860000610351562
2018-08-09 18:30:00,26.864999771118164
2018-08-09 19:30:00,26.989999771118164
2018-08-10 13:30:00,26.364999771118164
2018-08-10 14:30:00,26.75
2018-08-10 15:30:00,26.56999969482422
2018-08-10 16:30:00,26.6299991607666
2018-08-10 17:30:00,26.75
2018-08-10 18:30:00,26.959999084472656
2018-08-10 19:30:00,27.040000915527344
2018-08-13 13:30:00,27.010000228881836
2018-08-13 14:30:00,26.859899520874023
2018-08-13 15:30:00,26.655000686645508
2018-08-13 16:30:00,26.65999984741211
2018-08-13 17:30:00,26.770000457763672
2018-08-13 18:30:00,26.920000076293945
2018-08-13 19:30:00,26.799999237060547
2018-08-14 13:30:00,26.940000534057617
2018-08-14 14:30:00,26.75
2018-08-14 15:30:00,26.84000015258789
2018-08-14 16:30:00,26.674999237060547
2018-08-14 17:30:00,26.717100143432617
2018-08-14 18:30:00,26.68000030517578
2018-08-14 19:30:00,26.690000534057617
2018-08-15 13:30:00,26.09000015258789
2018-08-15 14:30:00,25.921499252319336
2018-08-15 15:30:00,25.959999084472656
2018-08-15 16:30:00,26.06999969482422
2018-08-15 17:30:00,25.899999618530273
2018-08-15 18:30:00,25.920000076293945
2018-08-15 19:30:00,25.969999313354492
2018-08-16 13:30:00,26.1200008392334
2018-08-16 14:30:00,26.350000381469727
2018-08-16 15:30:00,26.219999313354492
2018-08-16 16:30:00,26.280000686645508
2018-08-16 17:30:00,26.290000915527344
2018-08-16 18:30:00,26.18000030517578
2018-08-16 19:30:00,25.989999771118164
2018-08-17 13:30:00,25.709999084472656
2018-08-17 14:30:00,25.610000610351562
2018-08-17 15:30:00,25.719999313354492
2018-08-17 16:30:00,25.639999389648438
