Datetime,SIRI
2018-02-06 19:30:00,6.059999942779541
2018-02-06 20:30:00,6.045000076293945
2018-02-07 14:30:00,6.039999961853027
2018-02-07 15:30:00,6.010000228881836
2018-02-07 16:30:00,6.010000228881836
2018-02-07 17:30:00,5.989999771118164
2018-02-07 18:30:00,6.025000095367432
2018-02-07 19:30:00,6.025000095367432
2018-02-07 20:30:00,6.0
2018-02-08 14:30:00,5.974999904632568
2018-02-08 15:30:00,5.914999961853027
2018-02-08 16:30:00,5.880000114440918
2018-02-08 17:30:00,5.880000114440918
2018-02-08 18:30:00,5.920000076293945
2018-02-08 19:30:00,5.909999847412109
2018-02-08 20:30:00,5.849999904632568
2018-02-09 14:30:00,5.829999923706055
2018-02-09 15:30:00,5.789999961853027
2018-02-09 16:30:00,5.710000038146973
2018-02-09 17:30:00,5.730000019073486
2018-02-09 18:30:00,5.789999961853027
2018-02-09 19:30:00,5.775000095367432
2018-02-09 20:30:00,5.809999942779541
2018-02-12 14:30:00,5.829999923706055
2018-02-12 15:30:00,5.864999771118164
2018-02-12 16:30:00,5.920000076293945
2018-02-12 17:30:00,5.90500020980835
2018-02-12 18:30:00,5.914999961853027
2018-02-12 19:30:00,5.909999847412109
2018-02-12 20:30:00,5.849999904632568
2018-02-13 14:30:00,5.849999904632568
2018-02-13 15:30:00,5.849999904632568
2018-02-13 16:30:00,5.894999980926514
2018-02-13 17:30:00,5.949999809265137
2018-02-13 18:30:00,5.960000038146973
2018-02-13 19:30:00,5.989999771118164
2018-02-13 20:30:00,5.96999979019165
2018-02-14 14:30:00,5.974999904632568
2018-02-14 15:30:00,5.994699954986572
2018-02-14 16:30:00,5.989999771118164
2018-02-14 17:30:00,6.019999980926514
2018-02-14 18:30:00,6.025000095367432
2018-02-14 19:30:00,6.070000171661377
2018-02-14 20:30:00,6.085000038146973
2018-02-15 14:30:00,6.099899768829346
2018-02-15 15:30:00,6.090000152587891
2018-02-15 16:30:00,6.110000133514404
2018-02-15 17:30:00,6.175000190734863
2018-02-15 18:30:00,6.170000076293945
2018-02-15 19:30:00,6.170000076293945
2018-02-15 20:30:00,6.144999980926514
2018-02-16 14:30:00,6.159999847412109
2018-02-16 15:30:00,6.130000114440918
2018-02-16 16:30:00,6.170000076293945
2018-02-16 17:30:00,6.125
2018-02-16 18:30:00,6.105000019073486
2018-02-16 19:30:00,6.125
2018-02-16 20:30:00,6.114999771118164
2018-02-20 14:30:00,6.070000171661377
2018-02-20 15:30:00,6.099999904632568
2018-02-20 16:30:00,6.105000019073486
2018-02-20 17:30:00,6.09499979019165
2018-02-20 18:30:00,6.105000019073486
2018-02-20 19:30:00,6.09499979019165
2018-02-20 20:30:00,6.114999771118164
2018-02-21 14:30:00,6.119999885559082
2018-02-21 15:30:00,6.190000057220459
2018-02-21 16:30:00,6.147500038146973
2018-02-21 17:30:00,6.179999828338623
2018-02-21 18:30:00,6.195000171661377
2018-02-21 19:30:00,6.164999961853027
2018-02-21 20:30:00,6.135000228881836
2018-02-22 14:30:00,6.175000190734863
