Datetime,LBTYA
2018-08-24 14:30:00,26.645000457763672
2018-08-24 15:30:00,26.829999923706055
2018-08-24 16:30:00,26.760000228881836
2018-08-24 17:30:00,26.864999771118164
2018-08-24 18:30:00,26.770000457763672
2018-08-24 19:30:00,26.690000534057617
2018-08-27 13:30:00,27.329999923706055
2018-08-27 14:30:00,27.2549991607666
2018-08-27 15:30:00,27.260000228881836
2018-08-27 16:30:00,27.239999771118164
2018-08-27 17:30:00,27.209999084472656
2018-08-27 18:30:00,27.18000030517578
2018-08-27 19:30:00,27.110000610351562
2018-08-28 13:30:00,27.059999465942383
2018-08-28 14:30:00,27.06999969482422
2018-08-28 15:30:00,27.020000457763672
2018-08-28 16:30:00,26.989999771118164
2018-08-28 17:30:00,27.1200008392334
2018-08-28 18:30:00,27.084999084472656
2018-08-28 19:30:00,26.950000762939453
2018-08-29 13:30:00,27.25
2018-08-29 14:30:00,27.479999542236328
2018-08-29 15:30:00,27.40999984741211
2018-08-29 16:30:00,27.389999389648438
2018-08-29 17:30:00,27.329999923706055
2018-08-29 18:30:00,27.3799991607666
2018-08-29 19:30:00,27.309999465942383
2018-08-30 13:30:00,27.065000534057617
2018-08-30 14:30:00,27.045000076293945
2018-08-30 15:30:00,27.079999923706055
2018-08-30 16:30:00,27.010000228881836
2018-08-30 17:30:00,27.0
2018-08-30 18:30:00,27.100000381469727
2018-08-30 19:30:00,27.190000534057617
2018-08-31 13:30:00,27.1200008392334
2018-08-31 14:30:00,27.030000686645508
2018-08-31 15:30:00,26.639999389648438
2018-08-31 16:30:00,26.719999313354492
2018-08-31 17:30:00,26.790000915527344
2018-08-31 18:30:00,26.709999084472656
2018-08-31 19:30:00,26.809999465942383
2018-09-04 13:30:00,26.1200008392334
2018-09-04 14:30:00,26.219999313354492
2018-09-04 15:30:00,26.299999237060547
2018-09-04 16:30:00,26.530000686645508
2018-09-04 17:30:00,26.649999618530273
2018-09-04 18:30:00,26.485000610351562
2018-09-04 19:30:00,26.420000076293945
2018-09-05 13:30:00,26.40999984741211
2018-09-05 14:30:00,26.270000457763672
2018-09-05 15:30:00,26.170000076293945
2018-09-05 16:30:00,26.15999984741211
2018-09-05 17:30:00,26.119400024414062
2018-09-05 18:30:00,26.325000762939453
2018-09-05 19:30:00,26.260000228881836
2018-09-06 13:30:00,26.440000534057617
2018-09-06 14:30:00,26.399999618530273
2018-09-06 15:30:00,26.399999618530273
2018-09-06 16:30:00,26.21500015258789
2018-09-06 17:30:00,26.329999923706055
2018-09-06 18:30:00,26.3799991607666
2018-09-06 19:30:00,26.31999969482422
2018-09-07 13:30:00,26.579999923706055
2018-09-07 14:30:00,26.510000228881836
2018-09-07 15:30:00,26.530000686645508
2018-09-07 16:30:00,26.6200008392334
2018-09-07 17:30:00,26.850000381469727
2018-09-07 18:30:00,26.719999313354492
2018-09-07 19:30:00,26.639999389648438
2018-09-10 13:30:00,27.299999237060547
2018-09-10 14:30:00,27.43000030517578
2018-09-10 15:30:00,27.739999771118164
2018-09-10 16:30:00,27.645000457763672
2018-09-10 17:30:00,27.690000534057617
2018-09-10 18:30:00,27.799999237060547
2018-09-10 19:30:00,27.799999237060547
2018-09-11 13:30:00,27.270000457763672
2018-09-11 14:30:00,27.489999771118164
2018-09-11 15:30:00,27.670000076293945
2018-09-11 16:30:00,27.341999053955078
2018-09-11 17:30:00,27.350000381469727
2018-09-11 18:30:00,27.389999389648438
2018-09-11 19:30:00,27.190000534057617
2018-09-12 13:30:00,27.059999465942383
