Datetime,SBUX
2018-03-08 17:30:00,57.386600494384766
2018-03-08 18:30:00,57.345001220703125
2018-03-08 19:30:00,57.36000061035156
2018-03-08 20:30:00,57.459999084472656
2018-03-09 14:30:00,58.2599983215332
2018-03-09 15:30:00,58.400001525878906
2018-03-09 16:30:00,58.540000915527344
2018-03-09 17:30:00,58.540000915527344
2018-03-09 18:30:00,58.29999923706055
2018-03-09 19:30:00,58.380001068115234
2018-03-09 20:30:00,58.470001220703125
2018-03-12 13:30:00,59.439998626708984
2018-03-12 14:30:00,59.11000061035156
2018-03-12 15:30:00,59.2599983215332
2018-03-12 16:30:00,59.255001068115234
2018-03-12 17:30:00,59.2599983215332
2018-03-12 18:30:00,59.54999923706055
2018-03-12 19:30:00,59.404998779296875
2018-03-13 13:30:00,60.08000183105469
2018-03-13 14:30:00,59.74689865112305
2018-03-13 15:30:00,59.59000015258789
2018-03-13 16:30:00,59.52000045776367
2018-03-13 17:30:00,59.22999954223633
2018-03-13 18:30:00,59.06999969482422
2018-03-13 19:30:00,59.029998779296875
2018-03-14 13:30:00,59.209999084472656
2018-03-14 14:30:00,59.16999816894531
2018-03-14 15:30:00,59.040000915527344
2018-03-14 16:30:00,59.119998931884766
2018-03-14 17:30:00,59.02000045776367
2018-03-14 18:30:00,58.79499816894531
2018-03-14 19:30:00,58.849998474121094
2018-03-15 13:30:00,59.76499938964844
2018-03-15 14:30:00,59.959999084472656
2018-03-15 15:30:00,59.775001525878906
2018-03-15 16:30:00,59.7400016784668
2018-03-15 17:30:00,59.45100021362305
2018-03-15 18:30:00,59.560001373291016
2018-03-15 19:30:00,59.380001068115234
2018-03-16 13:30:00,59.11000061035156
2018-03-16 14:30:00,59.130001068115234
2018-03-16 15:30:00,59.06999969482422
2018-03-16 16:30:00,59.04999923706055
2018-03-16 17:30:00,59.099998474121094
2018-03-16 18:30:00,59.189998626708984
2018-03-16 19:30:00,59.0099983215332
2018-03-19 13:30:00,58.52000045776367
2018-03-19 14:30:00,58.45000076293945
2018-03-19 15:30:00,58.2400016784668
2018-03-19 16:30:00,58.040000915527344
2018-03-19 17:30:00,58.0
2018-03-19 18:30:00,58.09000015258789
2018-03-19 19:30:00,58.29999923706055
2018-03-20 13:30:00,58.72999954223633
2018-03-20 14:30:00,58.81999969482422
2018-03-20 15:30:00,58.959999084472656
2018-03-20 16:30:00,58.900001525878906
2018-03-20 17:30:00,58.86000061035156
2018-03-20 18:30:00,58.57500076293945
2018-03-20 19:30:00,58.65999984741211
2018-03-21 13:30:00,58.9900016784668
2018-03-21 14:30:00,58.86000061035156
2018-03-21 15:30:00,58.869998931884766
2018-03-21 16:30:00,58.89509963989258
2018-03-21 17:30:00,58.689998626708984
2018-03-21 18:30:00,58.630001068115234
2018-03-21 19:30:00,58.470001220703125
2018-03-22 13:30:00,58.5099983215332
2018-03-22 14:30:00,58.31999969482422
2018-03-22 15:30:00,58.439998626708984
2018-03-22 16:30:00,58.619998931884766
2018-03-22 17:30:00,58.22999954223633
2018-03-22 18:30:00,58.13999938964844
2018-03-22 19:30:00,57.7599983215332
2018-03-23 13:30:00,57.41999816894531
2018-03-23 14:30:00,57.36000061035156
2018-03-23 15:30:00,57.2599983215332
2018-03-23 16:30:00,57.2599983215332
2018-03-23 17:30:00,57.060001373291016
2018-03-23 18:30:00,56.65999984741211
2018-03-23 19:30:00,56.31999969482422
2018-03-26 13:30:00,56.83000183105469
2018-03-26 14:30:00,56.689998626708984
2018-03-26 15:30:00,57.27000045776367
2018-03-26 16:30:00,57.310001373291016
2018-03-26 17:30:00,57.689998626708984
2018-03-26 18:30:00,57.798500061035156
2018-03-26 19:30:00,57.790000915527344
