Datetime,MXIM
2018-02-23 19:30:00,61.61000061035156
2018-02-23 20:30:00,62.0
2018-02-26 14:30:00,61.68000030517578
2018-02-26 15:30:00,61.77000045776367
2018-02-26 16:30:00,62.209999084472656
2018-02-26 17:30:00,62.279998779296875
2018-02-26 18:30:00,62.400001525878906
2018-02-26 19:30:00,62.5099983215332
2018-02-26 20:30:00,62.52000045776367
2018-02-27 14:30:00,62.80500030517578
2018-02-27 15:30:00,61.7599983215332
2018-02-27 16:30:00,61.720001220703125
2018-02-27 17:30:00,62.369998931884766
2018-02-27 18:30:00,62.310001373291016
2018-02-27 19:30:00,62.16999816894531
2018-02-27 20:30:00,62.150001525878906
2018-02-28 14:30:00,61.66999816894531
2018-02-28 15:30:00,61.59000015258789
2018-02-28 16:30:00,61.38999938964844
2018-02-28 17:30:00,61.77000045776367
2018-02-28 18:30:00,61.810001373291016
2018-02-28 19:30:00,61.34000015258789
2018-02-28 20:30:00,60.959999084472656
2018-03-01 14:30:00,60.900001525878906
2018-03-01 15:30:00,60.58000183105469
2018-03-01 16:30:00,60.779998779296875
2018-03-01 17:30:00,60.68000030517578
2018-03-01 18:30:00,60.58000183105469
2018-03-01 19:30:00,60.900001525878906
2018-03-01 20:30:00,60.900001525878906
2018-03-02 14:30:00,60.500099182128906
2018-03-02 15:30:00,60.7400016784668
2018-03-02 16:30:00,61.17900085449219
2018-03-02 17:30:00,60.900001525878906
2018-03-02 18:30:00,61.099998474121094
2018-03-02 19:30:00,61.18000030517578
2018-03-02 20:30:00,61.27000045776367
2018-03-05 14:30:00,61.27000045776367
2018-03-05 15:30:00,61.7599983215332
2018-03-05 16:30:00,61.849998474121094
2018-03-05 17:30:00,62.040000915527344
2018-03-05 18:30:00,61.86000061035156
2018-03-05 19:30:00,61.9900016784668
2018-03-05 20:30:00,61.73099899291992
2018-03-06 14:30:00,62.029998779296875
2018-03-06 15:30:00,61.540000915527344
2018-03-06 16:30:00,61.7400016784668
2018-03-06 17:30:00,62.189998626708984
2018-03-06 18:30:00,62.099998474121094
2018-03-06 19:30:00,62.709999084472656
2018-03-06 20:30:00,62.790000915527344
2018-03-07 14:30:00,62.68000030517578
2018-03-07 15:30:00,62.36000061035156
2018-03-07 16:30:00,62.220001220703125
2018-03-07 17:30:00,62.470001220703125
2018-03-07 18:30:00,62.65999984741211
2018-03-07 19:30:00,63.02000045776367
2018-03-07 20:30:00,62.79999923706055
2018-03-08 14:30:00,62.6150016784668
2018-03-08 15:30:00,62.54999923706055
2018-03-08 16:30:00,62.22999954223633
2018-03-08 17:30:00,62.0
2018-03-08 18:30:00,62.04999923706055
2018-03-08 19:30:00,62.130001068115234
2018-03-08 20:30:00,62.189998626708984
2018-03-09 14:30:00,63.529998779296875
2018-03-09 15:30:00,63.0099983215332
2018-03-09 16:30:00,63.43000030517578
2018-03-09 17:30:00,63.470001220703125
2018-03-09 18:30:00,63.41999816894531
2018-03-09 19:30:00,63.54999923706055
2018-03-09 20:30:00,63.470001220703125
2018-03-12 13:30:00,64.23999786376953
2018-03-12 14:30:00,63.41999816894531
2018-03-12 15:30:00,63.7599983215332
2018-03-12 16:30:00,63.755001068115234
2018-03-12 17:30:00,63.61000061035156
2018-03-12 18:30:00,63.599998474121094
2018-03-12 19:30:00,63.5
2018-03-13 13:30:00,63.45500183105469
2018-03-13 14:30:00,62.97999954223633
2018-03-13 15:30:00,62.9900016784668
2018-03-13 16:30:00,62.95000076293945
2018-03-13 17:30:00,62.68000030517578
2018-03-13 18:30:00,62.400001525878906
2018-03-13 19:30:00,62.189998626708984
2018-03-14 13:30:00,62.029998779296875
2018-03-14 14:30:00,62.38999938964844
2018-03-14 15:30:00,61.93000030517578
2018-03-14 16:30:00,62.0
2018-03-14 17:30:00,62.2599983215332
2018-03-14 18:30:00,62.06999969482422
2018-03-14 19:30:00,62.02000045776367
2018-03-15 13:30:00,62.58000183105469
2018-03-15 14:30:00,62.65999984741211
2018-03-15 15:30:00,62.22999954223633
2018-03-15 16:30:00,62.38999938964844
2018-03-15 17:30:00,62.33000183105469
2018-03-15 18:30:00,62.56999969482422
2018-03-15 19:30:00,62.369998931884766
2018-03-16 13:30:00,63.18000030517578
2018-03-16 14:30:00,62.95000076293945
2018-03-16 15:30:00,62.619998931884766
2018-03-16 16:30:00,62.75
2018-03-16 17:30:00,63.10499954223633
2018-03-16 18:30:00,62.900001525878906
2018-03-16 19:30:00,62.630001068115234
2018-03-19 13:30:00,61.439998626708984
2018-03-19 14:30:00,60.93000030517578
2018-03-19 15:30:00,60.779998779296875
2018-03-19 16:30:00,60.79499816894531
2018-03-19 17:30:00,60.9900016784668
2018-03-19 18:30:00,61.18000030517578
2018-03-19 19:30:00,61.34000015258789
2018-03-20 13:30:00,61.79999923706055
2018-03-20 14:30:00,61.970001220703125
